#{"t_start": 1737838925.2211573, "env_id": "None"}
r,l,t
56.186238,138,4.070549
13.176835,158,4.894846
60.208826,273,6.411572
143.904784,222,7.65889
6.327655,600,10.979177
2.275079,600,14.223904
56.697013,151,20.913924
124.680446,156,21.779701
124.05752,157,22.652384
6.667096,600,25.940092
119.481003,164,26.827017
154.73272,199,27.92712
22.192045,220,29.149297
18.641714,600,38.693109
441.541957,600,42.123559
33.042751,600,45.444651
61.601526,146,46.230136
20.658257,192,47.286311
514.936147,600,57.211469
0.0,600,60.573095
33.779853,170,61.564792
62.431077,168,62.49759
15.656652,263,63.938488
492.384961,600,67.260176
8.879372,600,76.816384
130.292079,246,78.199794
28.120333,392,80.408798
92.79518,225,81.712678
76.397895,143,82.496472
154.196147,217,83.684604
394.193381,600,93.200884
26.923623,203,94.325066
166.199197,358,96.276005
148.033216,600,100.122607
82.292499,600,109.786307
165.704864,331,111.651104
6.42532,600,115.254222
6.301143,600,118.578254
428.646538,600,127.898643
14.666792,600,131.230469
30.208679,484,134.002959
79.915258,253,135.433624
200.522982,284,136.978839
206.23448,301,144.69404
584.142503,600,148.054386
27.308681,179,149.062748
18.437264,600,152.397456
42.841888,205,153.561609
158.813623,384,155.681692
37.425647,600,164.873306
2.164975,340,166.736589
91.7963,600,170.268043
504.048012,600,179.626754
16.958219,139,180.391267
233.70858,263,181.770029
18.63884,600,185.124099
198.607218,271,186.893682
6.88341,600,190.294209
11.048834,600,200.054329
11.241893,237,201.482105
11.118346,600,205.167599
70.192185,364,207.388954
10.705389,155,208.323403
138.434406,348,216.330373
160.125984,361,218.451957
23.671705,257,219.92679
-8.774342,281,221.602215
28.076749,600,225.235731
50.962387,600,234.539214
211.336758,257,236.097823
12.615303,600,239.738709
9.320824,600,243.371638
67.794037,206,244.625892
74.373538,600,254.205257
14.450166,600,257.802438
17.710633,600,261.3943
115.790458,148,262.303897
22.20496,317,270.473517
98.738304,156,271.419329
21.544218,170,272.426832
61.567908,600,275.972846
99.545117,138,276.811236
220.122606,237,278.263646
3.336976,600,281.990665
18.022624,207,289.254117
92.620374,158,290.206026
40.892926,173,291.246022
52.7931,223,292.549924
378.039199,600,296.175585
32.453545,429,298.774868
74.715861,600,308.440476
40.741215,216,309.726068
155.481545,296,311.513846
160.715813,309,313.371264
111.875323,185,314.500714
135.634632,200,315.718249
1.980944,600,319.386292
1.456279,600,329.029151
9.721598,254,330.572902
296.046297,343,332.737973
114.040976,403,335.231189
42.446168,183,336.353158
38.926424,600,345.993823
11.94745,600,349.732492
22.243812,295,351.543416
5.02322,600,355.235236
23.98683,148,356.080554
12.785546,338,364.275508
146.200185,225,365.672667
