#{"t_start": 1738090793.4998415, "env_id": "None"}
r,l,t
-323.477662,440,7.849444
-350.41268,440,14.316876
-1024.643138,1520,45.412127
-102.931771,217,48.72146
-355.123914,440,55.822293
-345.963418,440,63.298204
-128.240003,216,66.591384
-347.050589,440,81.018121
-352.821046,440,87.979724
-688.595299,1160,105.987538
-342.454831,440,120.548142
-233.734393,308,125.388742
-719.937228,1120,143.081614
-114.364995,182,145.880394
-171.591048,260,149.969323
-278.426005,478,164.932691
-611.591958,1600,190.365503
-47.437969,125,200.559683
-135.935366,516,208.682326
-201.179321,578,217.803612
-718.744559,1584,250.157972
-204.567601,456,257.281626
-253.654352,377,263.274979
-165.130211,261,267.379017
-119.250535,266,271.54993
-211.607203,293,283.674559
-103.193068,239,287.471069
-157.726733,262,291.582771
-40.14183,97,293.106217
-452.312527,1600,325.526593
-68.105694,161,328.124357
-10.271106,56,329.009106
-56.49081,124,330.943189
-685.904103,1377,360.435531
-29.374738,92,361.829808
-174.983966,506,369.76347
-285.760341,1600,402.27018
-14.743868,97,403.822542
-55.231977,149,406.209952
-635.837931,1600,438.672746
-323.360361,1276,458.798055
-39.590756,100,460.310467
-203.775023,549,468.834517
-379.181803,1458,498.768549
-542.657051,960,520.734678
-345.875164,884,534.373608
-354.057034,659,544.784028
-12.421164,67,545.8099
-10.536329,66,546.815911
-116.657782,339,559.676994
-64.9631,159,562.148365
-353.575297,1600,586.965958
-824.611495,1600,619.233459
-407.269893,1600,651.491473
-170.418583,747,663.106734
-16.922235,77,664.324357
-167.176374,341,677.133561
-616.198279,1600,701.804523
-2.923557,91,703.215231
-38.953024,104,704.850884
-15.546312,72,713.345456
-765.545061,1600,738.220452
-16.068141,77,739.409371
-164.135618,393,752.875623
-283.927996,617,762.436414
5.181664,75,763.585331
-49.761826,109,765.290006
0.223531,58,766.177352
-30.575817,92,767.657007
-745.550376,880,781.420386
-8.930502,95,782.917012
-182.60106,954,805.476448
-7.259086,57,806.363475
-130.927833,710,817.534678
-251.138047,509,833.456185
-12.056223,62,834.412584
-111.255974,405,840.819107
-44.97724,337,846.175018
-317.984833,1566,877.977511
-37.593694,118,879.823233
-101.065791,587,889.156359
-48.290113,412,895.561661
-40.581742,143,897.792489
10.838896,47,898.515763
-42.564303,177,901.275796
-64.051155,671,918.993754
-15.390476,78,920.186109
7.032326,61,921.093574
-311.84551,1600,953.517047
-212.232082,1350,974.794218
-1.660947,95,976.274011
-1660.375871,1600,1009.155323
-368.440922,1600,1041.447796
-358.037136,1453,1071.480155
-17.694105,95,1072.969273
2.845283,65,1073.962162
8.592139,53,1074.7736
-194.857288,912,1089.049811
-20.321809,123,1091.001961
0.139573,78,1092.28055
-282.17969,854,1113.249511
-10.592135,69,1114.3093
-28.537397,258,1118.248912
-7.948394,74,1119.384398
-197.778098,883,1133.223637
-28.339167,255,1137.223256
-111.564051,612,1154.029751
-59.863515,518,1162.099394
-1.948468,219,1165.555641
3.170869,339,1170.924758
12.222036,46,1171.656687
-26.54571,142,1173.83923
-10.401417,71,1174.990593
-69.078764,349,1188.002985
0.338311,218,1191.375025
-49.021786,248,1195.269956
-16.997088,123,1197.229763
-28.684285,109,1198.968746
-1.365993,60,1199.902167
-354.2479,1039,1216.349005
-585.464752,720,1235.334054
15.150752,50,1236.098656
17.832902,63,1237.070554
9.419739,48,1237.853658
-7.828759,257,1241.85564
-92.62842,290,1246.427311
-606.901066,1600,1278.763539
-79.247044,608,1288.272061
9.424363,67,1289.312304
-329.17241,1292,1317.133471
-20.179219,111,1318.859464
2.168928,66,1319.882954
-15.905901,304,1324.726025
-207.393549,777,1337.012197
-66.921178,553,1353.073844
-120.354869,1129,1370.758951
-554.651919,1095,1395.165059
-272.271713,1600,1427.777137
-230.872522,952,1442.943878
-154.271087,1035,1466.967095
-399.875665,760,1479.138295
16.307819,161,1481.696653
-6.417065,236,1485.445639
11.100178,61,1486.425591
-315.221807,779,1506.403933
-132.809074,956,1521.694374
19.969983,58,1522.567758
-42.129154,135,1524.697074
-372.300928,1579,1556.864422
15.470904,203,1560.103803
-127.980943,753,1572.066866
-20.545089,265,1576.33522
-110.132834,328,1588.97142
-15.869271,262,1593.22082
5.043681,86,1594.590788
-144.911227,1044,1611.219472
-96.929726,502,1627.057443
-43.487358,655,1637.569978
-10.201184,149,1639.993943
-7.455009,319,1645.084199
-290.589638,1600,1677.770474
-851.777969,1600,1711.342144
3.679306,172,1714.106769
-699.18893,520,1722.555065
7.057732,200,1725.737954
2.872124,70,1726.850727
-343.55755,1558,1759.582153
-569.057963,1600,1792.849441
-326.300219,1600,1818.555662
-147.928563,822,1839.642448
22.497216,61,1840.64998
-141.525029,344,1846.153757
-18.16537,509,1854.326322
-11.889753,108,1856.034932
-117.529184,359,1869.093285
2.236704,209,1872.497381
-511.068873,1105,1890.470106
-173.671036,696,1909.085873
28.658624,68,1910.193573
-359.200848,1232,1930.111089
-47.132984,991,1953.590435
-190.368838,743,1965.337456
-627.438166,1473,1995.938823
-463.450062,1055,2012.890358
-39.118344,468,2020.421143
-37.845278,568,2036.551303
15.152179,50,2037.300741
-108.715205,700,2048.517932
-190.583321,906,2070.240809
-11.732006,240,2074.0914
29.478007,55,2075.009913
-674.755901,1600,2101.009921
-34.740899,448,2115.643672
-40.897435,586,2125.054959
-18.867241,186,2128.075724
-22.623884,248,2132.145967
-128.291087,950,2154.615031
-1.492562,193,2157.782619
-3.047111,244,2161.770789
-221.853809,470,2169.236166
12.113796,66,2170.283139
23.937594,59,2171.215028
-5.192237,85,2172.585561
26.032308,209,2175.965343
-18.735203,208,2179.391643
-11.541826,180,2182.278081
-14.248603,146,2191.865014
-516.916277,929,2206.978801
-366.762331,1600,2240.819486
-497.877487,1600,2274.43842
-149.783569,954,2289.791465
-47.628245,584,2299.286544
-614.607898,800,2319.714769
-597.070484,869,2333.958069
-14.281454,381,2340.065402
18.306603,138,2342.279516
1.301266,99,2343.839995
-26.510609,112,2353.423468
-36.43447,982,2369.233584
-97.723079,492,2377.050652
-75.301895,856,2398.083935
-4.433759,225,2401.605853
24.829319,83,2402.934008
-4.884593,136,2405.107649
-44.097494,276,2409.619476
-129.153877,1006,2425.992448
-476.016472,966,2449.014316
-47.098332,409,2455.598458
35.704945,52,2456.449181
-327.004524,687,2474.89164
11.618977,72,2476.091456
-85.521226,762,2488.486506
-23.804304,330,2493.849121
9.96896,183,2496.881205
-19.317189,609,2506.748337
33.011338,103,2515.737958
19.857409,92,2517.244123
-205.014353,1345,2539.148875
30.732057,75,2540.365673
-143.483582,1101,2564.950264
-4.40463,108,2566.757996
-734.971399,1400,2596.679016
21.355569,123,2598.709416
6.228655,119,2600.638322
-5.449833,175,2603.566654
-68.58881,567,2612.923517
-69.039627,598,2622.595825
-302.044966,541,2638.850264
-156.867497,895,2653.524779
14.727239,127,2655.670867
-1.553762,299,2660.624529
-146.792918,1255,2688.714449
-7.029966,261,2693.054967
-244.287988,974,2709.074784
-160.616565,1110,2734.51241
10.102122,197,2737.637941
-620.846392,560,2747.004324
-406.260854,741,2766.345208
49.741491,67,2767.428267
-645.978478,560,2776.644541
-90.790573,504,2784.936452
-256.019833,466,2792.61578
-16.16714,503,2808.49062
-38.123036,417,2815.398698
-116.154847,1411,2846.102712
4.976014,251,2850.160113
-409.684983,1018,2866.679594
6.426398,210,2870.121937
-18.837972,612,2887.504494
24.951195,181,2890.48382
10.572489,126,2892.59445
-70.417926,561,2901.691824
48.745751,53,2902.561523
27.253684,140,2904.902339
-58.306768,597,2914.757157
-19.793757,295,2926.58147
-27.364483,184,2929.664139
-127.43413,329,2935.043748
24.890877,286,2939.693052
-227.941817,1022,2956.306215
-48.470581,208,2967.441578
-420.228127,677,2978.496725
-3.34411,393,2984.933843
44.325091,55,2985.804031
5.379002,482,2993.649882
1.835186,258,2997.962679
-2.535384,180,3008.31564
-1068.523608,1360,3030.626872
30.372668,104,3032.363028
-284.805107,607,3050.065703
-161.1139,1600,3076.259017
52.477739,62,3077.289189
30.969791,71,3078.430007
17.409223,224,3089.696501
35.34671,72,3090.870025
40.898075,58,3091.813826
9.556912,150,3094.337911
-42.171053,638,3104.829246
-105.355602,774,3117.731859
12.829667,88,3119.269285
-14.822699,395,3133.741805
35.419703,117,3135.667428
-92.375993,673,3146.844505
23.348158,236,3150.670834
25.722725,502,3158.859082
-8.865036,278,3163.456399
1.680442,414,3177.733426
-122.483445,340,3183.275063
19.512453,272,3187.868054
-120.818421,684,3199.295239
-40.038829,693,3218.014667
45.193357,75,3219.244514
49.400036,60,3220.188813
45.384388,42,3220.882447
-13.323314,320,3226.123765
25.126527,197,3229.340549
-736.471155,723,3241.293274
-8.107242,293,3253.229625
25.479746,264,3257.553232
32.065028,151,3260.096911
-56.346263,330,3265.422821
-14.309334,216,3268.961955
-0.198236,499,3277.01034
-22.744378,434,3284.186298
-2.172,440,3298.643463
-79.810894,698,3310.089212
-5.110387,289,3315.003527
5.518373,287,3319.673275
-76.945293,976,3343.299335
-278.964523,394,3349.842626
-48.85568,290,3354.626904
-102.276089,603,3364.629452
34.035677,185,3367.749523
2.597511,296,3379.917203
-188.47826,829,3393.628233
-986.599691,920,3408.787744
-9.102797,498,3424.368219
