#{"t_start": 1738090792.150467, "env_id": "None"}
r,l,t
-338.852023,440,9.196976
-347.189685,440,15.674765
-160.852608,257,19.549034
-295.743099,425,25.969826
-338.752838,440,32.696582
-353.452605,440,47.467976
-199.723614,348,52.788589
-266.775041,371,58.912313
-345.134114,440,66.278519
-605.883206,760,85.685068
-397.335875,560,94.380014
-562.060435,920,108.77367
-972.119441,1440,139.136106
-171.956886,276,143.454596
-466.116394,651,160.971695
-212.949497,331,166.249241
-700.300335,1258,185.921437
-68.710466,145,188.183319
-242.790965,827,209.844362
-714.110358,1120,227.522985
-83.554299,189,230.478767
-137.259989,285,242.47237
-57.519543,185,245.372399
-18.517174,60,246.29405
-332.161641,440,253.132211
-758.359496,1600,285.825437
-59.187534,166,288.443415
-643.801383,1600,320.836587
-36.837039,105,322.49584
-714.002435,1600,347.778126
-90.998054,164,350.417604
-12.464244,61,351.343795
-123.692236,674,369.686614
-17.805282,76,370.856295
-105.82167,659,381.112367
-914.776975,1600,413.841313
-30.330722,375,419.782498
-10.003745,53,420.615079
-70.522191,144,422.832416
-84.451492,173,425.562183
-28.21562,85,426.8755
-264.895328,953,449.206505
-35.695393,99,450.749418
-18.554314,81,452.004427
-27.673418,89,453.378058
-38.750549,101,454.981802
-31.386541,90,456.401433
-10.753251,72,457.532492
-16.462329,300,462.21019
-19.925807,76,463.393856
-9.929147,96,464.889747
-28.812268,93,466.354833
-34.802717,106,467.989718
-193.881509,947,489.996736
-58.072408,126,491.991874
-32.881097,108,493.662331
-41.148055,136,495.782088
-719.527393,1600,527.683103
-20.861636,151,529.928393
-310.008485,1162,548.068916
-7.997567,119,557.516313
-50.963647,119,559.360017
-12.55078,218,562.746741
-213.052372,372,568.437639
9.102494,48,569.193433
-34.542611,368,574.917512
-25.740181,93,576.421117
-9.317299,71,577.499671
-820.807935,1600,609.924661
-115.083054,189,612.807614
6.675396,52,613.587549
-6.84469,80,614.80272
-675.301214,960,636.924888
-13.271181,80,638.170627
-213.12503,828,651.146374
-32.534188,130,653.201517
-639.524619,1600,685.589472
-7.065766,85,686.918549
-20.570763,101,688.491207
-45.992533,115,690.270433
-27.768927,389,696.192296
