#{"t_start": 1737964631.880981, "env_id": "None"}
r,l,t
406.0848,844,7.597399
595.013486,1440,25.841882
544.637964,1360,36.357854
63.12285,59,36.820219
216.891555,680,49.314048
507.613729,1014,56.982351
414.919637,1000,72.068948
205.665689,520,75.960361
194.503141,760,81.711645
307.636865,720,94.689654
501.601511,1280,104.7826
156.754376,324,107.291048
78.339222,130,108.303595
67.632751,105,109.089712
293.459017,880,123.030904
232.49601,560,127.447278
187.759426,760,140.675687
378.798965,1000,148.438073
580.594493,1520,167.59823
310.047189,760,173.618875
693.249645,1600,193.581172
766.331008,1600,213.377733
426.697262,1120,222.720814
214.743381,520,234.791869
795.40917,1600,247.690158
266.076844,640,259.847924
240.203223,600,264.663996
754.014642,1600,285.081
532.853911,1067,293.740895
222.1934,560,298.334771
328.151727,840,312.437449
70.246024,114,313.347277
751.645038,1600,334.251118
44.916357,51,334.652264
806.827595,1600,355.074937
206.592521,385,358.296193
737.216467,1600,378.923932
302.907305,680,384.339755
111.237738,230,386.24326
623.77799,1600,406.735955
80.186316,120,407.709151
241.352457,600,412.535961
486.520319,1520,432.25066
718.888532,1600,453.089639
536.560792,1320,463.942341
384.277911,1000,479.669804
381.010592,1200,489.484343
241.342052,454,500.449165
220.063278,560,504.999815
223.574919,560,509.546467
287.029254,720,515.344007
491.334759,1240,532.962539
715.91899,1426,551.895574
48.74375,67,552.429852
242.135441,720,558.234926
228.895136,560,562.812348
271.071781,680,575.922788
298.264755,760,582.209143
290.290781,546,586.676896
214.484233,520,598.436813
227.410687,560,602.902345
204.510277,520,607.069151
294.865875,536,611.32234
259.240792,760,624.953246
268.969659,658,630.135063
339.766003,842,644.055314
166.697322,301,646.589766
225.881713,560,651.125799
207.233113,520,655.308101
287.129418,720,668.570228
460.306924,920,676.04084
246.411053,600,680.841915
661.871385,1600,701.042317
65.785527,81,701.709184
640.508299,1600,722.471933
760.509906,1582,743.045155
72.977769,124,744.014675
351.004103,688,749.658675
548.093052,1082,765.821823
76.695386,95,766.660783
189.524016,600,771.478863
535.061908,1400,790.434295
62.20957,69,791.014764
66.498475,92,791.780048
813.495794,1600,805.049545
91.205443,120,813.220226
52.379564,640,818.58321
62.422615,60,819.093795
71.126634,86,819.822057
500.880492,1002,828.204023
412.812715,920,842.80917
789.011259,1539,863.100929
78.915372,70,863.652702
182.244783,300,866.141303
87.286985,74,866.751164
86.619308,76,867.39865
75.56674,56,867.87848
87.005587,97,868.666123
83.568182,80,869.302126
111.406753,140,870.426757
77.915036,60,870.910663
360.381223,611,876.097204
613.782025,1360,894.760261
860.207282,1600,915.770083
297.344959,518,920.047431
201.074119,720,925.984451
810.698588,1600,946.746524
789.241208,1600,967.64008
277.215916,720,973.543565
796.0765,1600,993.837503
128.168286,600,998.725023
216.657239,361,1009.273233
12.137425,440,1012.960233
115.768808,88,1013.690991
145.394995,520,1017.962668
213.344852,348,1020.81603
167.44754,600,1033.472336
231.838401,361,1036.380722
114.441611,81,1037.083955
208.443914,560,1041.755116
858.522283,1600,1062.386511
142.28438,157,1063.629325
585.287151,1240,1081.210311
747.16396,1600,1094.529516
200.564606,520,1106.489444
821.57125,1586,1119.559887
504.957387,1040,1135.740353
726.452785,1600,1156.86245
152.518191,183,1158.412908
260.26456,640,1163.665128
363.873497,840,1170.578149
844.736473,1600,1191.695275
156.716592,174,1193.151647
461.748765,882,1208.301946
680.068232,1326,1219.156696
201.117647,560,1231.071321
479.757479,1000,1239.258114
426.523063,960,1254.286466
275.385455,640,1259.504183
139.301773,121,1260.509209
215.010638,321,1263.204842
785.893549,1509,1283.338279
794.600122,1428,1302.113531
249.334369,640,1307.462318
170.413054,189,1308.995783
230.29054,640,1314.330176
753.770806,1600,1334.877983
684.199357,1520,1355.172003
838.160905,1600,1376.2228
290.284255,441,1379.868822
231.417619,600,1384.924376
169.250807,680,1390.624701
262.661957,640,1403.397686
225.561304,560,1408.122973
413.207144,733,1414.155889
824.63964,1600,1434.85765
313.281329,470,1438.78561
209.839979,278,1448.287176
852.646722,1600,1461.613351
400.19624,609,1474.069894
212.448787,640,1479.406103
354.516771,800,1486.051591
648.137577,1320,1504.620887
354.815748,920,1512.260571
342.642115,720,1525.438187
152.050845,122,1526.411801
828.083386,1489,1546.065016
302.16918,760,1552.142397
131.859976,86,1552.857397
322.568345,640,1558.113939
11.635362,122,1559.099226
525.677061,1480,1578.777029
518.156198,1000,1594.633502
363.809543,800,1601.194511
289.186654,800,1607.744227
146.789924,136,1608.823006
134.848743,117,1609.760248
766.943886,1600,1630.295861
289.774917,560,1634.876246
134.672063,126,1643.033101
796.725276,1600,1656.311095
814.485001,1600,1676.897987
427.815423,1040,1692.943601
170.893402,166,1694.278393
767.770971,1600,1707.73966
835.610135,1600,1728.660754
497.640325,1240,1746.75665
747.170646,1600,1767.601252
748.336857,1600,1780.917679
816.27606,1600,1801.206481
673.113271,1320,1819.532518
838.083319,1600,1839.867236
559.459252,993,1848.212861
707.174519,1257,1865.99626
794.846633,1600,1886.654839
144.614076,122,1887.708352
455.331737,1040,1896.2542
854.563765,1600,1917.016782
282.82745,360,1920.077666
31.041205,143,1921.265418
148.211435,119,1922.253872
353.972529,760,1936.011089
160.755336,153,1937.334779
352.343655,588,1942.233062
168.3878,151,1943.439533
146.161673,108,1944.319797
791.085258,1600,1965.544002
199.129056,209,1967.252669
408.193467,920,1974.868325
245.035322,560,1986.882483
842.562037,1600,2000.24817
812.177497,1600,2021.181383
211.570221,640,2034.208253
531.855019,1200,2044.245918
343.4351,520,2048.509187
888.308407,1600,2069.541321
230.563921,304,2072.029186
145.552861,600,2084.296976
117.711046,480,2088.202847
455.801989,672,2093.739169
170.981428,175,2095.214666
609.713189,1085,2111.81609
163.96339,138,2112.968711
309.695635,720,2118.918318
163.625539,126,2120.004111
900.311089,1600,2140.350914
587.501165,1151,2157.581804
775.016466,1600,2170.899098
853.575653,1600,2192.16577
771.704658,1600,2213.060635
156.154501,118,2214.045281
382.830794,800,2220.576428
830.399325,1600,2241.630618
284.199673,680,2247.327813
872.805189,1600,2267.836371
779.753651,1600,2288.385257
616.419385,1520,2308.253271
768.975469,1600,2328.827768
469.692143,794,2335.358391
-5.518929,38,2335.686899
865.679824,1413,2354.271199
361.265299,497,2358.4231
297.550466,680,2364.026547
202.356557,680,2377.139296
283.975587,416,2380.593566
823.44101,1600,2401.4324
822.868509,1600,2414.803768
343.032311,800,2429.096536
301.06237,431,2432.584876
200.641728,214,2434.424681
413.230271,641,2439.587605
520.468235,1160,2456.510595
881.824555,1600,2477.274379
409.705825,591,2482.103688
429.332013,634,2487.442928
744.488908,1600,2508.075172
350.820024,605,2513.026534
224.96064,293,2522.970802
544.706448,914,2530.560201
396.121149,800,2537.19175
399.62255,960,2552.591115
724.449723,1600,2573.36849
514.178319,960,2581.299849
691.897592,1175,2598.470868
-1293.582008,1600,2612.666351
164.806405,1300,2633.044142
296.266621,1600,2656.803974
59.919242,147,2658.22754
-26.117604,601,2664.213804
128.465651,440,2668.516667
89.321613,720,2682.816331
139.308985,1395,2696.981359
41.491158,455,2709.018124
-16.377109,1000,2718.646677
98.9078,640,2725.115952
141.363758,720,2739.225675
44.695446,141,2740.56118
-11.657374,880,2749.294031
53.323648,960,2766.806653
147.846802,900,2775.774543
45.280121,194,2777.677845
71.394272,840,2793.098284
126.257237,1421,2807.267663
75.088051,640,2820.860696
55.851424,520,2826.014328
69.68258,520,2831.017494
71.691121,720,2845.742763
43.322456,480,2850.442883
148.372242,1600,2874.02068
55.421144,440,2878.334118
176.696665,1600,2901.725908
48.266929,440,2906.058321
33.680297,114,2907.193967
122.896781,1280,2927.623651
29.023853,95,2928.601069
72.923328,745,2936.058676
47.363842,715,2943.323582
58.935997,1061,2961.122602
47.626193,90,2962.072888
38.04355,76,2962.826737
23.595783,1000,2973.119541
6.35025,680,2987.142258
53.986327,71,2987.83468
37.876109,59,2988.460906
43.516431,171,2990.092386
89.807316,527,2995.372833
-1.400632,560,3001.000433
191.128179,1600,3024.678879
212.821955,1360,3045.472811
45.417011,64,3046.109606
136.338417,1600,3069.011008
169.613447,1080,3079.638185
62.822977,73,3080.350127
63.126928,81,3081.15297
-12.758652,560,3094.353346
186.843637,1280,3107.027376
52.890004,119,3108.223101
142.191623,634,3121.521361
93.635258,245,3123.905049
-30.211579,310,3126.885766
86.697223,1030,3136.828595
54.086325,920,3153.33902
85.700338,844,3161.772022
54.776825,217,3163.909401
53.507847,67,3164.55943
69.895531,133,3165.818692
51.375625,75,3166.554051
106.256243,440,3178.649189
11.309073,920,3187.643083
66.177927,80,3188.406994
93.368132,720,3195.425813
102.056233,448,3207.31854
16.472189,520,3212.399456
37.133669,640,3218.615742
29.830087,559,3224.201252
128.452789,465,3236.560445
92.995356,1600,3259.7762
124.367643,523,3264.999927
177.500557,1520,3287.062638
71.579795,600,3292.905444
122.44451,720,3300.239842
86.123666,760,3314.862051
78.855637,84,3315.659896
90.881693,225,3317.857596
244.799554,1600,3333.606045
91.829005,169,3342.653874
228.598535,1240,3354.942614
64.496921,137,3356.312495
174.447023,795,3371.629511
107.499874,392,3375.454081
64.388713,157,3376.971718
66.941498,87,3377.85143
64.077673,156,3379.413892
32.96311,640,3385.601624
111.202524,640,3399.625058
49.186022,1040,3410.286914
12.828538,600,3416.232272
191.245697,1600,3439.968668
208.232478,1600,3463.504181
92.133754,126,3464.789099
81.182522,1400,3486.184699
106.862294,1600,3502.337092
123.822158,1360,3522.934313
166.86914,1320,3543.498819
105.285757,651,3549.926214
67.249313,77,3550.684073
242.780463,1560,3573.751393
80.131171,160,3575.271454
101.47791,650,3581.514814
74.853737,920,3598.042994
112.344828,379,3601.759543
68.36534,126,3603.050512
189.62208,1600,3626.278941
284.736106,1600,3650.361417
90.372053,960,3659.895552
129.852733,1600,3682.872947
156.703981,711,3689.933155
139.427512,404,3693.918462
95.328568,320,3704.910454
32.350015,760,3712.695127
47.894374,720,3719.742626
87.231961,123,3720.968134
117.450644,272,3723.642997
158.222041,1440,3745.124359
136.726908,1600,3768.448619
140.557773,1600,3791.664641
82.717631,373,3795.361724
110.119906,720,3802.455502
59.920143,55,3802.977334
204.437231,1600,3825.991585
164.128768,1156,3844.873239
56.175004,800,3853.022253
232.031999,1360,3874.064508
69.480043,65,3874.709712
105.998651,640,3881.145446
163.528834,1125,3899.869837
69.370325,300,3902.80683
115.003608,560,3908.496666
237.047282,1040,3918.794137
195.796954,560,3931.655764
232.633434,1600,3954.993636
72.288638,520,3960.38856
86.198376,180,3962.133479
181.437571,640,3968.747033
95.183609,120,3970.008783
237.587593,1600,3992.92132
117.111048,760,4000.480091
146.917227,1600,4024.182022
88.820138,293,4027.13292
89.631877,520,4039.695499
48.08767,1240,4052.094437
116.218944,640,4065.659757
72.338084,1040,4076.03603
178.479637,840,4084.450557
207.071074,920,4101.005719
138.254392,375,4104.657704
246.238355,1011,4122.224149
148.473169,840,4130.483426
170.787479,1600,4153.881078
106.702564,514,4159.053125
219.840073,800,4167.056375
75.005969,680,4181.393839
69.541297,70,4182.09918
95.759151,99,4183.082582
86.289956,77,4183.884948
139.12781,680,4190.754861
157.739874,580,4196.591527
92.766345,520,4209.210146
83.350236,168,4210.863533
324.190763,1600,4234.305269
122.845596,720,4241.557028
82.273563,169,4243.247721
259.474691,1200,4262.877883
162.143821,684,4269.743784
73.114561,361,4273.352004
191.177733,1120,4292.008846
179.615925,1160,4303.681282
208.818119,1600,4326.744245
98.533581,137,4328.076885
150.375533,1560,4351.11375
128.015189,720,4358.589134
78.438053,600,4364.761933
161.000446,960,4381.485417
167.173184,473,4386.340523
146.090244,1040,4404.288254
153.454066,800,4412.483414
