#{"t_start": 1737964632.5615687, "env_id": "None"}
r,l,t
385.966532,960,7.841431
228.084864,560,12.142542
798.835381,1600,31.602971
228.196587,560,35.944591
754.510332,1600,55.400834
98.858707,177,56.80234
337.454429,840,70.636547
224.977824,560,74.832682
238.089214,600,79.392214
756.556614,1600,99.205637
197.032671,345,101.99148
232.091426,648,107.00218
367.324017,920,121.16569
287.047366,720,126.885465
243.79402,600,138.844183
559.451445,1147,147.766644
788.593871,1600,167.544693
759.253316,1600,187.537104
631.918232,1214,197.123069
454.164193,834,210.8771
210.740591,520,215.108079
685.408932,1600,236.169346
329.23659,800,242.585079
297.675245,840,249.368591
417.643526,1040,264.701411
783.816486,1600,285.139505
582.274194,1369,296.28151
203.497053,480,307.50878
314.909478,800,313.947526
716.927828,1600,334.84324
219.721765,520,338.967537
117.410631,229,340.778475
322.905987,800,354.884149
238.608269,600,359.790046
209.318252,520,364.065973
244.131901,600,368.991372
494.237752,1240,386.522548
546.843382,1400,405.387024
677.304538,1600,418.396924
691.486308,1600,438.885525
772.612621,1600,459.690594
634.194314,1600,480.301017
76.465754,104,481.121632
392.548053,1040,489.649859
793.609865,1600,509.92542
703.129121,1600,530.419385
213.082037,520,534.602445
132.150278,224,536.502248
205.945315,520,548.008351
212.593992,520,552.252224
228.752262,446,555.833917
476.988275,986,571.33702
773.036618,1600,584.565172
214.516955,520,596.355227
387.858964,764,602.469184
238.287612,600,607.279673
751.121593,1600,627.567575
757.877733,1600,647.641533
228.639367,455,651.316062
135.098026,242,653.243279
225.203989,560,657.84458
715.220706,1600,678.217618
271.059833,800,691.824651
388.027148,1040,700.291057
505.724064,1280,718.517917
88.321162,138,719.61349
166.847027,311,722.112259
739.16043,1600,742.807653
205.251188,520,747.028892
532.66321,1560,767.169467
57.173968,63,767.672644
76.890428,106,768.530851
64.85222,66,769.074135
63.846614,84,769.740833
63.428689,72,770.316
203.712096,520,774.547182
757.261794,1600,795.178747
179.550326,520,799.475214
82.056318,91,800.264082
243.297301,720,813.458613
767.322523,1600,826.861328
463.471525,1000,842.140717
582.698783,1067,850.876626
245.908207,720,864.464396
94.444643,125,865.500949
106.77508,136,866.633713
293.825325,716,872.537576
535.650434,1051,888.747755
93.038925,69,889.314877
240.184301,680,894.909509
386.929679,1000,910.878939
741.961228,1600,924.200092
144.789019,176,925.634888
96.644053,80,926.291925
825.174804,1600,947.093611
346.607075,623,959.805816
145.582125,206,961.521199
