#{"t_start": 1737775326.7581553, "env_id": "None"}
r,l,t
56.793241,387,6.174646
68.391504,142,6.982959
26.888244,600,10.43256
44.301183,521,14.971818
106.68275,171,16.472303
461.586102,600,31.096481
138.097777,201,32.795922
169.654534,239,34.884995
-11.134811,237,36.929132
172.826286,322,39.688503
104.195793,168,41.152627
103.839789,600,55.638003
16.026423,600,60.836972
96.628169,213,62.665685
88.409961,157,64.00578
123.584044,406,67.581055
219.103276,600,79.898491
193.974074,600,83.038015
85.808098,136,83.708931
-1.774193,600,86.8808
158.179291,289,88.447081
20.446821,356,90.282427
94.601916,164,97.112459
203.495573,553,99.91353
99.325259,232,101.072147
184.855234,238,102.282121
3.30302,153,103.071427
116.499711,295,104.634853
214.072506,261,106.026706
74.498129,140,106.82626
88.244503,173,113.376188
404.86045,600,116.473294
9.825967,428,118.641654
217.290891,600,121.842503
177.358854,246,123.087913
46.772564,600,131.959978
127.402746,160,132.781695
165.553945,226,133.920262
89.132177,285,135.380739
93.588869,515,138.201322
137.119604,185,139.188832
266.767525,372,146.768597
81.536729,139,147.475499
542.43619,600,150.619053
116.446529,173,151.490224
157.593631,274,152.880559
77.697574,136,153.599427
14.757654,155,154.436844
217.6664,398,162.301769
26.837077,208,163.373345
122.400063,161,164.186821
192.859888,258,165.530929
171.171696,282,167.007955
268.858115,367,169.048319
57.564271,153,169.887382
117.482096,364,171.76214
92.53517,140,172.466838
197.824336,304,179.544574
60.86296,202,180.54952
132.094269,294,182.078833
151.372376,346,183.907314
126.776654,157,184.700117
208.675861,457,187.119738
100.345052,143,187.859693
158.581384,309,195.388498
132.692014,238,196.646311
120.675518,149,197.448137
75.906524,217,198.527874
130.687475,169,199.426604
186.406169,600,202.562468
56.528206,243,203.844682
42.05711,142,204.60645
269.645352,395,212.504917
181.452774,248,213.760552
158.112511,227,214.968863
55.415569,154,215.760516
293.545656,438,218.00021
232.373302,313,219.629576
138.685204,209,220.687493
69.788501,145,221.440006
457.385444,600,230.468014
84.759075,200,231.504022
121.307353,154,232.2914
126.226044,151,233.08196
104.803054,128,233.739526
220.052206,600,236.805176
156.283937,235,237.983288
123.432641,142,244.623757
108.16455,151,245.38738
113.233828,161,246.231136
543.943394,600,249.444137
42.296544,150,250.248223
219.795866,257,251.61576
123.872635,282,253.089778
114.573906,283,254.555255
94.855675,209,261.681365
171.404083,600,264.879523
255.607782,335,266.634518
87.799812,231,267.824438
42.787979,263,269.16624
64.733691,145,269.951822
365.597259,600,278.908634
94.72262,200,279.977608
89.630164,210,281.129399
92.612987,257,282.426054
529.736633,600,285.588173
84.86069,139,286.324722
121.271984,161,287.175011
555.334766,600,296.238781
72.37564,139,296.950576
228.768054,297,298.510153
173.972638,600,301.71077
85.187831,143,302.472325
38.901488,142,303.236863
129.447432,159,304.074373
158.90338,265,311.613973
548.894239,600,314.827616
235.827284,280,316.283816
146.253928,266,317.715363
93.440387,144,318.484289
35.167894,149,319.232628
177.791695,293,320.787691
111.566155,179,321.730796
420.839033,600,330.791767
90.585248,166,331.65863
86.743131,142,332.379944
134.688607,600,335.533926
172.138933,283,336.992651
217.588345,323,338.690351
