#{"t_start": 1737775326.6959083, "env_id": "None"}
r,l,t
324.269722,543,7.130183
200.010163,257,8.562279
85.898939,600,12.837481
99.669376,600,18.087931
92.315726,142,28.756452
85.681471,162,30.160059
113.465486,171,31.63656
-7.659238,137,32.771309
40.77476,211,34.588249
13.870577,270,36.946559
-2.248216,162,38.289933
65.569738,175,39.838
41.960689,160,41.23495
323.562006,600,55.723896
95.516608,270,58.071417
158.518364,204,59.836677
113.759274,531,64.412754
67.143305,147,65.713787
41.768652,154,67.019068
36.405825,139,68.276111
43.108052,532,79.980695
109.565024,154,80.790253
137.187932,321,82.472603
58.709298,139,83.186047
143.056288,600,86.290295
166.699818,570,89.29403
66.262251,156,90.142632
47.63426,141,96.859384
38.907291,600,99.887976
108.621009,143,100.610881
121.370539,284,102.054815
65.980403,138,102.754909
70.551994,158,103.579228
31.44468,446,105.965669
37.307564,390,113.719214
142.621558,286,115.191419
257.675758,600,118.244346
79.602857,291,119.738936
252.72723,339,121.555323
47.506193,136,122.292117
141.874754,600,131.081331
263.806177,600,134.207616
116.80287,156,135.010112
160.253449,350,136.900731
20.64422,228,138.132809
185.912589,600,146.938707
102.199136,147,147.690172
193.120779,259,148.993865
250.147715,398,151.109538
116.309817,310,152.691292
512.416147,600,155.817319
44.398225,144,162.390288
245.128063,339,164.120192
150.961249,230,165.318043
317.600954,600,168.529059
182.580084,410,170.747662
78.417074,147,171.503513
82.354264,139,172.209672
504.263453,600,180.770491
73.67551,294,182.299713
129.339976,236,183.530679
219.708294,305,185.108919
225.565601,330,186.839897
105.375589,257,188.20564
165.266035,212,195.224251
240.318296,435,197.544062
139.040924,242,198.767457
142.008199,365,200.717158
148.903209,361,202.566468
214.347849,351,204.418844
61.01704,139,205.158126
185.051286,600,214.090042
126.94311,178,215.042401
83.436481,149,215.79964
253.103867,399,217.844112
132.232873,221,219.001759
239.504221,321,220.642559
277.869922,429,228.767527
81.432679,146,229.491016
525.509483,600,232.629467
142.997444,195,233.641021
122.061728,286,235.087091
186.451289,282,236.539262
97.878451,160,237.348928
178.356227,279,244.685979
263.144821,309,246.273559
104.834792,153,247.128008
149.468736,302,248.720178
147.245935,202,249.787072
132.296996,163,250.675926
170.915431,281,252.146436
261.52488,368,254.076889
255.170502,394,262.148104
184.575925,287,263.682904
123.504508,164,264.577695
240.284715,354,266.414609
217.408548,305,268.004786
540.449234,600,271.146252
82.968405,146,271.908185
151.369181,221,278.868922
97.92053,149,279.639761
101.145927,269,281.135551
140.968753,221,282.266355
60.205675,150,283.023031
99.247228,175,283.942712
99.909506,151,284.758329
219.894366,358,286.649051
142.3556,267,288.02114
180.194795,297,295.512818
110.822078,253,296.84086
331.729609,405,298.962108
509.841223,600,302.176259
26.633313,143,302.942767
190.940869,342,304.747992
164.689823,281,312.363514
53.573688,159,313.20018
67.014972,174,314.150234
130.931833,179,315.126076
158.957954,269,316.510526
72.083511,138,317.255735
194.313793,288,318.774944
154.892282,362,320.663551
184.19951,425,328.750309
123.635912,173,329.710799
126.005512,149,330.511777
134.784827,179,331.45553
140.500697,182,332.384694
105.91966,278,333.838157
193.105267,227,335.039032
247.781443,389,337.056164
211.513061,329,338.783792
79.532143,149,345.411274
232.748028,346,347.243495
95.759033,150,348.02916
111.267349,152,348.811545
209.35994,296,350.41015
120.618648,245,351.70506
173.236188,275,353.193104
133.634103,285,354.699514
264.291374,337,362.156286
81.437867,248,363.453362
169.111614,213,364.617045
89.479534,147,365.376762
567.177455,600,368.552156
88.105631,146,369.301431
279.679706,407,371.497719
553.7321,600,380.613934
197.601323,335,382.409739
189.718125,261,383.783875
75.596168,171,384.730182
193.751373,600,388.005563
45.373434,160,388.872492
552.867259,600,397.850501
505.407457,600,400.953372
180.95029,233,402.219182
104.801101,162,403.094965
133.679759,172,404.001376
520.162621,600,413.122777
290.48187,389,415.148711
207.995142,600,418.354841
545.939488,600,421.551606
82.6313,153,422.373408
127.664348,126,429.040414
220.855449,296,430.606628
98.699516,184,431.664968
87.547786,186,432.637938
102.302468,164,433.515438
92.331244,159,434.336426
552.873019,600,437.521797
153.184292,301,439.082548
69.316864,156,445.618178
299.804809,348,447.427742
165.544161,232,448.69445
100.192144,161,449.561751
544.749888,600,452.689622
93.711087,139,453.453398
133.245297,249,454.805719
109.132725,138,455.541759
177.793472,275,462.669484
113.981412,178,463.641087
97.093765,149,464.455972
253.782589,390,466.475468
160.095616,305,468.08195
178.364764,327,469.793152
114.346239,195,470.883291
546.332465,600,480.117777
237.932589,345,481.995014
60.799736,146,482.743163
480.234199,600,485.904443
105.471238,135,486.653668
536.084735,600,496.025994
415.265452,600,499.17095
43.838822,155,500.022923
225.221878,348,501.904757
157.465779,237,503.168195
138.249696,165,504.024781
120.210709,258,505.356099
53.651026,136,506.088132
117.634706,201,513.122072
138.506876,383,515.124983
206.512545,269,516.558444
106.193462,157,517.411127
548.615854,600,520.66925
99.160644,155,521.510469
193.942926,278,522.952731
93.08795,143,529.344859
310.926588,433,531.62593
163.020066,226,532.83925
80.911146,148,533.662364
166.949474,243,534.966168
89.359671,179,535.893018
216.987129,257,537.272393
175.984984,275,538.734512
121.302262,178,539.718458
127.044459,171,546.711133
109.619909,202,547.81259
52.250288,145,548.634776
157.611106,246,549.913052
78.121153,157,550.737202
92.055344,171,551.65887
46.881529,143,552.417235
63.427991,141,553.18712
194.949868,409,555.333808
133.841512,204,556.454025
162.56124,212,563.287767
100.791841,156,564.116513
140.230895,282,565.599322
111.458896,231,566.836076
126.583706,193,567.857727
136.99191,247,569.18423
216.689071,266,570.582875
138.96085,225,571.785577
114.813356,167,572.665513
168.503141,600,581.745101
105.222753,173,582.655999
112.79233,237,583.890843
178.857271,226,585.07722
79.372364,159,585.917922
90.678053,159,586.80122
98.768252,148,587.683316
168.310288,299,589.277852
247.970476,345,596.94829
293.260266,472,599.464375
218.495487,294,601.010332
74.508118,160,601.84754
196.539566,528,604.641499
130.761106,161,605.499692
395.834302,554,614.636676
222.162879,262,616.07517
140.964129,256,617.45308
167.590775,232,618.719298
548.1433,600,621.867999
244.918135,545,630.706176
194.697206,251,632.005337
100.269925,216,633.194417
86.271805,204,634.291791
578.05688,600,637.444718
195.254405,543,640.362772
170.133546,215,647.329685
130.158364,166,648.202911
157.655383,318,649.883657
185.178435,262,651.238339
188.933298,268,652.660883
93.817212,143,653.38588
131.574135,243,654.68109
185.946324,292,656.24412
172.995091,258,657.694453
144.990967,211,664.711061
272.037697,600,667.933448
83.012258,143,668.709542
58.188161,139,669.47038
57.57046,141,670.19557
100.917069,149,670.974302
96.282967,136,671.729679
138.636963,253,673.083457
147.310388,195,674.103292
132.626232,218,681.167402
72.723127,142,681.967371
104.360258,273,683.402299
181.36831,245,684.705823
76.216786,145,685.467699
303.244784,357,687.367978
81.694678,140,688.101898
206.850508,287,689.601342
188.506009,282,691.067721
175.165587,418,699.041471
55.496441,151,699.835903
64.476695,143,700.622665
175.236552,223,701.805382
94.974764,155,702.621148
168.481636,225,703.812683
168.262611,264,705.203256
87.401688,139,705.964505
214.950425,340,707.737561
224.463032,346,715.780195
208.841122,299,717.377323
216.782374,362,719.350824
544.027282,600,722.527612
181.592528,264,723.930288
80.695469,162,724.796118
88.936613,141,731.489767
49.738884,141,732.233951
83.428915,182,733.18725
108.286497,148,733.981391
95.848681,139,734.724416
87.792022,142,735.461006
173.639305,227,736.665165
198.217869,412,738.908035
162.013853,203,740.023132
164.390065,288,741.567564
169.685845,273,749.076946
171.880902,561,752.057021
123.51933,175,752.961561
181.817666,302,754.572956
135.259892,180,755.548393
125.383181,164,756.410382
175.486367,291,757.937869
107.205997,153,758.746828
203.877858,307,766.076511
119.872211,227,767.339072
150.424644,239,768.625865
72.079707,162,769.480126
184.786621,245,770.790621
113.336606,201,771.8363
184.786236,233,773.064885
165.521933,600,781.94495
141.381338,198,782.988838
212.605278,328,784.732425
83.667118,137,785.504
230.243851,256,786.831815
124.286978,160,787.70136
168.198984,270,789.116648
172.211231,265,790.506895
562.406486,600,799.630589
552.026006,600,802.814445
136.004166,153,803.634199
208.681905,270,805.071449
144.224838,157,805.90161
149.421519,226,807.110948
89.180046,164,807.983521
118.442842,271,815.13889
62.586129,158,815.961319
201.203676,295,817.576005
103.437215,158,818.399049
106.254682,133,819.08459
89.224797,150,819.893636
87.297334,135,820.631284
99.388563,139,821.361812
546.156721,600,824.596617
189.760622,254,831.760029
74.210684,153,832.586907
106.013524,168,833.481555
219.979797,318,835.170448
113.299843,159,835.986662
113.766815,162,836.851085
106.129375,149,837.626542
79.769432,153,838.43114
122.793267,169,839.319206
114.62333,260,840.688717
125.502176,192,841.706899
135.691678,160,848.236428
526.407432,600,851.422642
100.110624,150,852.215855
62.542006,154,853.01434
77.046645,166,853.890256
102.885033,249,855.21044
163.101154,289,856.74127
184.936755,308,858.395493
211.379115,403,866.698055
547.167554,600,869.888687
44.732338,146,870.677088
145.742639,225,871.927599
73.285566,160,872.785903
581.419342,600,875.923808
82.682998,152,882.400905
122.244734,175,883.288073
572.413765,600,886.48257
157.986065,274,887.972724
114.55446,417,890.24632
187.703619,293,891.8202
160.704234,231,898.708215
558.762828,600,901.85845
567.933746,600,905.08479
