#{"t_start": 1737948298.0512855, "env_id": "None"}
r,l,t
78.119308,440,4.462681
110.678918,440,7.595774
97.36052,440,10.693825
98.277653,440,13.841818
101.985,440,24.12457
97.558573,440,27.188611
121.279241,440,30.234429
136.084156,440,33.370728
104.563739,440,36.450309
116.0701,440,46.875968
170.816069,411,49.805152
122.336372,440,52.958237
128.237992,440,56.060823
109.913122,440,59.22625
180.160469,434,69.704076
143.527604,440,72.992287
133.182096,440,76.254648
156.213154,365,79.00244
175.069777,454,89.57659
113.837306,680,94.713761
127.788286,254,96.593732
105.099362,226,98.284449
66.490737,102,99.040639
83.934941,153,100.18735
84.060176,153,101.395335
77.903558,146,102.490877
127.658243,279,111.812074
66.07036,93,112.517486
97.53636,178,113.861929
58.687532,84,114.487861
77.734916,140,115.523309
479.873423,1520,127.109712
306.635555,700,139.923647
228.737624,493,143.923091
58.693746,77,144.538803
79.35942,125,145.550277
67.54297,93,146.299974
71.380383,108,147.137883
154.345369,880,161.478448
72.176364,87,162.153519
77.536251,128,163.174362
71.965231,106,164.020725
442.551662,1480,183.428108
58.496622,60,183.928499
54.822099,70,184.485586
81.278607,131,185.516826
64.455003,75,186.128201
307.10895,920,193.610272
195.382827,680,206.271934
68.439056,75,206.866952
56.35384,64,207.401491
58.420802,75,208.008373
68.935602,98,208.769591
48.5368,54,209.181358
64.633948,83,209.867264
59.658756,76,210.462824
63.651303,85,211.145392
56.954865,67,211.710863
170.571782,680,217.122651
64.582235,72,217.722168
134.493249,264,219.829539
63.325596,87,220.557804
55.459713,64,221.069721
228.655738,472,232.280358
57.091499,72,232.853877
68.572686,98,233.636797
789.672155,2134,258.017746
130.29036,235,259.912612
80.88194,127,260.894063
277.043755,920,268.03677
82.098549,115,268.901106
63.026585,83,277.291402
65.349352,101,278.062967
60.131247,85,278.726921
231.922053,920,286.033009
79.763414,115,286.955202
59.36919,78,287.585491
53.104525,59,288.077681
88.000661,143,289.204941
250.940542,721,302.399238
160.574924,1200,312.078589
79.637532,104,312.931774
71.424219,106,313.76903
350.5085,847,328.204625
66.219486,104,329.022969
166.423851,331,331.668198
470.253187,1680,352.762495
310.840425,690,358.277223
256.129438,595,363.051571
174.994284,640,375.549444
93.249083,153,376.745327
156.962672,301,379.19882
58.450564,75,379.797964
66.584225,92,380.544266
86.822149,150,381.73859
67.548819,97,382.547101
78.128243,124,383.518228
73.202315,107,384.370049
79.326216,130,385.419666
79.777737,128,386.481931
70.787277,109,387.355966
58.869894,88,388.041692
66.526741,93,388.768774
53.200626,73,396.890308
89.622144,184,398.38819
82.292528,131,399.466085
60.110519,88,400.192802
80.517869,131,401.264389
69.26845,98,402.063582
255.272022,726,407.956343
71.493055,100,408.750013
84.9796,142,409.959786
279.552162,880,424.623904
92.155029,145,425.758212
107.376155,194,427.310739
176.231063,362,430.28633
61.68879,95,431.078706
80.877928,140,432.227478
59.165726,81,432.86431
738.128086,2160,457.679061
77.482866,97,458.484725
100.514174,186,460.003579
64.426262,102,460.866191
959.773501,2400,495.786608
762.858902,2120,520.69866
67.211289,83,521.395347
94.775139,166,522.727951
