#{"t_start": 1737948296.6543078, "env_id": "None"}
r,l,t
107.774396,440,5.862808
71.474145,440,8.988023
111.513444,440,12.088326
81.199188,440,15.236209
95.38295,440,25.520434
84.576782,440,28.593378
109.573005,440,31.631568
145.40828,440,34.771148
99.840323,440,37.849858
75.473562,440,48.276226
99.527275,440,51.415727
142.424614,440,54.573111
129.637582,440,57.667881
83.077719,440,68.18108
330.376796,868,74.567543
109.173973,246,76.383438
572.788328,1545,95.18161
106.257682,227,96.857527
115.141292,225,98.526558
86.201741,165,99.772601
342.350478,1120,115.467871
78.934906,110,116.292358
88.604527,176,117.597627
66.880013,97,118.340775
94.871793,172,119.666519
79.401793,137,120.703919
58.913755,74,121.254494
75.90795,133,122.22615
84.81673,166,123.502208
70.414074,105,124.309868
64.629659,93,125.001897
93.766009,186,126.391709
69.504567,111,127.240803
484.042168,1800,148.916494
401.436186,1204,165.823722
65.670325,82,166.493789
233.899017,526,170.606392
59.937396,73,171.21388
69.056033,99,172.013022
174.05394,600,184.41538
258.097697,960,192.203155
66.859206,73,192.788265
87.140862,520,196.986461
62.158095,75,197.57274
54.564609,71,198.126288
74.053624,115,199.050265
61.880698,81,199.695546
58.591418,75,207.548041
65.986818,106,208.404914
61.655431,83,209.095367
66.07813,92,209.820113
58.036366,74,210.378325
198.416146,760,216.513244
80.920721,107,217.353351
84.152948,135,218.40161
56.390576,70,218.971058
80.234284,132,220.039475
137.581712,640,232.602107
85.225646,113,233.514716
69.073173,100,234.325584
57.128778,83,234.983818
69.064059,97,235.775977
55.951913,73,236.349524
64.536507,92,237.077907
302.040334,960,244.771163
83.136798,114,245.649413
62.100754,83,246.30672
246.538085,760,259.751154
74.45858,104,260.553103
59.042764,70,261.095575
52.367816,71,261.669046
69.628766,97,262.432443
67.617368,99,263.191026
71.636304,94,263.913003
59.627567,78,264.497919
69.435276,108,265.322655
73.740098,100,266.127883
67.274806,96,266.921742
190.03691,392,269.928986
143.369997,302,279.983795
55.698054,72,280.56064
599.428681,1960,303.628078
91.014966,137,304.750262
333.168228,1200,314.433773
270.481441,626,327.055592
230.763795,960,334.770404
66.427337,76,335.363317
63.959572,99,336.150637
87.665336,152,337.324384
307.375456,753,350.984724
222.031511,1000,359.051803
97.340997,150,360.22814
151.198746,297,362.639568
114.526915,219,364.386355
71.418669,111,365.265764
95.886715,164,366.552488
83.409281,153,375.2129
298.028354,946,382.76494
71.532577,84,383.453074
211.878305,524,387.698904
57.939013,71,388.25768
971.16787,2318,414.593202
75.708219,119,423.154697
77.489591,126,424.184966
113.537975,209,425.83881
68.2385,98,426.605252
78.213265,145,427.756781
59.654764,80,428.40008
87.907886,148,429.5649
87.591341,154,430.872153
69.004538,106,431.746378
106.68822,191,433.314022
76.187583,135,434.402974
311.938413,756,447.814572
71.707631,122,448.814953
77.904523,121,449.785902
66.976971,103,450.663718
338.078186,781,456.931306
106.207337,193,458.499669
78.62532,131,459.603166
93.92871,158,460.899016
83.548546,140,462.07124
74.737754,114,462.983202
112.29133,210,472.607635
505.93879,1440,484.250151
231.154011,477,495.727879
66.109694,107,496.600058
86.775612,146,497.758754
131.042634,263,499.866211
62.733221,92,500.612596
72.036963,110,501.515262
222.182386,430,504.987974
133.793964,680,510.436307
364.926723,960,526.048933
269.625761,588,530.725365
350.667216,807,544.68343
101.370877,186,546.218208
127.575813,680,551.710731
414.236514,972,559.361271
127.184208,257,568.630074
78.682225,129,569.639955
132.793528,281,571.90653
294.104723,800,578.20797
144.85638,258,580.240117
88.43039,162,581.505366
324.62874,751,595.273598
75.189838,117,596.189226
140.144976,280,598.398136
581.314768,1299,616.340509
560.840363,1600,629.110772
326.40901,760,642.354135
370.181588,960,649.946269
112.172379,208,651.615353
69.886928,108,652.449496
257.790548,640,665.234466
292.67499,880,672.195271
156.057222,318,674.741752
105.227809,196,676.32639
209.327074,520,687.810466
192.713422,429,691.142442
196.977866,680,696.409504
398.226573,1160,712.918167
223.775781,560,717.251045
309.000348,800,723.517711
195.739954,435,734.563395
235.561582,600,739.23228
266.817552,960,746.745968
92.833993,147,747.928163
237.074347,600,759.872483
335.459746,840,766.385682
232.977439,1040,781.994848
168.284405,600,786.666889
292.265754,667,791.850936
361.740324,920,806.579322
270.929204,680,811.949141
465.003346,1200,828.959991
252.958626,640,834.015511
248.595039,640,838.927709
257.518724,640,851.404897
101.059173,190,852.908039
255.187894,880,859.695268
305.599194,760,865.565718
230.382708,560,877.302583
241.821506,600,882.083137
173.938663,440,885.540652
129.765892,252,887.470309
167.129827,365,897.606616
224.008888,516,901.582019
77.163997,126,902.546254
519.143697,1320,920.488152
