#{"t_start": 1735956406.009655, "env_id": "None"}
r,l,t
31.216125,310,5.705494
-37.571551,600,9.582736
15.325476,315,11.607454
33.179479,193,12.84915
5.903316,128,13.627514
25.778578,600,24.360723
27.140374,339,26.782764
29.6226,297,28.486601
9.886394,162,29.453399
6.881246,600,33.733564
-46.451658,192,34.927027
-29.076764,600,45.730746
17.752366,600,49.848848
49.778437,426,52.745506
-52.83644,242,54.162702
-42.632835,179,55.228127
42.234819,216,56.525835
-32.920151,600,67.162147
33.952877,239,68.472229
-1.078689,600,72.433118
49.127265,322,74.563358
-16.860113,600,85.522001
31.357198,240,86.958174
-48.930175,191,88.157713
-15.442132,600,92.08463
36.320052,156,93.056015
-47.592979,155,93.883262
9.999467,600,104.601113
0.74975,600,108.523518
-36.031868,600,112.143166
4.189469,600,115.96349
-45.305596,600,127.083038
-7.11123,600,130.828777
25.845262,213,132.164552
38.57178,340,134.286316
13.12211,219,135.696358
-37.908136,600,146.959132
85.794136,476,149.877908
3.801171,600,153.928463
25.643555,176,154.991894
-40.549058,600,166.056591
-28.011507,600,169.921565
-39.50523,155,170.964515
31.30538,102,171.627449
13.271755,168,172.678755
-25.665404,600,176.412904
11.999003,600,187.220713
20.262987,305,189.116468
41.870777,137,189.89426
25.074991,600,193.634269
-27.734243,600,197.430329
-29.721444,600,208.148642
32.001536,134,209.037556
5.725368,76,209.531494
-27.665366,600,213.449187
22.412174,420,216.107106
12.652084,128,216.871202
14.249235,600,227.381921
-15.909768,600,231.339346
49.86438,424,233.926649
27.76914,202,235.208717
6.90734,600,245.835526
-44.000524,268,247.463467
20.932655,600,251.512099
26.830171,351,253.934932
-39.249197,600,258.135387
44.859354,213,266.288214
-45.561041,600,270.115399
-49.56896,151,271.005237
40.652527,164,272.027622
-45.110702,284,273.668212
-45.608271,164,274.677521
-30.612728,600,285.654403
40.519732,159,286.605959
-55.148695,156,287.463372
-16.021503,600,291.035333
-43.555119,140,291.943448
7.619978,294,293.680227
8.253923,115,294.345963
-20.270599,600,305.525626
52.871725,412,308.119158
26.914115,190,309.319801
31.699407,427,311.828378
-35.43943,600,315.906456
42.634191,600,326.878756
8.364112,600,330.525211
27.698684,236,331.868295
32.999819,178,332.90473
8.169703,170,333.914791
-30.117715,600,345.049132
-13.403434,600,348.707406
-18.557331,600,352.7865
-16.960662,600,356.921367
-51.005804,157,357.86634
-53.09308,335,366.969934
27.092913,110,367.594743
-63.51535,138,368.520687
32.546001,132,369.482041
-34.655861,600,373.363626
1.880376,600,377.358533
-29.257534,600,387.810836
21.995583,239,389.268458
-49.907604,390,391.561908
-51.06325,165,392.582341
21.942023,176,393.737484
45.805017,319,395.699437
-47.559939,156,396.650552
-23.549259,357,406.005777
56.649238,412,408.507815
17.483579,284,410.202421
-25.18898,600,414.179104
17.962423,180,415.354694
-53.966668,200,416.556841
20.947989,118,417.225314
-28.282923,600,427.884223
-33.545579,474,430.673304
-43.933075,186,431.918952
20.629057,207,433.134985
-41.312015,216,434.33596
31.975551,153,435.259857
-52.283315,268,436.862785
36.114326,335,445.758015
-34.129653,600,449.789748
67.036243,412,452.335267
0.397541,194,453.510773
-50.952498,210,454.910509
-50.213611,177,456.097219
-56.78865,261,464.36022
39.369993,302,466.291183
-37.208904,600,470.276695
-27.592597,600,474.063997
50.476765,346,476.019229
29.21618,240,484.598246
-55.1024,315,486.552902
16.499443,166,487.642601
50.093925,416,490.255128
41.339833,411,492.765241
-37.097151,600,503.748441
18.760402,600,507.274944
-45.878916,600,511.020045
-23.691532,600,514.620293
-36.501775,274,523.248777
24.780822,365,525.602827
-14.542991,600,529.226565
4.400632,600,533.080168
31.076171,145,534.008021
1.217908,600,545.091687
34.156888,337,547.185235
52.543471,334,549.265293
-61.422186,151,550.27696
-9.417255,600,554.327278
27.9818,431,564.238256
23.301375,600,567.928803
24.41485,306,569.855665
10.65478,453,572.762407
35.835026,143,573.590291
13.93062,429,576.4566
-38.742041,600,587.798394
-23.610631,600,591.436013
21.321547,225,592.701636
-34.746018,600,596.587521
-40.701344,131,604.817641
34.50709,124,605.608226
-47.90584,123,606.35737
32.757594,202,607.435082
8.797002,600,611.178318
50.689228,343,613.279553
26.029248,235,614.763752
-46.554256,172,615.804039
-24.807304,600,626.852189
52.998872,320,628.921329
31.092865,204,630.039553
18.550315,190,631.130982
-26.052907,600,634.732327
21.925939,174,635.787446
24.595811,499,646.116346
23.625372,196,647.437503
-38.573023,600,651.608688
-26.52749,600,655.534389
34.794409,269,657.013113
19.988932,200,665.768771
19.247079,600,669.516775
19.250919,105,670.161525
7.392534,600,674.002515
-50.533923,275,675.788459
32.591014,140,676.652436
27.043979,219,685.27046
21.464259,161,686.239706
40.999,143,687.099228
-55.877957,399,689.344717
-39.054667,167,690.450653
31.319525,84,691.019958
1.477544,600,694.92603
25.081759,209,696.24836
12.711643,600,707.112415
4.264917,600,710.802056
-14.421145,600,714.602836
45.280753,256,716.238566
7.891448,600,727.186153
-29.66661,600,730.953776
-3.749834,600,734.669226
-13.731391,600,745.408206
-36.067227,600,749.175809
-27.514922,517,752.12398
-44.725713,196,753.313031
38.172852,269,754.839022
47.345999,346,763.41553
31.84629,461,765.884784
-20.013739,600,769.499435
-41.959168,181,770.515989
44.782136,228,771.846201
37.456726,383,774.27249
24.180525,186,782.954257
43.017201,217,784.260975
30.098877,158,785.290342
8.269997,600,789.066997
-33.181943,600,792.774053
-29.087056,600,803.673978
28.858325,192,804.751499
50.895561,334,806.771962
7.866455,600,810.687778
1.227135,600,814.178817
-18.26248,600,825.65011
10.729135,600,829.318533
-22.412403,600,833.037617
-52.142232,600,843.915657
-44.437275,160,844.908496
29.287463,463,847.793924
15.671052,130,848.562783
-48.348053,204,849.986032
-29.423711,600,853.750079
-14.817828,600,864.223403
36.159921,201,865.358893
-25.629208,600,868.927488
-12.495368,600,872.888604
32.229867,296,874.799316
22.67778,176,882.976836
40.006099,383,885.265397
19.686026,600,888.946771
-11.097883,600,893.104697
33.301432,234,894.690822
31.112673,414,904.244596
15.464919,170,905.348633
10.982367,79,905.815378
-44.236137,226,907.173486
-42.567866,150,908.004992
11.506359,87,908.513512
-36.662397,600,912.321519
-14.895365,600,923.104105
19.290967,127,923.824019
28.465669,204,925.100873
-45.250904,145,926.009139
-26.872341,543,929.292678
39.619032,198,930.359651
-25.628974,600,934.087288
26.542221,157,942.476076
-3.877761,600,946.271407
29.298478,150,947.109844
-33.695225,600,950.871693
16.679713,600,954.340083
32.698254,309,963.775256
47.187869,480,966.636483
-22.178816,600,970.128276
3.421784,600,973.746871
39.459496,375,983.232314
40.602839,252,984.769533
27.236693,130,985.568744
38.174808,473,988.351097
11.826787,261,989.916245
14.290365,179,990.986423
17.780075,328,992.773043
-46.206898,131,1000.564474
39.358984,219,1001.802393
19.225044,270,1003.475694
28.509032,147,1004.384817
-19.441289,600,1008.200377
-32.042815,252,1009.70654
-21.191864,600,1020.546617
-31.69747,407,1022.948948
32.584549,179,1024.033149
18.17115,105,1024.657097
4.696503,600,1028.630932
-45.701426,600,1032.495217
1.77671,600,1043.759347
-31.84048,600,1047.404459
11.971811,600,1051.34811
39.541879,225,1052.637918
-48.247538,159,1061.252987
28.695298,132,1062.069345
-25.000893,600,1065.995955
-52.398907,220,1067.276253
12.516898,121,1068.069773
-29.592934,600,1071.91135
-9.169334,600,1083.300209
48.618746,197,1084.408255
20.472614,316,1086.275164
-26.214292,600,1089.994044
21.741667,128,1090.755248
16.110126,600,1101.588618
-50.081231,133,1102.427515
5.976978,600,1106.362417
-7.228121,600,1110.009271
5.287649,600,1113.656813
-19.198356,600,1124.688783
-41.392889,600,1128.561822
40.094126,260,1130.308298
-10.148121,600,1134.051589
