#{"t_start": 1735703674.2219412, "env_id": "None"}
r,l,t
6.704285,43,0.787535
13.968919,47,0.988929
5.15693,18,1.068206
-30.1364,600,3.608704
23.67187,69,3.93577
32.040006,145,4.610049
6.259595,24,4.72997
34.754851,279,5.956574
2.061334,36,6.134471
16.737954,63,6.387678
-20.662131,600,9.116435
34.028071,81,9.459049
2.78928,60,15.716821
3.299186,63,15.975418
9.969158,39,16.173793
0.618541,600,18.886147
4.999213,40,19.062493
-4.602176,600,21.573493
2.346869,600,24.312246
3.254995,28,24.424732
17.98385,131,30.763352
21.18869,74,31.04054
12.490597,103,31.444951
2.411233,55,31.679047
3.994609,61,31.914435
18.93406,163,32.656622
2.745062,57,32.936922
31.660434,178,33.746983
15.74897,98,34.169348
-29.867429,600,36.811074
10.168416,33,36.956723
4.136778,41,37.143044
2.89464,25,37.260398
29.311677,216,38.257368
18.286383,82,38.588278
11.23303,34,38.758007
5.177072,31,38.899418
36.016612,141,45.318455
0.648319,600,47.91366
3.728131,27,48.039166
10.233068,27,48.162036
3.53839,600,50.815141
23.266129,104,51.290387
2.339622,31,51.434325
-3.855738,600,54.032938
15.987084,131,60.433426
5.558816,29,60.557202
26.598207,99,60.958157
4.978643,24,61.072567
10.809234,34,61.21246
-33.811088,600,63.825471
23.60671,448,65.811635
17.408865,124,66.32977
2.550098,36,66.47784
17.286638,56,66.714842
-1.420873,600,75.427599
33.63574,160,76.158916
39.96117,295,77.393269
24.769599,104,77.805102
27.474889,194,78.668381
38.007685,162,79.435643
1.2497,600,81.998442
14.006615,75,82.310391
35.639757,202,83.163437
5.896954,22,83.269523
2.736071,28,83.407402
3.499489,600,91.86553
5.31981,26,91.985346
9.260692,35,92.155396
35.873598,345,93.613555
3.804821,55,93.841607
15.669589,45,94.05169
17.785594,114,94.518835
23.443322,72,94.833523
-7.129846,600,97.425294
4.210666,41,97.619947
7.245584,34,97.786921
3.550443,21,97.873903
23.983724,73,98.228253
20.006633,126,104.494266
1.999692,63,104.777677
7.358163,49,105.009953
-44.655118,108,105.490233
11.653855,47,105.690017
-1.51879,600,108.302009
-26.65027,600,110.938408
14.363428,35,111.096888
14.034957,53,111.343366
-0.249135,600,119.884172
2.56461,34,120.026801
37.024864,393,121.801205
2.107104,48,122.028279
8.150173,32,122.181377
4.206387,44,122.381913
19.967587,94,122.808571
0.675467,600,125.329916
20.726694,102,125.743901
4.180353,25,125.848856
3.349392,47,126.031934
5.190082,28,126.156783
4.012379,27,126.270516
6.329523,25,126.384314
1.835131,600,134.828309
13.088197,66,135.099288
22.501907,81,135.476558
25.170022,111,135.959636
3.692298,20,136.058709
4.069243,108,136.519219
4.630055,25,136.608702
8.075831,27,136.735602
-25.826368,600,139.438647
11.138391,54,139.658139
41.71552,131,140.235938
7.393989,40,140.405407
3.397262,600,143.0314
8.94205,31,148.823111
2.214607,30,148.950747
6.949912,26,149.077682
23.752507,104,149.537516
7.421066,26,149.659988
14.116627,86,150.010249
25.418146,93,150.430285
19.223897,120,150.950586
2.625737,36,151.110605
5.223138,50,151.34231
12.463974,84,151.711703
29.257277,126,152.325982
19.983701,61,152.606199
5.122964,51,152.822459
16.108111,55,153.068334
8.214931,77,153.426325
5.865116,60,153.6896
4.332442,16,153.747393
21.266289,88,154.203758
16.49412,62,154.516047
26.108553,125,155.11437
22.609421,98,155.562783
6.872794,32,155.714648
24.882676,128,156.276862
20.689275,81,156.649925
22.119291,56,156.901189
3.113113,38,157.066942
3.895679,600,165.490166
16.312795,600,167.944667
7.309305,81,168.250103
-1.07733,600,170.470102
7.604123,46,170.649427
17.854501,44,170.832766
2.766347,44,171.000687
12.236902,60,171.226496
2.658482,600,178.610695
3.226522,51,178.807285
20.565771,86,179.18277
27.574811,110,179.621116
-3.182766,600,182.055317
0.550503,600,184.432823
9.142047,26,184.528533
3.454579,62,184.762873
2.998823,600,192.277845
8.338853,25,192.364247
40.494616,239,193.304982
14.898631,74,193.597319
22.260177,171,194.270567
6.594284,38,194.431598
28.717631,100,194.874718
9.72302,76,195.188548
2.606036,38,195.328851
29.746603,113,195.791681
30.597887,128,196.286645
-34.012842,600,203.976748
10.126882,55,204.223476
46.297925,366,205.726514
19.150447,51,205.924786
2.69938,29,206.04666
6.529517,600,208.46038
4.53572,21,208.545908
11.771408,600,210.945474
2.380355,600,218.983992
3.872418,31,219.127885
3.227545,35,219.292157
24.280915,90,219.68608
2.479877,23,219.773037
20.117025,83,220.101202
5.883792,51,220.312754
24.879948,141,220.947047
21.96222,67,221.22396
20.634837,59,221.491827
24.595836,99,221.895401
16.266701,57,222.149242
24.019189,132,222.706413
9.099099,32,222.826439
2.969431,37,222.973544
-33.562029,600,225.508325
32.109612,119,225.963784
21.567641,84,232.420753
29.19312,224,233.279561
2.968347,22,233.375106
3.413553,32,233.511796
4.103918,22,233.605019
4.426059,24,233.693816
26.118523,142,234.335467
36.82333,255,235.459694
3.37572,33,235.612072
3.435793,26,235.735198
19.653567,93,236.088921
3.608484,49,236.29355
9.140194,51,236.494619
-0.264412,600,239.218303
7.568837,49,239.429146
25.572752,106,239.875353
25.348316,100,240.285514
2.621751,49,240.508948
3.025498,68,240.823672
-2.12644,600,249.333544
1.363447,600,252.007348
3.374176,600,254.518247
22.787727,71,254.805484
3.319563,27,254.919897
5.445551,18,255.002092
15.34664,87,255.400891
19.162418,60,255.692695
39.435843,190,262.294704
12.971943,51,262.515588
2.746023,24,262.631982
23.875677,112,263.150608
-35.052056,600,265.878004
21.735023,100,266.323093
-21.249246,600,269.045211
7.214317,23,269.139703
11.965016,119,269.650341
17.144801,69,269.99764
4.140356,26,270.13548
16.597677,57,270.411746
28.473351,141,271.008359
24.073532,80,276.914814
21.030755,136,277.507213
3.045165,47,277.712979
3.293753,66,278.035152
18.10363,48,278.268872
1.993118,600,280.836053
12.360978,43,281.035269
0.138785,600,283.613195
22.239903,125,284.200911
21.345569,92,284.594917
17.39637,44,284.818609
23.491803,121,285.408724
3.289558,600,293.86504
9.274959,56,294.128409
4.576773,53,294.364432
20.909438,75,294.709079
-17.287581,600,297.283462
14.888269,23,297.381573
16.734271,93,297.808402
24.749113,97,298.265964
23.81117,91,298.684755
23.519257,83,299.059863
5.55572,25,299.169416
21.262069,68,299.473185
23.196173,194,300.293601
14.400345,55,306.472277
