#{"t_start": 1735703674.0286674, "env_id": "None"}
r,l,t
49.88094,223,1.745378
2.318586,62,2.03418
0.018973,600,4.624234
6.275974,44,4.841927
22.325622,61,5.124393
9.599022,38,5.284753
3.044435,69,5.562624
16.716278,57,5.803487
2.195429,38,6.002191
5.196262,30,6.133021
1.432646,600,8.840266
3.064725,600,17.50659
7.64542,33,17.650403
-23.506944,600,20.316409
-3.322635,600,22.884275
-25.084605,600,31.302523
23.632139,292,32.496171
12.791705,75,32.849765
2.46203,28,32.994053
4.030384,30,33.137885
-4.172529,600,35.698876
29.388904,229,36.78954
2.36378,57,37.05112
5.135817,20,37.139534
19.606027,156,37.864025
3.742292,39,38.029653
16.08847,49,38.262709
7.150028,29,38.407978
5.359913,58,38.648917
2.411647,66,38.936711
5.231991,54,39.180379
32.433278,257,46.085633
17.259012,47,46.297062
2.977776,68,46.592277
4.325473,51,46.817445
2.523318,50,47.043892
4.732666,53,47.260685
29.477484,116,47.743484
17.85954,52,47.98525
21.67366,165,48.7256
2.679448,48,48.946973
2.667511,31,49.088661
20.452601,64,49.374316
3.07742,54,49.606172
4.119619,42,49.776196
26.339958,202,50.671525
2.552016,33,50.812765
3.371054,45,51.022428
22.048665,53,51.255108
28.580852,215,52.222843
3.515418,62,52.469932
2.471312,37,52.6184
-36.624882,600,61.042527
18.213518,72,61.35609
3.392289,18,61.444764
0.296679,600,64.050262
15.505379,70,64.368824
2.524852,56,64.628236
11.782342,42,64.81291
3.009958,58,65.072752
12.449167,56,65.317966
18.32936,72,65.629593
6.132425,19,65.713599
33.345948,151,66.342554
-34.600807,600,69.040829
16.104143,33,69.175169
18.362089,52,75.403663
-29.763638,600,77.966515
38.244163,210,78.909335
29.001862,119,79.487073
5.32394,600,82.028157
-0.039013,124,82.56319
31.625636,227,83.562328
4.917779,25,83.678212
31.899453,218,90.47431
3.729989,22,90.581373
5.751637,27,90.699112
0.874735,600,93.271287
34.361053,134,93.856112
24.136432,79,94.192308
2.851475,54,94.437495
7.528543,75,94.734854
2.986606,600,97.297578
30.561848,136,97.950726
28.895048,153,98.695469
6.428713,30,98.856722
17.840482,64,104.782242
27.289047,129,105.351979
1.968163,44,105.539804
12.655552,87,105.948128
25.725459,110,106.444982
23.184814,88,106.835045
4.288507,42,107.009241
19.952918,91,107.388163
34.424818,205,108.268169
2.687823,39,108.441248
-46.11132,147,109.120285
10.8361,22,109.222705
5.809179,32,109.360457
27.89716,106,109.825276
2.855679,27,109.935191
30.906428,143,110.539933
27.354649,191,111.389271
28.730479,162,112.163428
21.283471,105,112.581862
22.476206,70,112.901932
0.388036,600,121.419837
6.871794,30,121.57727
2.552703,53,121.813839
21.150802,95,122.271201
