#{"t_start": 1736027873.7051525, "env_id": "None"}
r,l,t
120.506648,136,4.686943
119.955594,134,5.351418
113.142043,183,6.266716
90.585636,183,7.173521
427.255101,596,10.215318
82.308181,149,10.992495
131.470978,145,11.713085
77.371112,326,13.317519
227.582532,321,20.910429
223.673519,286,22.483488
158.710471,195,23.443859
231.726473,354,25.36342
141.563338,239,26.644141
175.436192,238,27.987243
37.650285,144,28.804604
572.788504,600,38.056254
558.690577,600,41.137082
313.497716,409,43.35307
139.617188,159,44.200394
108.633709,202,45.291642
115.154195,241,46.531598
159.483705,280,47.974182
89.574568,494,56.635346
451.936251,538,59.437945
454.292748,600,62.642182
163.141971,272,64.169399
121.647273,157,64.97601
125.813058,157,71.393086
189.404516,362,73.266225
123.408226,363,75.156993
181.361395,236,76.353929
156.63222,198,77.416782
181.431277,230,78.636322
166.181097,193,79.595416
162.888202,299,81.182369
224.631117,309,89.19444
198.123167,289,90.772217
161.661616,207,91.829064
126.617478,139,92.573875
287.729648,387,94.560135
87.966094,186,95.542492
210.898309,260,96.930008
544.412408,600,106.041848
557.825686,600,109.25235
417.188086,458,111.741081
72.59201,144,112.495587
117.244177,130,113.227639
156.133534,185,114.205857
171.199843,196,115.249397
547.701643,600,124.644334
206.33575,327,126.516328
543.484772,600,129.63024
137.0278,224,130.814499
118.856184,146,131.619328
570.863084,600,140.814856
555.95777,600,144.135801
164.633454,203,145.18867
156.355436,600,148.441088
118.461334,151,149.271969
201.626684,237,156.706311
112.850243,142,157.46262
86.867749,150,158.285031
585.238728,600,161.648626
101.353663,136,162.380823
104.894541,146,163.208677
221.295576,275,164.677461
239.030501,311,166.385727
78.598931,220,173.735696
65.261056,145,174.522992
573.473107,600,177.703179
132.725627,158,178.531034
552.200262,600,181.708304
133.51002,176,182.630695
189.62296,233,183.870017
583.342828,600,193.043875
232.320145,282,194.778531
555.09841,600,197.91998
250.955,296,199.473815
78.069955,152,200.25255
184.193523,232,207.331792
101.553091,140,208.0704
88.481402,154,208.866622
217.802921,302,210.44486
194.22176,236,211.719859
128.428176,123,212.362251
97.431461,138,213.091716
197.879123,268,214.446611
390.001675,437,216.769267
134.089205,169,217.669684
29.033078,121,224.023813
205.564284,294,225.627401
204.603032,246,226.991454
144.391112,600,230.255914
553.70091,600,233.50549
18.563198,197,240.479365
478.073564,600,243.685494
556.977438,600,247.019583
561.530687,600,250.185577
85.007198,115,250.784859
48.643373,126,251.473634
478.449557,600,260.786999
106.920327,133,261.534721
112.102299,126,262.248326
94.4894,126,262.867826
111.423915,165,263.684342
560.810138,600,266.890919
204.821195,305,274.470834
491.930497,600,277.75484
177.796986,219,279.028907
171.771047,216,280.178062
160.59353,252,281.515018
569.533317,600,284.724092
162.808517,205,291.609048
167.206884,205,292.704993
152.588045,196,293.715037
174.413398,221,294.841682
142.783494,160,295.666285
164.427421,197,296.714507
94.983904,146,297.49363
382.636929,600,300.6484
314.150559,338,308.435492
146.781158,162,309.274005
92.311119,103,309.807803
101.979466,172,310.754976
154.708774,600,313.998715
111.043378,179,314.93312
84.879629,127,315.648474
90.67037,158,316.519048
218.501394,316,318.251569
584.189866,600,327.183381
546.994512,600,330.316174
93.591048,149,331.094696
102.843748,139,331.784553
77.107209,128,332.455927
153.838193,195,333.524853
574.193848,600,342.687793
83.320759,139,343.449781
85.614487,149,344.266559
300.815439,347,346.107795
107.143085,117,346.75866
99.473184,121,347.396918
80.155598,152,348.183684
162.819668,239,349.428422
153.506446,195,350.480438
97.001402,129,351.151705
139.068457,168,352.031463
225.125656,309,359.6566
564.839467,600,362.842457
199.812195,250,364.149527
64.566383,122,364.788128
158.347807,236,366.047503
158.443199,299,367.599982
137.245307,183,368.553998
111.160237,123,369.173527
206.782003,249,376.569385
150.547441,207,377.644849
105.464811,130,378.327218
531.17524,600,381.517095
88.703804,103,382.053623
97.264006,135,382.762285
133.923961,268,384.114032
28.609337,278,385.525799
253.229866,290,393.275891
90.1629,161,394.148723
38.253682,111,394.745589
84.534169,128,395.381289
87.068338,189,396.344386
141.323158,235,397.564121
66.689135,113,398.212973
102.187109,127,398.896442
143.9139,185,399.899029
97.592623,121,400.540807
234.430528,267,401.978057
253.22176,538,410.725293
66.924661,114,411.336573
81.010526,330,413.108976
539.88286,600,416.283665
100.621513,205,417.377461
143.530349,176,418.315138
192.183436,314,425.900565
302.661442,600,429.001797
153.714701,265,430.367735
81.270307,114,430.989413
562.055458,600,434.170948
95.281766,124,434.781356
93.552282,118,435.393023
231.813792,333,442.964307
176.454944,222,444.257157
91.007559,269,445.867338
229.03357,297,447.431967
97.086718,138,448.162971
570.967814,600,451.3864
150.988986,258,452.742482
94.66546,104,453.280541
50.744829,101,459.673607
88.159056,312,461.361058
187.924428,218,462.513356
538.661793,600,465.61597
576.685485,600,468.794632
95.461403,135,469.484313
489.55707,540,478.226697
116.44053,121,478.842664
83.777668,170,479.727804
101.205399,131,480.425232
92.497773,103,480.98881
106.89504,135,481.871906
575.129556,600,485.241187
196.400708,278,486.75589
97.509082,112,493.469771
95.398676,134,494.17305
79.982362,124,494.874282
115.609002,380,496.86026
206.38477,335,498.631036
153.195876,212,499.757982
139.742404,189,500.832435
172.250229,238,502.17324
468.535128,600,511.56069
90.71735,113,512.157595
59.984448,132,512.843832
96.012871,116,513.469743
260.811383,331,515.231057
104.202415,167,516.152104
66.793326,101,516.674987
126.528771,138,517.357888
210.904757,281,518.804332
132.042634,211,519.885522
284.051515,390,527.737116
59.818077,169,528.649718
89.719861,125,529.31647
127.775709,153,530.15587
153.309593,299,531.946571
133.170052,180,532.843228
521.363944,600,536.002997
92.423378,125,536.714565
155.548594,205,537.786402
41.606806,112,544.327178
567.773903,600,547.534977
100.015402,173,548.439907
110.405254,148,549.231807
58.124234,129,549.957456
88.865534,121,550.73085
38.408196,116,551.466713
73.486156,106,552.097704
141.571371,187,553.059089
68.17872,135,553.814194
185.779075,254,555.137186
210.876485,320,562.913753
146.809569,250,564.234792
170.4272,296,565.789984
247.872221,299,567.403181
538.631882,600,570.609684
87.730424,116,571.260719
176.899713,233,578.29782
147.441233,198,579.314414
94.865913,104,579.871294
86.301771,95,580.391765
501.482363,600,583.514976
77.978047,332,585.282343
52.885881,118,585.903235
91.67773,103,586.468459
109.353982,169,587.332046
260.976291,333,595.381326
79.896877,103,595.921174
213.558537,600,599.202802
93.859339,189,600.223886
487.700666,600,603.396119
142.913614,260,604.840951
71.356484,110,605.437041
209.245596,242,612.728065
565.885957,600,615.961717
73.957619,108,616.541567
79.989563,273,618.049309
98.471565,106,618.578865
82.022924,135,619.292377
191.701005,246,620.577986
85.683168,164,621.435891
134.372213,202,622.485792
212.37647,265,630.314944
126.134561,212,631.43284
73.223028,600,634.637314
80.500097,130,635.328193
204.546896,261,636.702291
81.276411,156,637.539865
81.843827,130,638.257828
76.525074,113,638.876553
164.314057,239,640.129547
130.442786,173,647.076977
66.215856,131,647.81301
92.699405,114,648.385809
212.252527,268,649.802944
137.87591,187,650.789538
371.1766,600,653.963474
482.101207,600,657.179571
582.202902,600,666.216681
91.825269,103,666.770178
133.251135,193,667.805055
105.38382,145,668.563888
147.358721,205,669.645775
79.023031,125,670.325782
155.58633,210,671.428038
88.714429,98,671.934201
113.794223,154,672.707846
133.113232,220,673.883394
74.543603,124,680.459051
94.125604,121,681.13588
52.578203,224,682.329187
441.035902,600,685.841037
234.313098,296,687.432777
121.031609,153,688.195682
107.236963,140,688.943138
53.429726,144,689.745504
86.619555,103,690.308809
192.48634,283,697.795461
76.17638,112,698.431561
79.451366,125,699.099415
77.888428,118,699.740365
16.156223,105,700.306229
560.324954,600,703.603599
79.537834,119,704.246943
75.953568,132,704.924256
80.806323,96,705.433508
133.950729,172,706.322689
101.773395,116,706.933881
39.359579,96,707.459447
475.946041,600,716.764971
57.330398,228,718.011511
218.275882,275,719.577514
139.747238,186,720.682796
78.436677,108,721.279103
501.505938,600,724.48247
83.651306,112,725.086132
46.46168,103,725.669358
37.580393,104,732.030612
68.42493,182,732.958203
131.163224,159,733.953687
88.314441,140,734.885704
172.117863,217,736.185101
67.93221,110,736.773422
50.5199,600,740.031197
73.497358,328,741.7609
73.72973,176,742.709945
23.579164,156,749.363107
24.443923,103,749.93655
22.667971,118,750.649917
69.170051,239,752.012117
561.828996,600,755.381591
339.688631,600,758.593884
59.723636,94,759.053014
92.690435,103,759.577755
190.018092,245,766.342197
123.692234,243,767.81495
86.207068,118,768.452206
118.7662,156,769.304978
203.452819,233,770.573279
67.105884,112,771.140872
178.764197,235,772.376185
64.938947,148,773.169764
43.035914,103,773.710358
120.611009,175,774.67414
94.206156,140,775.435059
110.572388,168,776.305729
531.008695,600,785.452963
312.518623,425,787.756209
222.363112,270,789.231884
122.138993,223,790.460719
152.336255,273,791.968155
84.467223,109,792.585526
86.069099,95,793.100563
193.521536,246,800.310119
71.579248,125,800.997113
120.46336,162,801.852384
153.411886,238,803.110853
522.291016,600,806.323705
77.096963,121,806.95438
83.523619,127,807.613095
35.98149,105,808.143859
87.415995,178,809.09334
14.755272,102,809.620342
78.909095,89,810.101579
81.14182,182,817.108486
171.122378,246,818.456424
84.634617,91,818.942399
105.758422,143,819.66306
59.962034,111,820.231594
74.301139,119,820.862184
61.777079,184,821.840343
95.736481,511,824.647032
575.982637,600,833.527008
589.358178,600,836.791388
333.835769,417,839.053779
170.841934,255,840.406579
76.112232,110,840.972935
69.145784,157,841.822417
191.405064,241,843.087736
24.77504,93,843.587542
163.04236,324,851.378424
103.607833,131,852.095734
566.812371,600,855.321721
178.665627,252,856.721247
65.259195,89,857.209819
91.048973,171,858.151548
43.55985,600,867.291681
90.134251,108,867.847713
86.208068,126,868.490546
75.345508,91,868.991572
69.787907,95,869.506762
44.905846,112,870.134294
126.950569,182,871.062961
225.795212,262,872.455048
208.15572,306,874.166099
39.96706,90,874.615153
500.207,600,877.713511
37.609341,109,884.160718
155.140343,185,885.130617
135.952049,252,886.496324
201.68275,268,887.94884
92.688284,123,888.615604
148.279535,191,889.653337
25.906482,98,890.16993
364.700492,414,892.42558
123.466592,233,893.684462
196.557746,358,901.332716
98.159975,265,902.732753
139.094887,177,903.71079
556.199912,600,906.913674
150.950315,254,908.261185
194.094825,261,909.621367
81.520722,91,910.097232
106.444475,171,911.021862
350.53041,600,920.011262
67.466539,86,920.481139
448.297579,600,923.590801
125.583435,160,924.416869
129.139241,194,925.449191
246.725217,274,926.909856
164.162393,192,927.950333
68.990373,128,934.69949
31.733479,104,935.282424
148.932316,189,936.356791
570.754144,600,939.555326
140.231991,191,940.606722
132.974175,209,941.806413
72.254279,95,942.337416
30.496047,111,942.975507
101.288772,183,943.964681
82.710325,123,944.6332
55.130143,157,951.301069
524.768581,600,954.476727
9.502602,90,954.95636
81.975955,173,955.917218
557.463472,600,959.125911
67.025996,89,959.60965
36.237875,102,960.162692
73.211865,115,960.763268
82.187363,91,961.249653
87.624867,91,961.727789
77.000386,136,968.417457
68.574021,104,968.995841
516.199729,600,972.267634
118.460502,159,973.105024
47.316504,93,973.578969
91.439263,121,974.202784
41.57356,95,974.714891
413.74561,471,977.212147
185.556697,285,978.771245
186.138796,250,986.336334
76.067299,92,986.891792
121.28131,186,987.819653
73.181375,87,988.278414
54.093676,600,991.768118
95.007298,128,992.559125
567.095543,600,996.010409
125.081283,169,996.997905
190.746246,253,1004.511403
76.801721,121,1005.339103
68.762461,99,1005.993773
-0.193584,154,1006.926403
569.585151,600,1010.142632
62.708337,101,1010.708178
164.513778,207,1011.775774
53.386864,101,1012.321734
46.538674,89,1012.784698
65.091658,99,1013.306887
43.229727,218,1014.421446
186.395503,222,1021.973934
119.63486,346,1023.891839
151.169702,211,1024.952691
-17.513109,96,1025.464079
131.477959,206,1026.602782
118.031924,165,1027.514049
163.799227,232,1028.813991
151.379967,260,1030.225401
580.605119,600,1039.165521
132.541789,233,1040.361223
71.373055,125,1040.996307
88.960069,87,1041.452554
95.796016,156,1042.295411
80.771505,105,1042.8384
76.410759,119,1043.47305
75.359867,91,1043.95129
44.188262,600,1047.190333
186.779627,274,1054.657173
559.833994,600,1057.86238
94.621458,105,1058.43211
68.083573,107,1058.973669
-3.273073,97,1059.487421
101.025714,132,1060.192504
74.127147,107,1060.75453
77.725757,160,1061.613873
173.75578,206,1062.719491
220.047517,298,1064.355331
105.687786,150,1065.10982
54.1558,137,1071.846953
114.976875,151,1072.674654
479.926673,600,1075.911648
142.702623,206,1077.015723
109.035815,142,1077.747785
346.929438,448,1080.337409
507.838534,600,1089.580608
215.453808,287,1091.152538
95.080575,128,1091.846851
53.082508,96,1092.347925
190.896934,316,1094.004838
75.323669,97,1094.558632
53.011471,102,1095.130958
165.436086,269,1096.739116
69.033108,93,1097.308562
78.66324,141,1098.040946
83.180307,83,1098.481449
568.987767,600,1107.472945
74.426228,111,1108.094841
192.782289,352,1109.937124
74.237357,150,1110.750999
51.582185,92,1111.288389
28.430698,124,1111.965961
126.089395,180,1112.893108
57.18465,105,1113.437117
84.122733,179,1114.402533
254.818518,324,1116.114729
189.622025,269,1123.667328
0.73731,114,1124.288542
55.995204,95,1124.810923
189.46693,263,1126.160683
151.944746,186,1127.188288
164.818844,205,1128.289764
67.244312,97,1128.806825
151.254128,221,1129.984721
53.758277,125,1130.657775
78.646945,100,1131.205354
23.77927,88,1131.657348
76.717089,119,1132.347626
80.524318,127,1133.058205
89.620452,129,1133.853403
52.463346,166,1140.614713
158.711536,197,1141.669503
425.059399,457,1144.047335
117.630812,236,1145.371927
113.369416,160,1146.282942
415.174796,600,1149.628941
68.660757,116,1150.317571
56.694628,117,1151.058313
-1.003427,92,1157.548244
174.643984,201,1158.687885
63.779511,131,1159.372392
44.43546,87,1159.835053
129.820621,152,1160.638248
67.201566,107,1161.202355
183.593664,285,1162.725155
71.707007,91,1163.20914
75.898698,83,1163.645003
307.342488,600,1166.886271
124.955215,220,1168.023214
149.376849,198,1174.958268
153.716086,186,1175.984113
139.377926,215,1177.133527
7.915984,108,1177.713492
160.195946,193,1178.714258
74.456466,112,1179.282307
117.936504,159,1180.204189
69.791586,92,1180.745957
555.664562,600,1183.974904
119.924138,144,1184.734352
126.165335,600,1194.018438
85.728863,152,1194.820728
61.625182,156,1195.703331
78.60902,111,1196.399636
523.273593,600,1199.807779
41.950939,98,1200.321526
57.762587,121,1200.944105
74.684569,107,1201.49808
198.490856,272,1209.269424
84.042268,112,1209.934668
104.493917,133,1210.723381
66.33577,105,1211.291427
134.283518,237,1212.595756
570.168031,600,1215.896837
99.017414,109,1216.510263
44.211524,136,1217.259975
46.947019,115,1217.860924
70.233815,111,1218.445554
61.247501,139,1219.203645
438.634281,600,1228.68456
66.138616,84,1229.142246
21.138589,112,1229.755919
78.973244,121,1230.394954
201.22261,322,1232.086018
99.531987,116,1232.717248
94.149313,195,1233.753794
54.669105,102,1234.296232
52.004249,95,1234.806996
522.897276,600,1243.816346
89.140122,157,1244.738008
104.51286,207,1245.931196
72.099035,123,1246.618429
74.404686,106,1247.195363
74.146333,82,1247.644962
203.154097,348,1249.551681
63.426901,119,1250.220226
492.187031,600,1253.41153
560.592063,600,1262.755729
81.342956,97,1263.347337
122.306304,167,1264.43615
60.901506,109,1265.150584
75.097628,175,1266.146265
324.776322,413,1268.234465
63.166476,103,1268.765915
101.191267,145,1269.538554
128.519486,167,1270.428259
574.386753,600,1279.834811
277.490296,346,1281.759968
144.393133,186,1282.795878
99.734343,282,1284.290941
83.217604,242,1285.622374
60.903363,114,1286.243282
143.35255,190,1287.250626
151.449051,600,1296.831956
73.392367,101,1297.413526
54.089635,104,1297.975626
249.712383,274,1299.544631
74.609287,104,1300.089177
578.388248,600,1303.44536
185.81995,242,1304.708016
97.695114,153,1305.55182
