#{"t_start": 1735515239.5761962, "env_id": "None"}
r,l,t
-1810.713566,600,3.601958
-1637.465243,600,5.978043
-1111.874689,600,8.377153
-299.356857,600,17.436985
-1277.797059,556,19.710408
-24.646446,83,20.028949
-5.219377,187,20.790493
3.188623,86,21.122449
-354.323074,600,23.578096
-9.6089,600,32.539881
-1811.95629,600,35.009444
-1811.031092,600,37.475903
-639.48799,600,46.551897
-18.765016,600,49.037079
-12.731523,600,51.523216
-1808.010652,600,54.066033
-1684.139072,600,63.490309
1.335246,108,63.976977
-1810.137309,600,66.546483
-1000.449769,600,69.145574
-900.16102,600,78.543939
-860.872169,600,81.06828
-9.397606,600,83.637534
-21.21363,600,93.07363
-18.612215,600,95.629998
-22.834799,600,98.146053
-17.857382,600,100.701789
-325.551954,116,101.170951
-305.994832,600,110.124627
-70.049121,600,112.692337
-17.142149,600,115.207947
-16.288675,600,124.105257
-16.787111,600,126.623028
-21.742707,600,129.20686
-204.670371,600,138.259079
-20.925945,600,140.705657
-15.066471,600,143.22682
-129.025142,600,145.774889
-17.60622,600,154.838645
-14.390848,600,157.362276
-83.958243,600,159.960033
-13.361905,600,169.148391
-57.928926,600,171.68464
-13.341566,600,174.162529
-103.143168,600,176.651435
-94.317789,600,185.676688
-270.945494,600,188.234968
-119.051012,81,188.608416
-122.277186,600,191.240269
-61.915015,600,200.395624
-10.071785,600,202.899117
-108.169432,600,205.487684
-168.529612,91,205.904754
-107.854932,600,215.218649
-30.080326,600,217.782242
-100.25793,61,218.050679
-5.714519,600,220.617772
-105.804562,600,230.18693
-36.577632,548,232.480464
-52.539843,600,235.089269
-10.397234,600,237.631291
-7.972539,600,246.785865
-103.017425,104,247.22651
-57.693159,600,249.838654
-52.953741,492,251.952814
0.118401,600,261.014684
-47.167014,600,263.536023
-78.046147,600,266.085061
-2.054254,600,268.59732
-68.88697,600,277.645989
-430.081129,600,280.345467
-47.9914,600,282.970006
-2.909433,600,292.271169
-7.715627,600,294.935105
2.658859,188,295.699527
-57.071736,600,298.323317
-92.186293,600,307.064118
-2.724286,600,309.555547
-8.026704,600,312.18746
-80.042077,600,314.862402
-3.443344,600,323.955117
0.350486,410,325.771811
1.844501,247,326.913454
-60.29022,600,329.437052
-38.758741,491,338.140991
1.473484,359,339.62012
-63.950453,600,342.179676
3.119013,165,342.851195
-9.072757,600,345.400476
-44.461494,518,353.891696
-57.69907,600,356.496922
-55.201595,600,359.108629
-6.173246,600,368.57448
0.59588,200,369.476821
-2.470822,600,372.062
-37.863943,600,374.672994
-5.799948,600,383.872592
-65.114392,600,386.441128
-48.597712,600,389.000962
-104.636076,61,389.273761
-68.517701,600,391.851676
-8.658018,600,401.134427
0.218017,600,403.609231
-29.636565,600,406.17826
-48.662758,600,414.988864
-104.303499,60,415.248565
6.121531,109,415.666061
-49.615843,600,418.292426
-29.020134,600,420.84616
3.08981,105,421.316668
-6.872092,600,430.413477
-4.842254,600,433.077149
-1.714395,600,435.708058
-4.339482,600,444.911018
0.779659,178,445.621673
-38.369152,233,446.575924
1.46521,600,449.099371
0.148182,600,451.566615
-1.312226,600,460.611384
-57.254903,600,463.167575
-18.461947,600,465.821995
-54.732483,56,466.039161
1.145218,195,466.853088
-0.107606,600,475.831352
-29.44448,42,476.033756
-52.688927,150,476.692663
-18.05902,600,479.258459
-10.900938,362,480.798362
2.701068,330,482.205013
-56.107944,183,482.947335
-82.240595,600,491.948326
5.783153,160,492.642487
-41.004919,477,494.693966
2.857574,101,495.112024
-1.443267,555,497.609841
-62.291268,600,506.641732
0.530826,155,507.331181
-100.174794,600,509.891156
-67.080954,232,510.934273
-83.254115,600,513.53076
5.166503,600,522.846612
2.713243,19,522.923014
-0.785538,600,525.532033
3.487272,54,525.752422
-15.118594,600,528.448688
-0.824177,441,536.703609
2.893189,167,537.454443
-37.66629,122,537.977206
-44.381333,66,538.210681
1.185702,600,540.72533
-34.715733,600,543.384719
-33.398008,600,552.647716
-36.716877,51,552.885271
0.448825,600,555.542561
-41.190252,170,556.308205
-87.336505,600,558.971445
0.466855,135,559.556329
-46.119408,600,568.69122
2.402575,59,568.955703
-46.301529,154,569.635628
-44.499597,129,570.195487
-65.829197,600,572.810344
3.66768,600,575.330116
-76.531245,600,584.235435
-40.755551,81,584.614807
3.912574,104,585.018563
-2.287245,600,587.606161
1.516147,600,590.153293
-41.899092,600,599.343681
3.620147,123,599.880438
-22.133337,108,600.394649
-0.823012,600,602.97415
-0.728959,600,605.549025
-0.475649,600,615.115605
-91.883702,600,617.704819
5.943692,194,618.432243
2.438137,160,619.107198
0.356297,600,621.717758
4.13003,72,621.994466
-1.112266,600,630.969754
-33.175262,80,631.325431
-24.694715,86,631.688408
-39.379846,600,634.261154
4.514529,91,634.668364
1.243225,600,637.273475
-42.379722,600,646.356959
-1.710351,600,648.998922
-49.251166,147,649.644343
1.137551,308,651.05267
3.165197,35,651.199864
-62.049305,600,660.370161
2.244367,120,660.880198
3.030369,144,661.455104
-9.444462,600,663.933444
-43.797542,131,664.497766
2.06916,154,665.196162
2.146596,121,665.73331
-29.853695,600,668.291295
2.163278,188,675.695951
-24.794624,100,676.130256
1.922341,28,676.239322
-36.885274,98,676.639225
2.337389,131,677.20063
-34.045627,600,679.808539
1.158828,600,682.456778
0.974917,87,682.807565
1.443328,236,683.852154
-32.148436,51,690.688643
-92.916619,600,693.218229
-2.820128,600,695.862558
-47.92685,113,696.358015
-17.769441,125,696.899679
-52.007063,80,697.207414
-50.350433,84,697.568759
-54.075521,600,706.65615
2.845648,82,706.986991
-42.577349,29,707.122762
0.387272,117,707.625445
-41.60725,34,707.789473
1.399728,106,708.241796
-9.537335,600,710.798682
-42.510646,238,711.72892
3.156699,44,711.921273
0.643204,260,713.045175
-49.664729,57,713.300971
3.290972,41,713.479808
-39.260659,600,722.713608
1.193852,139,723.321404
-54.619859,600,725.864979
-39.041702,600,728.411559
-30.868441,135,729.040958
0.771871,600,738.153955
1.634504,144,738.777405
2.917217,40,738.954468
1.935115,166,739.675134
2.411058,133,740.233289
-28.492485,225,741.221409
-264.49621,600,743.882889
-1664.598207,600,753.222564
5.775953,149,753.867643
-46.100132,39,754.026481
1.644007,144,754.644258
-95.915014,56,754.884089
-37.316107,600,757.560129
-36.544148,130,758.120552
-35.371307,136,758.692403
-26.837464,101,759.133808
1.541012,62,759.377594
-0.296661,600,768.73864
2.327514,72,769.049771
-10.220526,600,771.597399
-52.314162,600,774.20615
-24.396894,600,783.479681
-62.841625,600,786.076059
5.322095,600,788.6834
-22.551442,142,789.263078
3.002078,342,790.802302
-47.27805,600,799.695641
-88.870718,600,802.264015
5.517079,159,802.942987
-102.504971,59,803.225698
-22.732258,600,805.853301
-13.172931,600,814.966365
-45.373474,123,815.50467
5.453829,600,818.173427
-30.683247,600,820.750032
2.167355,20,820.849251
3.728595,600,830.027778
-24.426227,110,830.476153
-13.772961,248,831.574884
-0.606169,600,834.258502
1.91161,600,836.952745
-30.331344,290,838.216292
-109.515359,59,838.457618
-42.037878,600,847.60368
-0.864423,600,850.259828
-49.76682,87,850.623597
-85.356844,51,850.83029
5.29197,600,853.523795
-97.85328,58,853.754664
3.618003,600,862.920413
-29.051169,77,863.237493
2.678554,41,863.404537
2.512477,33,863.546656
-12.468701,600,866.067691
-1.33042,600,868.720001
3.279891,29,868.854769
1.213457,143,869.474832
-8.871506,67,876.215491
-0.495451,600,878.795791
-0.314382,600,881.49211
7.456034,600,884.082267
-99.999645,59,884.320531
-21.185018,153,891.437544
-48.181467,600,894.072788
1.738405,600,896.68695
-51.912789,600,899.351444
0.449477,600,908.476865
-105.709623,58,908.729948
-45.069466,85,909.099224
2.556558,46,909.281261
-17.575403,600,911.860018
1.908072,138,912.512616
2.589874,600,915.04835
-44.769293,600,924.07487
-0.491899,600,926.735535
2.784133,24,926.839335
-33.003731,600,929.316962
-103.693714,57,929.534665
2.879406,600,938.900077
-44.806848,206,939.80497
-57.29958,600,942.431463
-1.282229,600,944.98366
-40.301009,600,954.12627
-20.119142,600,956.720362
-44.695231,59,956.940626
-42.381005,142,957.552524
0.881613,68,957.86428
-94.622206,57,958.099114
-85.786106,55,958.350243
-50.227812,600,960.986552
-1.45747,600,970.100618
0.200536,600,972.663042
-0.813354,600,975.273498
-66.601577,600,984.347581
5.919438,600,986.953316
2.228444,34,987.113688
-1.119695,600,989.726144
-36.394904,207,990.685737
-31.376371,158,991.352968
1.499412,20,991.433642
1.976839,600,1000.755998
1.478229,32,1000.901175
1.279979,600,1003.57261
2.373247,42,1003.749437
-40.442335,184,1004.545419
4.60964,24,1004.649561
-47.633005,77,1004.992384
-25.321708,600,1007.547112
1.938445,600,1016.578318
-1.123916,600,1019.055259
-27.333427,240,1020.083216
1.329476,77,1020.414741
2.448587,54,1020.645282
1.048157,600,1023.285837
-29.108873,296,1031.201628
0.272435,600,1033.779137
-37.363904,600,1036.388412
2.515261,50,1036.578448
2.741926,86,1036.910398
1.165499,176,1037.624047
-19.384806,140,1038.211722
2.685978,85,1038.622227
-41.160804,139,1045.712917
-17.313083,96,1046.118701
-41.851241,131,1046.609077
3.061132,50,1046.796221
2.584934,76,1047.143324
-42.295703,237,1048.280177
-50.539778,50,1048.518471
1.758193,145,1049.118065
2.02132,600,1051.74471
-24.772391,600,1054.349367
3.171622,27,1061.169689
-43.080824,260,1062.310454
1.251822,71,1062.659579
-37.114455,137,1063.291263
-51.83894,134,1063.785597
-0.471609,600,1066.451389
3.352584,65,1066.748025
-31.503896,149,1067.381859
2.113067,67,1067.663625
2.721941,166,1068.373874
-86.227826,52,1068.61123
6.289793,69,1068.903143
-81.69647,600,1078.272654
5.740151,600,1080.840798
-46.949163,88,1081.246082
0.997357,600,1083.853551
2.433617,185,1084.662477
-47.997851,187,1085.443815
-25.857487,37,1085.60279
-41.103903,600,1094.816493
2.381319,248,1095.87578
1.604151,188,1096.754861
1.166878,600,1099.426693
3.604034,35,1099.588626
1.333544,30,1099.720048
-51.090595,53,1099.966324
-1.478186,600,1109.324151
-39.567617,133,1109.8478
-62.097726,600,1112.379977
4.812191,600,1114.946904
-20.373782,75,1115.240107
-31.055459,211,1116.124383
-31.805295,52,1116.332063
1.9479,39,1116.494593
-0.281151,600,1125.906204
-42.781945,600,1128.569047
2.431767,107,1129.082867
2.964419,143,1129.76565
1.333768,34,1129.917725
-17.511455,600,1138.956
3.632912,93,1139.380057
0.7287,91,1139.809579
2.079017,77,1140.155182
-108.877734,64,1140.419086
-42.520063,108,1140.875522
-100.326402,76,1141.193214
4.803404,600,1143.803212
-90.152972,55,1144.062499
-33.747846,600,1146.66708
3.961847,51,1146.931399
1.966928,11,1146.978553
2.309416,79,1147.336272
-47.623988,600,1156.546097
-20.067222,115,1157.087169
2.664044,62,1157.350352
4.298694,600,1159.910736
2.036884,600,1162.502864
-41.027353,600,1171.533857
-46.993447,600,1174.205924
-28.955019,42,1174.389401
-99.839204,58,1174.679109
5.751629,153,1175.325724
-30.884822,106,1175.774541
1.21256,600,1178.439967
-13.095348,600,1187.3792
-33.203692,152,1188.034482
1.057097,145,1188.653081
-47.449563,600,1191.306599
2.979035,21,1191.408962
1.851586,600,1194.12668
-42.67576,125,1201.115161
-30.323348,600,1203.634765
-28.609942,98,1204.004188
1.987615,30,1204.137874
1.095284,600,1206.80917
-38.881125,47,1207.012875
1.778725,82,1207.362201
-55.787149,86,1207.72869
-36.218639,58,1207.939809
-40.093824,122,1208.489987
3.470008,42,1208.670892
-40.546043,139,1209.27832
1.681335,46,1209.464042
1.47311,33,1216.440331
-54.668678,96,1216.847804
0.089235,600,1219.466624
1.454541,148,1220.135097
-0.654651,600,1222.658019
3.274325,93,1223.069804
-32.587774,148,1223.724315
-57.131792,600,1233.107148
2.456608,77,1233.460556
3.233172,600,1236.013601
2.672063,43,1236.225089
1.089549,95,1236.661893
-89.758017,53,1236.887347
-20.761986,147,1237.516878
2.525008,150,1238.137167
-28.295738,34,1238.275315
2.252996,80,1238.603608
-27.796952,600,1247.472313
-15.969854,600,1249.991365
-16.496357,194,1250.828042
2.551689,38,1251.003713
3.783233,90,1251.39027
-26.178625,82,1251.722528
2.295962,24,1251.82775
2.586268,600,1254.344975
2.433937,600,1263.640276
2.357437,120,1264.111252
-49.07527,143,1264.716206
-50.992027,600,1267.38319
-50.263253,600,1270.002214
-14.546437,94,1270.388296
-86.635875,600,1279.497743
6.112022,89,1279.848701
-88.796599,53,1280.07466
6.391792,69,1280.406163
3.832253,73,1280.719197
-29.860507,106,1281.181527
2.056885,42,1281.378743
-23.17653,40,1281.533751
0.971537,26,1281.65712
-45.137583,42,1281.861893
3.306324,76,1282.221637
1.025409,96,1282.650741
2.09739,36,1282.821759
-51.050574,81,1283.174647
2.526534,33,1283.321749
-31.815077,600,1285.937208
-25.723396,600,1295.419873
2.258435,74,1295.776708
-32.418281,198,1296.600616
-48.181611,600,1299.11221
6.528476,26,1299.22189
-67.13044,600,1301.786058
-25.634361,600,1310.9296
-34.184681,81,1311.274243
1.747157,77,1311.62349
1.911748,600,1314.243577
-41.27143,217,1315.171551
-38.109097,139,1315.786242
1.340512,600,1325.068115
-69.835891,600,1327.736852
-17.958441,84,1328.104872
-40.698244,600,1330.770087
-47.844991,60,1331.017087
-42.977606,73,1331.324545
1.993547,600,1340.793438
-43.791505,65,1341.072273
-97.590895,57,1341.311802
6.505057,71,1341.611057
-46.030338,600,1344.306454
1.457997,84,1344.688282
-93.186136,600,1347.31641
4.220308,600,1356.63913
2.644954,12,1356.693447
-49.651151,67,1357.015801
0.816023,171,1357.766126
-42.989896,57,1358.023484
-39.621294,600,1360.682403
-31.369701,101,1361.159858
3.137223,86,1361.569342
-23.208914,600,1364.109818
-1.972847,600,1373.330956
2.437826,52,1373.572611
-37.487998,600,1376.126132
2.263679,84,1376.559761
1.970251,100,1377.005533
3.318275,102,1377.432339
-13.420678,270,1378.548321
6.132464,600,1387.872661
1.229492,41,1388.051879
-57.771748,78,1388.377098
0.443566,600,1390.925783
-9.556634,167,1391.562845
-46.425179,600,1394.168855
-41.842651,81,1394.49845
-0.674106,600,1403.778499
1.235584,600,1406.411149
-0.130608,600,1409.065141
3.743929,60,1409.310005
-50.667528,67,1409.608303
-41.974254,80,1409.943173
-44.642708,91,1410.337914
2.588798,19,1410.422873
0.547341,600,1419.35748
-13.437969,600,1422.004812
-0.120983,600,1424.719578
1.23643,36,1424.860611
5.536454,600,1434.214762
0.083685,169,1434.963209
1.218292,600,1437.729297
-78.707469,600,1440.360642
-29.824643,40,1440.531469
2.598468,81,1440.878129
2.330839,143,1441.51268
-22.071775,104,1441.952276
2.920991,33,1442.099607
-15.561681,60,1442.366525
3.140445,23,1442.469895
-41.707485,32,1442.621675
-28.041274,38,1442.784098
4.651346,600,1452.12072
1.658346,600,1454.765457
-48.049379,600,1457.491641
9.775258,600,1466.703677
-24.871553,600,1469.388834
2.31558,36,1469.532706
2.402475,33,1469.684152
14.103463,600,1472.376697
-0.770214,600,1481.575052
3.323945,37,1481.727904
0.962363,600,1484.403043
1.408198,600,1487.031007
1.684109,48,1487.238637
-102.08668,59,1487.506824
6.470803,49,1487.686654
-37.262459,61,1487.943772
3.415761,12,1488.000552
5.09052,600,1497.1822
-15.056457,105,1497.642838
1.485308,18,1497.729881
11.386521,600,1500.29659
2.690144,38,1500.460509
0.059556,600,1503.099295
-28.226425,153,1503.763086
-21.486827,600,1512.800276
-6.438563,600,1515.35862
2.20638,14,1515.412177
3.847425,36,1515.600245
-1.156142,600,1518.224715
-42.073605,107,1518.695457
-48.864431,61,1518.951201
-33.196191,62,1519.232389
0.434921,28,1519.3571
1.161904,600,1528.284903
1.533598,600,1530.867256
-27.870176,600,1533.652229
-29.966493,26,1533.773595
-36.207908,149,1534.371483
-0.081675,600,1543.678553
3.427908,18,1543.748975
-37.910353,87,1544.125577
-21.937771,80,1544.480273
-26.890796,52,1544.694179
0.930648,600,1547.31745
-28.785931,600,1549.906473
2.035869,600,1558.974093
0.209939,600,1561.560814
0.50666,600,1564.181321
-0.352741,600,1566.739034
-30.283333,32,1566.872256
3.941233,192,1574.144788
-37.306328,600,1576.824902
-105.856619,58,1577.072459
5.317478,600,1579.67822
2.832568,59,1579.929535
-31.392785,95,1580.297442
4.216962,23,1580.391916
-9.899993,600,1589.832572
2.938498,78,1590.16392
1.117689,600,1592.862277
-44.381264,263,1594.016788
-36.706817,276,1595.315702
-46.018204,600,1597.964429
1.804902,32,1598.089879
3.505064,154,1605.428436
-0.101868,600,1608.084305
-47.755716,47,1608.283801
-94.16988,600,1610.950066
5.011681,600,1613.543267
2.563083,22,1613.663511
4.740071,600,1622.847391
2.612325,17,1622.921414
3.145646,600,1625.53973
1.167067,600,1628.178135
-28.175128,600,1637.473464
-62.869302,600,1640.093424
3.780509,29,1640.220177
-0.574474,600,1642.971301
-48.275115,600,1652.419748
-31.404346,101,1652.844804
0.251969,600,1655.419544
-42.418642,600,1657.985923
-30.141154,65,1658.280254
-33.186633,76,1658.611388
1.493092,38,1658.785482
4.005512,13,1658.845337
3.108802,51,1659.065568
-94.286333,55,1659.313751
13.225842,600,1668.536036
0.030204,600,1671.220246
-14.755217,600,1673.826462
4.456821,21,1673.919043
-2.467942,40,1674.084785
-50.15127,600,1683.112213
-45.771124,47,1683.303887
-20.88052,130,1683.867571
-1.792853,600,1686.531845
-14.518863,35,1686.697999
-94.266872,96,1687.128152
-30.235612,58,1687.385201
0.974659,15,1687.452348
2.975361,55,1687.67758
3.815201,14,1687.742354
1.55749,28,1687.854735
-31.538463,175,1688.602453
-36.414292,195,1689.503975
-30.558726,600,1698.646496
-39.719084,32,1698.765274
4.11816,600,1701.519764
-102.612214,58,1701.782243
6.039535,93,1702.19128
-57.633483,222,1703.200337
-54.532475,219,1704.191797
-24.703836,600,1706.761004
2.479753,16,1706.826711
1.801768,275,1714.254494
-23.518791,600,1716.918629
-38.399606,47,1717.123196
-1.284737,600,1719.708197
3.685239,600,1722.251422
1.543673,30,1722.393025
-34.884808,164,1729.51352
