#{"t_start": 1735515239.8405023, "env_id": "None"}
r,l,t
-85.061543,600,3.337477
-1810.374061,600,5.713339
-1808.333223,600,8.112854
-319.630203,600,17.172659
-1807.959229,600,19.628414
-854.217074,600,22.070175
-1505.264251,600,30.986964
-412.094135,600,33.434772
3.07668,180,34.194598
-1678.155766,600,36.655118
-13.125522,600,45.760331
-584.745022,600,48.274432
-813.813091,600,50.733419
-1792.992074,600,53.25288
-8.391099,600,62.654952
-21.286146,600,65.271197
-1504.865089,600,67.816755
-8.300295,600,77.285435
-13.505551,600,79.86061
-14.079329,600,82.361855
-501.386468,600,84.971308
-499.324561,600,94.378462
-16.628491,600,96.868727
-21.863143,600,99.414815
-17.222949,600,108.317731
-153.24125,600,110.885824
-22.301657,600,113.511675
-22.081554,600,116.026767
-264.606114,600,124.899228
-55.736519,600,127.452569
-85.357608,600,130.016971
-17.690553,600,139.022608
-19.777062,600,141.502688
-39.206364,600,143.97339
-20.733204,600,153.117095
-76.386287,600,155.635135
-145.82684,600,158.206786
-20.757131,600,160.768962
-23.361451,600,169.949878
-182.872853,600,172.447042
-18.359948,600,174.939695
-15.127396,600,183.943918
-109.410192,600,186.470373
-10.125544,600,189.08744
-10.330809,600,191.715814
-10.099732,600,200.826415
-55.811965,600,203.349403
-9.786337,600,205.945312
-148.142515,126,206.430828
-46.476831,600,215.780361
-14.020915,600,218.352895
-108.606867,600,220.929544
-70.174146,600,230.486568
-4.436742,600,233.090718
0.356923,600,235.580166
-8.34501,600,238.23066
-7.246945,600,247.300084
-79.328207,600,249.972051
-4.421415,600,252.563314
-56.715659,168,253.26362
-86.294478,600,262.300915
-106.413717,66,262.565298
-3.874991,600,265.089191
-8.998406,600,267.618675
-74.123741,600,276.67875
-4.817729,600,279.299056
-56.507272,600,281.895964
-52.831906,600,291.252669
-77.261209,600,293.90551
-45.059825,600,296.478602
-10.670818,600,299.006918
-14.32645,600,307.756407
-82.295665,600,310.328795
-28.683684,600,313.027528
-17.988761,501,321.728241
-39.638143,104,322.148535
-101.103426,63,322.381959
-3.440301,600,325.048964
-50.874223,600,327.681339
-66.298334,600,330.215056
-58.129939,439,338.689485
-16.779489,600,341.22426
-42.124981,600,343.809066
0.423712,340,345.194489
-63.900429,600,354.042426
-4.28134,600,356.676519
-9.240696,600,359.309359
-60.456212,599,368.774338
1.879908,289,369.95042
-8.59906,600,372.603401
-9.795911,496,374.755742
-42.24179,577,383.839262
-50.154124,600,386.444105
-58.417681,343,387.872257
-69.667112,600,390.502245
-20.225341,600,399.722846
-70.110958,600,402.308239
-41.633581,126,402.799412
-33.708209,600,405.362709
-17.383534,321,406.636862
-45.263113,600,415.465189
-30.159854,600,418.108872
-37.775387,94,418.482617
2.361213,355,419.992635
0.984095,158,420.705369
-81.416361,600,429.798915
-103.537757,600,432.447029
12.799799,600,435.073843
-1.322605,600,437.677522
1.679228,238,445.258192
-33.693459,600,447.724785
-36.290835,317,449.08479
2.414139,131,449.636179
1.224972,353,451.086314
-57.344513,76,451.414885
-40.00698,443,459.771984
-25.019724,600,462.33165
-49.107746,534,464.684676
1.526597,137,465.27435
1.346158,307,466.554264
-45.789531,114,467.041611
1.404973,240,468.058238
-19.390176,600,477.146284
-1.367842,600,479.688847
-72.590911,358,481.142216
-106.676319,59,481.409703
-37.297562,284,482.607899
-49.268028,131,483.146356
1.747716,310,490.958129
0.607041,206,491.816038
3.43495,121,492.324476
-32.670796,141,492.929432
-47.850841,261,494.075499
-48.730082,600,496.728097
-50.519763,600,505.711737
-2.124765,600,508.346751
0.040272,600,510.944007
-47.100504,324,512.327127
-52.731063,600,521.664814
0.81999,600,524.271865
2.981186,56,524.517698
-2.321902,600,527.192448
-24.594614,195,528.063849
-44.048588,600,537.027657
-63.670043,600,539.483944
-9.035092,141,540.09044
-61.907555,600,542.730123
-84.390762,600,552.037274
-7.163577,600,554.634516
-106.751826,63,554.931461
6.112112,82,555.340649
-17.733545,600,557.968965
-0.160142,600,560.572187
2.376461,600,569.793036
-21.315375,401,571.477536
0.37346,280,572.749337
4.402196,103,573.162996
-39.426877,199,573.945895
0.788111,600,582.834371
-1.599776,600,585.494798
-39.37821,102,585.95701
-2.757884,600,588.455708
2.288834,600,591.048556
-34.711617,600,600.285538
0.851876,600,602.842189
-49.511972,176,603.59521
2.733509,71,603.867242
4.303627,102,604.279726
-39.015504,274,605.533923
-22.977255,253,613.635464
-25.623579,94,614.029625
2.703303,212,614.921226
-91.583533,600,617.50823
-28.132072,600,620.016712
-12.873556,173,620.743719
0.742075,260,621.856345
3.547887,201,629.100392
0.111009,173,629.799235
-60.094257,600,632.363715
0.55665,600,635.043965
-101.184808,65,635.306011
-33.710107,286,636.522384
2.88054,46,636.725833
-28.043602,115,637.223391
1.34147,176,644.581005
-0.361654,600,647.145358
2.228739,600,649.791113
1.910932,79,650.15565
-26.40785,600,652.667556
0.462379,71,659.624027
2.822819,182,660.400511
3.099868,191,661.179056
0.275254,98,661.567783
-1.190101,600,664.07682
3.089234,84,664.439533
-29.918192,77,664.812827
-39.723609,600,667.420394
3.605315,54,667.619698
-47.39393,600,676.750273
1.904007,600,679.367605
-2.06791,600,682.010032
3.478873,25,682.118695
1.71888,147,682.734886
-22.071955,600,691.970742
-29.923555,600,694.528834
1.32252,600,697.114488
1.054237,15,697.182033
-45.838011,90,697.537472
3.096534,126,698.038798
-35.947344,85,698.390005
-0.010714,600,707.568422
1.218437,43,707.747255
2.500958,60,708.006777
0.182526,600,710.568081
-45.484108,600,713.06431
3.271616,70,713.370799
-49.548931,105,713.824522
-0.07235,600,723.067244
-52.835766,600,725.613333
1.563726,90,726.052722
-18.926949,600,728.60358
3.652288,110,729.062982
0.025659,600,738.190361
-35.724685,600,740.80118
2.883994,31,740.917593
-89.33531,600,743.577347
-51.632697,600,752.912316
-1.830724,600,755.522455
-35.838844,600,758.150181
0.728874,600,760.649887
2.513991,88,767.863849
0.224852,127,768.412091
4.130012,68,768.716522
1.36696,121,769.217439
-24.769339,106,769.666166
0.98875,600,772.292298
-101.665777,67,772.596225
-40.375357,600,775.157378
2.841558,130,775.731109
-1.892127,600,784.99379
-46.110178,154,785.641439
2.874212,600,788.253774
-0.308444,600,790.886541
-27.610412,35,791.028268
-27.112797,600,799.924623
3.057854,43,800.132315
-40.196914,94,800.549732
-86.256198,58,800.778704
7.406142,600,803.390319
-36.062639,600,805.943527
1.73753,128,806.525699
-50.772463,600,815.643438
-21.376278,90,816.054104
-1.947413,600,818.683611
3.092794,68,818.98678
-27.403039,600,821.631808
-16.996349,600,830.737723
-66.199321,600,833.417524
-32.464414,600,836.129053
-0.122171,600,845.251005
4.019417,104,845.703503
1.931602,153,846.383134
-46.258839,600,848.981032
4.057942,600,851.643915
-38.30326,182,852.462615
2.558414,600,861.553953
-38.067754,137,862.238915
-91.218653,600,864.70707
-12.042638,600,867.337344
-59.049339,600,876.480822
-42.902406,600,879.078043
-80.231529,600,881.740654
6.514065,37,881.901579
-82.791521,600,884.45909
6.319269,69,891.215406
0.705105,34,891.36856
-45.625491,600,894.015765
-27.854651,93,894.438312
-44.843812,135,895.040082
4.21036,97,895.450062
-105.010693,59,895.702121
-47.927231,67,895.982702
0.702935,600,898.629309
1.95633,600,907.805092
1.796833,117,908.267543
-25.732085,600,910.828963
1.916859,76,911.147669
-29.240285,74,911.483227
-46.512717,86,911.855802
1.708131,600,914.419037
1.86586,600,923.438128
0.362905,90,923.861462
1.858829,129,924.430495
3.588174,600,927.028259
-0.19558,600,929.524264
4.005382,41,929.718191
-44.576477,600,939.067316
3.06915,600,941.703706
-41.661204,113,942.201628
-53.99426,600,944.752377
1.815941,73,945.047113
2.783569,23,945.151749
-8.002275,600,954.305011
-36.598751,183,955.101835
2.098934,111,955.607265
2.288227,107,956.018923
-50.090219,66,956.32568
-48.374987,600,958.853726
-38.166446,600,961.523063
0.944081,600,970.695533
0.576432,159,971.338647
-44.465409,600,973.921276
1.210386,600,976.530506
-38.254319,600,985.621365
-40.731831,74,985.902653
3.268063,96,986.328386
-83.470299,52,986.5575
6.564925,77,986.904111
-102.278571,69,987.190843
6.628387,56,987.424209
-0.540444,600,990.117621
2.066305,37,990.284968
1.343078,600,999.558027
1.690495,154,1000.236392
-74.786772,600,1002.939799
