#{"t_start": 1738267107.5760725, "env_id": "None"}
r,l,t
61.717046,800,4.05378
43.05514,193,4.907436
-26.822061,800,8.730072
41.887198,49,8.952862
33.657496,344,17.451933
23.120317,88,17.837511
29.607747,73,18.188981
33.587061,61,18.431661
58.301268,781,21.98308
25.499804,33,22.173147
32.594531,800,25.890255
35.849613,62,26.166768
44.69043,135,32.472155
116.164905,719,35.874739
-9.858674,800,39.608872
-2.98588,800,49.171134
-8.347085,800,52.933648
105.726441,522,55.399799
-12.460919,800,64.96137
49.635367,130,65.598186
54.48019,232,66.682087
26.633303,27,66.80059
-3.313048,800,70.281742
37.089887,61,70.555125
31.369649,114,71.051485
48.953807,800,80.537873
28.012109,31,80.662029
72.114305,800,84.26595
41.91709,128,84.824826
-9.188141,800,94.698298
40.255183,80,95.073552
38.846431,214,96.163122
36.428923,197,97.239826
-2.269331,800,101.075361
38.765503,173,101.874731
42.290496,64,102.174543
53.865522,273,109.284197
-8.424127,800,113.033266
40.802317,89,113.467691
28.416805,58,113.742659
51.328746,353,115.393971
36.670083,106,115.87392
44.247633,161,116.655733
38.337903,106,117.144913
30.136823,37,117.317855
28.615846,49,117.557453
29.586124,42,117.744924
37.941761,135,118.381905
60.080709,471,126.507263
34.530422,53,126.7664
41.06508,800,130.473525
39.691998,80,130.848131
78.163534,509,133.47104
63.741691,199,134.398896
29.492714,51,140.476351
34.999756,59,140.710369
44.252432,800,144.304184
44.847592,123,144.851784
71.548005,480,147.152726
42.149205,131,147.749381
4.776309,800,157.266867
65.265895,415,159.325675
38.01934,116,159.850515
31.55204,66,160.174077
40.113345,800,163.920329
1.352457,800,173.414001
48.891549,156,174.143574
61.870987,800,177.737437
134.923945,743,187.352257
83.159195,336,188.990376
35.865633,50,189.195213
74.045502,800,192.831879
35.412277,800,202.704774
45.647896,95,203.193136
52.900528,183,204.063116
34.688074,39,204.249758
56.023044,323,205.660387
30.237884,800,209.46912
77.980631,800,219.056749
87.646133,468,221.27037
35.742446,65,221.569994
68.76677,611,224.490631
46.724442,116,224.981238
65.703396,800,234.467749
120.324846,607,237.28332
43.160893,125,237.883912
101.709324,442,239.861628
46.535276,105,240.400118
74.367648,287,241.847943
40.436993,80,242.242917
37.122615,31,242.396197
99.377963,558,251.289625
110.442527,726,254.790978
47.055292,114,255.308634
49.489032,785,265.128858
-51.892414,800,268.771082
52.251123,140,269.491024
75.66514,294,270.834924
39.723601,222,271.845289
42.87612,182,272.728403
36.654435,34,272.903275
66.504666,262,274.170956
71.948432,263,281.48587
76.677894,294,282.85309
49.840171,800,286.598092
45.042342,130,287.21982
71.945334,364,288.997262
50.852889,132,289.741323
54.863991,800,299.576345
16.99794,800,303.344401
-7.069321,800,312.880747
88.809238,695,316.143346
38.634907,44,316.366628
38.940439,138,316.96964
37.309298,159,317.732026
48.874989,74,318.062373
157.135441,800,327.670658
106.391521,543,330.142531
13.539228,800,333.986042
54.828457,800,343.686607
49.500083,131,344.295529
48.104635,64,344.600281
52.856941,125,345.202766
46.409405,147,345.9476
42.548691,89,346.373398
46.583617,107,346.831879
69.072197,355,348.444997
79.77371,800,358.564915
42.765472,85,358.947702
47.472012,163,359.755387
42.341523,71,360.089061
110.770648,800,363.884174
39.927476,63,364.201606
115.300222,546,366.634497
45.801252,55,366.857016
41.957264,37,367.016309
74.235899,800,376.543649
80.094061,800,380.322414
75.746454,486,382.626488
46.892236,201,389.514517
44.425107,42,389.708391
92.358744,514,392.152981
92.180789,345,393.988437
121.12353,539,396.753797
50.111938,76,397.136807
115.786248,570,406.060603
39.675119,161,406.846236
42.36743,46,407.09648
74.417767,302,408.540144
42.57391,41,408.748537
82.340971,314,410.488568
109.4324,458,412.877395
113.462763,478,415.162105
73.582017,415,422.833691
43.557506,800,426.451042
71.051517,800,430.206295
77.897588,220,431.262424
71.349434,219,438.073955
106.480047,519,440.604497
113.523534,800,444.450151
100.018665,583,453.070615
45.571302,49,453.283637
62.890579,195,454.190891
76.476053,361,456.053655
81.375757,333,457.723748
57.109476,96,458.255136
98.671756,467,460.431104
50.449796,155,461.146121
106.722764,561,469.688861
56.529559,133,470.388055
40.176224,800,474.190097
61.144561,194,475.155195
104.463725,359,476.984451
68.064418,350,484.402796
87.188293,435,486.416505
89.546368,279,487.713224
57.580946,135,488.42774
89.907972,368,490.346087
53.844536,81,490.784816
85.320472,625,493.703227
45.753072,101,494.268427
47.586984,57,500.320024
41.33424,56,500.604613
108.459652,800,504.63601
45.402015,80,505.051164
90.911008,800,508.821911
27.646069,800,518.755903
82.629255,632,521.999822
87.444021,365,523.612908
49.760574,62,523.916579
105.633636,800,533.63179
96.718734,800,537.543118
70.61124,517,540.163128
50.124139,62,540.423621
110.086751,477,548.188177
79.890718,800,551.81422
51.131438,158,552.619281
34.815824,800,556.556185
118.933746,800,566.620046
48.763449,53,566.940952
-21.683538,800,571.229799
96.125977,291,572.627352
88.602566,313,580.211793
98.053615,570,583.264322
99.871011,800,587.102544
56.553674,150,587.939106
80.691173,336,589.733067
77.506576,260,596.889108
122.864259,800,600.808222
52.163857,58,601.114364
52.050937,46,601.343216
51.681896,77,601.675466
52.17414,93,602.14139
64.292181,270,603.47421
61.809188,104,603.98743
52.931601,91,604.396215
51.943512,71,604.757027
146.398222,721,614.396025
50.828913,47,614.609941
63.002614,800,618.736135
114.226723,583,621.47158
-51.450521,105,622.037709
-24.392006,800,632.188426
93.437371,220,633.223693
100.522555,372,635.029438
21.810993,565,638.052543
-23.310078,800,647.87131
114.388717,423,649.859615
55.619486,51,650.109865
41.565079,94,650.557789
146.731841,800,654.665595
85.378169,285,661.726842
60.04091,222,662.778056
127.476614,796,666.593048
-29.382832,800,676.389719
65.737328,92,676.809229
76.091378,800,681.03691
-15.832669,800,685.214845
93.819783,800,694.704732
71.674323,160,695.428549
56.320688,61,695.712861
88.814394,280,696.936767
55.178354,60,697.219142
60.019308,168,698.001141
89.118148,275,699.368886
105.671485,346,701.010447
-50.721523,179,701.781273
-28.252087,800,711.885389
64.532904,60,712.226257
82.366121,317,713.856207
100.472439,339,715.638502
68.850069,119,716.250782
50.523294,85,716.653274
140.016238,583,725.291408
56.022065,48,725.559454
65.486887,147,726.337816
