#{"t_start": 1738267107.6370924, "env_id": "None"}
r,l,t
38.328987,108,1.06137
25.03799,128,1.631279
32.220342,98,2.036654
25.563631,27,2.141416
-8.407893,800,5.601045
36.441131,100,6.057671
28.794825,59,6.363283
24.158501,21,6.472305
30.596416,60,6.757736
-22.710708,800,17.467009
30.610606,28,17.585984
-19.210531,800,21.157671
31.96951,82,21.561104
24.039935,30,21.702861
26.407543,68,22.039264
34.486084,109,22.562494
-3.736913,800,31.90731
31.809754,189,32.851624
29.85212,134,33.554736
24.461708,55,33.800714
-10.449766,800,37.431461
62.841193,265,38.661497
36.881477,800,48.349029
71.378166,294,49.638476
134.00423,800,53.441899
25.662741,60,53.708144
27.898328,36,53.861646
2.961382,800,63.401394
60.636332,211,64.420783
32.338389,126,65.044085
77.90988,791,68.598147
26.338127,139,69.196555
0.269321,800,78.466611
46.077672,94,78.962769
3.403458,800,82.628042
48.453968,105,83.099727
85.612327,481,85.335813
38.786209,101,85.790737
26.771252,92,86.228456
29.928594,48,86.434755
27.535477,128,86.993217
66.272698,271,94.408074
58.449308,232,95.56183
66.607633,312,97.229073
52.281953,178,98.163992
27.561238,62,98.470575
49.804356,448,100.562725
100.994591,725,109.695519
34.320037,88,110.09737
6.194537,800,113.949447
119.878837,661,117.020226
31.50832,62,117.318012
76.798421,344,124.888364
-9.432315,800,128.537544
43.465053,61,128.815167
29.950991,29,128.946394
59.27018,200,129.90358
29.397038,46,130.145934
43.663677,129,130.738389
40.926084,152,131.511925
46.132226,174,132.401414
30.344151,45,132.644717
35.702727,63,132.969122
29.116671,55,133.265016
65.772078,800,142.728194
70.406117,205,143.633843
31.258312,84,144.036219
31.157172,147,144.666876
31.085513,44,144.878104
80.547049,800,148.677876
38.685738,27,148.80292
36.09871,49,149.02677
31.6891,72,149.370081
33.174316,31,149.528931
39.962279,85,155.693593
18.091374,800,159.520934
54.185954,800,163.270072
-4.476624,800,172.760386
-56.810883,144,173.444057
57.746717,633,176.287072
44.387757,78,176.629436
31.136968,62,176.946018
31.973076,71,177.264954
38.528041,97,177.699901
58.976217,345,179.509375
32.646184,42,179.710524
66.112181,252,186.81426
59.021867,229,187.920077
25.162418,721,191.219003
40.446801,96,191.669051
38.798115,115,192.173927
32.188033,44,192.397288
83.116239,395,194.267739
44.58953,103,194.782521
55.452976,228,195.862536
94.010911,493,204.297582
53.439356,343,205.824265
115.720492,800,209.613174
36.784001,51,209.859376
31.801472,45,210.077934
55.49527,252,211.198546
39.666899,120,217.675804
58.932026,426,219.621917
36.283008,73,219.945379
54.197514,184,220.833886
133.217343,800,224.637814
44.2752,152,225.305561
-0.463736,800,234.801135
33.023855,53,235.055234
33.439728,65,235.381433
66.975811,206,236.315592
19.037575,800,239.966425
75.364909,477,242.387118
124.218185,800,252.415125
13.949457,800,256.177348
58.456719,131,256.779433
74.240874,446,265.081021
68.971706,800,268.720959
35.481324,68,269.072604
39.285917,43,269.284675
37.233852,67,269.640265
41.617113,117,270.159529
58.389157,239,271.230429
37.744575,53,271.473327
39.418723,82,271.86279
38.073961,58,272.144422
68.746979,321,273.706474
-12.457862,800,283.553658
79.318053,346,285.131325
57.104056,188,286.00753
44.963269,129,286.652845
103.660707,526,289.233106
124.760242,680,298.54191
58.142869,320,300.070045
42.328917,800,303.899762
54.670328,219,304.947194
46.176046,103,305.426187
37.683017,36,305.615273
130.312082,779,315.005221
40.476568,135,315.612195
47.497795,105,316.104261
-60.910266,185,316.93849
62.995346,152,317.671042
73.784606,221,318.698788
58.272583,800,328.268346
41.973126,800,331.997637
101.996025,475,334.299198
36.612854,800,343.977919
49.999328,122,344.572881
62.414183,800,348.299696
81.810418,296,349.788706
44.077752,122,350.389585
40.572764,48,350.634451
89.131328,487,359.161555
93.824372,800,362.885827
42.717588,36,363.06046
51.185452,181,363.997506
58.060466,131,364.627169
107.492294,800,374.098792
44.24411,39,374.313955
40.589349,800,377.935383
94.738637,315,379.402611
40.956725,40,379.597432
47.707454,185,380.469824
78.711993,490,382.780271
85.381719,336,390.303088
-8.293817,800,394.363623
54.196725,100,394.917895
46.130624,205,395.991426
43.621649,46,396.232403
50.450491,88,396.612007
74.924865,548,399.484931
54.267583,117,405.999158
44.127097,201,407.00478
60.183232,309,408.488157
51.304334,295,410.130883
73.884027,284,411.77485
78.158831,225,412.769176
56.288215,219,413.795831
104.196743,800,423.275141
96.4671,351,424.860732
45.575754,48,425.065484
52.135506,174,425.903528
125.014076,565,428.49596
46.31989,158,429.235386
64.216837,800,438.85112
45.965039,70,439.218616
99.106986,502,441.58312
116.909371,561,444.3316
48.217823,57,444.617741
121.082587,475,452.740376
41.631131,90,453.127436
69.55789,247,454.278923
53.933753,83,454.683224
74.80397,800,458.844908
74.219199,245,459.936481
-39.752925,800,469.558995
56.216274,78,469.942123
45.395708,72,470.346285
39.396328,800,474.145816
55.22091,65,474.456193
47.28683,70,474.81201
92.001538,800,484.515941
51.98484,91,484.922374
26.533479,800,488.766878
-36.840444,800,492.686979
61.467602,87,493.10425
133.75112,800,502.752764
142.841427,591,505.912251
51.519056,72,506.216184
48.527537,800,510.005687
72.630304,209,516.956048
100.357142,800,521.22898
109.69642,800,524.963042
81.874822,243,532.031106
108.532728,800,535.719654
50.924585,64,536.037399
50.880869,50,536.269535
-24.511463,800,540.31365
92.989,377,547.63137
-3.832534,800,551.233242
-30.265976,800,554.979191
91.961965,800,565.269758
140.313449,800,569.499255
96.968538,447,571.744146
58.252491,102,572.23173
9.594198,800,582.549317
58.16837,139,583.159848
51.057796,53,583.402831
52.423545,69,583.740571
81.932152,288,585.17802
73.044399,217,586.14235
60.913069,92,586.589728
61.225928,122,587.190791
91.482405,800,597.230654
91.607707,800,601.203534
50.704654,133,601.781359
59.167768,125,602.423708
-0.220205,800,612.384008
108.269753,319,614.042389
66.766078,800,618.053385
95.689126,243,619.262808
53.17765,182,620.11864
52.319646,53,620.35922
153.252129,800,630.101022
106.808741,507,632.999073
79.251138,243,634.170417
61.354043,159,634.925562
90.593281,800,645.10649
60.416229,74,645.464544
107.882437,321,647.004381
100.687025,299,648.377784
54.588335,57,648.653829
81.397838,800,652.58883
63.741483,125,653.247661
61.702714,122,653.893181
55.388344,60,654.224901
58.337106,151,660.664371
113.327992,563,663.319639
104.409757,413,665.326299
72.695326,240,666.427928
70.615138,186,667.361843
54.62828,71,667.662028
72.70235,273,669.014613
59.461974,163,669.806473
55.677956,115,670.296671
53.363469,66,676.579979
71.23998,223,677.710333
47.523702,800,681.962114
118.492702,508,684.611637
57.999816,152,685.372586
82.542725,386,692.850563
89.612742,404,694.81112
109.228192,800,698.472853
84.564408,195,699.438464
60.081468,159,700.199176
-34.440438,800,709.927436
78.241667,418,712.256047
72.278932,315,713.895654
87.271927,364,715.797595
67.805393,148,716.521069
69.973063,800,726.319284
138.82717,800,730.246614
82.625246,433,732.244906
58.081469,63,732.552447
57.282975,56,732.799059
85.916402,800,742.686826
91.588847,220,743.791494
64.063009,130,744.424934
92.551797,311,745.892436
74.648374,762,749.707043
95.972544,259,756.980336
60.969871,156,757.781302
46.914297,702,761.177607
77.896731,156,761.93181
62.587364,162,762.682423
58.350356,120,763.237042
107.581988,282,764.586278
79.83094,523,773.08165
103.404761,689,776.915307
59.374259,83,777.378942
55.89439,68,777.743912
88.98382,256,779.1258
114.790456,410,781.265042
63.823447,119,781.85001
59.698727,57,782.114588
