#{"t_start": 1738267107.6540418, "env_id": "None"}
r,l,t
71.121384,307,1.89843
-6.892681,800,5.347624
30.699748,46,5.549275
23.106637,50,5.776834
27.173939,73,6.120934
27.913772,91,6.580506
26.710827,78,6.943454
113.620918,800,17.643416
-6.101579,800,21.22753
32.957566,30,21.376731
26.800833,29,21.510064
62.430394,425,23.48602
-8.507023,800,32.956812
105.0994,435,34.993968
142.194115,800,38.664019
26.981374,34,38.83514
30.618248,99,39.329949
74.377634,638,48.225523
44.573002,428,50.17507
-8.985777,800,53.919753
-6.763814,800,63.44334
60.996318,427,65.520333
63.759782,393,67.315154
-9.274341,800,70.810906
35.675075,59,71.044812
28.014897,46,71.283682
-4.096711,800,80.733706
55.917383,163,81.414172
-5.119342,800,85.084528
-33.771804,800,94.93423
3.26425,800,99.05136
40.780155,68,99.378546
36.919542,103,99.879734
29.295658,50,100.093717
35.346149,137,100.712368
39.436132,392,102.504681
38.289668,68,102.812154
67.798863,328,110.14511
39.526739,79,110.509105
28.638439,47,110.715238
-17.212587,800,114.575841
46.735083,59,114.852662
28.653603,48,115.044336
-11.62544,800,124.770087
36.85587,29,124.918629
66.907138,369,126.608593
48.440812,114,127.132423
35.839479,43,127.333333
34.993946,81,127.681594
29.752953,28,127.796255
-9.301886,800,131.637608
86.305289,496,134.116446
69.87514,450,141.961062
59.369703,328,143.415684
89.207637,800,147.203759
-12.106375,800,156.703876
43.5115,41,156.879672
30.124812,42,157.076711
138.096692,720,160.517385
30.732745,44,160.703711
-26.188525,800,164.513863
46.880061,113,165.006318
6.690823,800,174.504585
43.401264,172,175.296423
112.340606,800,179.075604
0.494331,800,188.877071
36.369213,410,190.617579
99.355441,758,194.229505
105.930284,695,203.675452
-48.59648,800,207.271461
56.462714,158,208.023613
48.096144,328,209.65484
68.314986,301,211.019212
99.127985,800,220.619596
39.939842,59,220.926804
103.311512,512,223.434491
36.695877,51,223.641866
30.990027,178,224.450776
87.445737,386,226.177066
63.071025,347,233.581663
35.565964,39,233.744591
79.350871,302,235.193674
49.207419,246,236.319673
36.21151,47,236.554132
33.389596,80,236.892046
79.260057,416,238.779398
65.686043,186,239.617025
11.248522,800,249.675881
42.159735,47,249.922889
106.794911,800,253.906188
74.913006,237,255.017424
-4.176102,650,257.980016
120.606441,800,267.763422
154.515012,751,271.346687
43.151571,94,271.793631
66.451388,800,281.75574
79.459751,221,282.725075
39.024662,41,282.926697
45.298006,148,283.631939
75.275995,290,284.962938
58.569654,193,285.845811
41.895806,104,286.35101
43.22528,98,286.818924
35.100781,40,287.011976
37.381664,186,287.888322
49.990187,481,296.348839
16.840393,800,300.153633
28.711535,800,303.988008
155.121087,800,313.513341
40.088487,123,314.09316
43.080429,121,314.656729
125.827495,667,317.74422
84.280515,302,319.149143
48.629374,100,319.598315
35.340525,104,320.087371
39.394338,54,320.356978
38.109026,117,320.893323
67.027344,800,330.456908
50.162898,226,331.500093
89.777002,352,333.202449
40.946992,167,334.044582
46.051326,88,334.437385
66.405561,374,336.147029
32.742431,800,345.978194
51.014464,167,346.715874
46.328642,85,347.10975
108.969923,565,349.816786
53.068771,121,350.400475
109.58776,506,359.028531
66.331765,582,361.712701
40.819674,49,361.943354
56.649138,274,363.288605
48.835698,79,363.689501
71.745705,800,367.300821
82.493133,428,375.197436
79.96665,800,378.871643
47.335673,154,379.587283
102.466303,536,382.139182
50.768492,226,383.175895
77.767596,389,390.946123
-3.721908,800,395.146811
98.869562,452,397.388971
91.286231,800,407.432076
61.968945,800,411.760231
82.718703,217,412.718362
-7.872182,800,422.239861
81.092014,497,424.485195
42.514726,102,424.924387
68.118936,260,426.150577
90.87388,389,427.906551
44.67294,92,428.348369
32.190475,800,437.960484
68.155213,129,438.587593
67.958961,800,442.513718
78.417491,276,443.779189
71.795371,544,446.49841
-11.688352,800,456.155293
78.853646,312,457.719632
70.709281,327,459.353967
88.031696,800,468.966361
95.942663,324,470.58276
54.453525,223,471.74064
54.041679,800,475.511359
60.063762,206,476.50407
128.673168,637,485.370451
48.878792,57,485.612116
108.869255,428,487.573983
49.016023,58,487.868253
-42.763155,800,491.946707
97.468473,497,500.113165
47.766544,48,500.357314
45.102197,45,500.576074
75.822822,255,501.686422
44.457955,90,502.084006
42.675547,67,502.470587
86.650613,293,504.036252
127.444046,542,506.756065
65.372597,187,507.621575
