#{"t_start": 1735694420.7621086, "env_id": "None"}
r,l,t
-1.407203,600,3.67332
-14.366857,600,6.178222
-14.402272,600,8.793493
-12.776135,600,18.167762
-12.68448,600,20.787968
-14.230556,600,23.265162
-7.853294,600,32.662825
-16.770382,600,35.3204
-3.707261,600,37.954966
-14.303692,600,40.506789
-9.702573,600,49.669411
-11.950629,600,52.322623
-8.347152,600,55.027479
-22.314738,600,64.157279
-9.915217,600,66.809386
-13.654025,600,69.47175
3.11633,276,70.78132
-2.73247,600,80.031615
-10.165898,600,82.658766
3.337702,361,84.23125
-2.477337,600,86.923828
7.768294,600,96.372555
11.899297,138,96.90654
-33.357172,600,99.558824
-14.739254,600,102.230751
-18.426978,600,111.502744
-28.763757,600,114.131252
1.47192,600,116.644308
-24.269416,600,119.350646
-23.326921,600,128.605721
9.65836,110,129.07788
5.37318,70,129.391702
-20.853968,600,132.044553
-18.382965,600,134.617016
10.281691,91,141.304329
-13.670007,600,143.777297
9.236755,172,144.487624
2.243837,31,144.624115
-15.020869,600,147.141178
-14.109442,600,149.783352
10.171318,62,156.746994
-17.741708,600,159.15515
-18.808526,600,161.717422
-20.676772,600,164.310538
9.089701,85,164.738764
-13.549936,600,173.712993
6.166648,60,173.990627
5.274102,54,174.219975
-11.774367,600,176.794406
-8.637597,600,179.284585
-40.863365,600,188.529002
10.757845,27,188.632018
2.752582,66,188.909396
5.490892,245,190.00034
-3.94444,600,192.600776
4.203714,105,193.078124
-16.58812,600,195.626267
-16.456184,600,204.88028
11.002845,104,205.298254
-11.689128,600,207.887449
-9.802311,600,210.453971
4.813934,107,210.876554
-3.159621,600,220.252888
6.245744,600,222.82412
3.043692,101,223.18847
-11.868342,600,225.627868
3.444444,128,226.184616
-10.287077,600,235.200919
-4.246227,600,237.679825
3.7431,62,237.989653
3.340857,100,238.49084
-12.064788,600,241.09962
8.798746,68,241.397061
19.031761,327,249.381558
20.672663,293,250.640806
-40.545129,600,253.212044
4.902212,439,255.039719
-12.740495,600,264.117265
24.738263,328,265.598714
12.87528,100,265.998062
0.877353,198,266.791291
-34.683546,600,269.411979
10.596046,87,269.758008
-15.293077,600,272.337586
-4.760602,600,281.740155
-16.811456,600,284.332929
9.500876,87,284.692655
-13.293001,600,287.279236
8.869028,77,287.596084
-15.215754,600,296.85177
11.479517,50,297.060311
6.472353,65,297.351762
-20.0337,600,299.87022
11.380388,42,300.071437
-2.310616,600,302.653041
4.600413,92,303.074524
1.423557,106,303.519138
3.59932,53,310.197094
-16.963125,600,312.788882
10.719529,79,313.103144
-2.188448,600,315.648945
-3.793053,600,318.202045
-9.598687,600,327.154061
10.004377,600,329.726813
8.255799,130,330.310333
1.312572,600,332.796135
-18.73329,600,342.115623
-8.244556,600,344.616704
-5.442204,600,347.105507
12.859577,530,356.079912
-11.229469,600,358.678161
1.160099,600,361.292731
6.555261,541,363.633348
1.545169,46,363.840342
-10.441252,600,373.136022
13.967537,496,375.239942
-13.996896,600,377.728539
10.125819,240,378.775756
-35.102819,600,387.891932
16.218776,600,390.463776
3.911075,94,390.879047
4.132496,40,391.04724
2.326839,27,391.170561
