#{"t_start": 1735694421.140577, "env_id": "None"}
r,l,t
-6.138449,600,3.291221
-18.796116,600,5.799129
3.651049,600,8.413835
1.186689,287,16.360874
-19.793485,600,19.00038
-13.446754,600,21.568233
-9.181674,600,24.045365
-5.574259,600,33.510424
-9.437248,600,36.14526
-11.68744,600,38.735256
5.124444,127,39.293463
-11.684495,600,48.401096
-0.076965,595,51.019306
-17.643595,600,53.733554
-1.971688,600,62.911577
-11.512999,600,65.552733
-2.675908,600,68.210188
-11.518463,600,71.005898
8.330268,267,78.692198
7.799621,545,81.135796
-17.007093,600,83.785642
5.334479,600,86.472561
0.887615,365,94.871405
-38.881095,600,97.476314
0.096379,600,100.100106
3.11874,600,102.815342
7.360408,132,103.376153
-10.840286,600,112.583652
-15.939083,600,115.150014
-24.494317,600,117.798773
-1.577903,600,127.022256
9.052718,600,129.718948
2.028214,68,129.993284
-19.043539,600,132.62376
-5.500054,600,141.459758
2.770534,600,143.957984
5.556373,600,146.485067
-1.193613,600,149.100638
-9.17387,600,158.266481
10.056359,55,158.498135
2.790119,33,158.635078
-15.595684,600,161.162993
1.344955,600,163.780544
10.038229,254,164.899946
-5.424232,600,173.913559
-1.500212,600,176.502788
-40.01092,600,178.98745
-4.218859,600,188.219501
-10.218004,600,190.791831
-2.568105,600,193.446841
-19.280073,600,202.681381
-5.149969,600,205.2163
-12.209542,600,207.789589
-4.78509,600,210.355528
0.886552,600,219.730166
-17.238317,600,222.313857
4.744921,600,224.688218
-31.645897,600,233.704442
11.45646,20,233.785382
-11.589418,600,236.323156
6.575705,63,236.573002
4.321888,80,236.892033
-17.449554,600,239.525207
-10.183413,600,248.780497
-5.789821,600,251.299448
7.707256,51,251.495638
6.492927,48,251.676482
-13.373222,600,254.286114
7.959128,91,254.654765
-16.211872,600,263.72877
-4.804788,600,266.30641
-14.88838,600,268.917103
-16.577151,600,271.462133
10.605475,239,279.298493
-25.173852,600,281.912926
16.94909,88,282.305943
-12.32138,600,284.796219
6.921298,88,285.196482
-15.871114,600,287.760477
4.240241,600,297.073263
-2.8227,600,299.600658
-10.528206,600,302.176043
2.057879,600,311.138634
3.202027,63,311.428665
4.151978,29,311.562533
3.622526,61,311.863945
5.791843,88,312.285358
3.439491,49,312.488297
-13.577838,600,315.032002
-22.293351,600,317.558512
2.146441,600,326.52903
-13.075154,600,329.078291
23.002433,120,329.647217
2.490427,79,329.973311
4.186535,41,330.141084
4.211945,87,330.512411
1.893565,164,331.179285
7.273762,84,331.516724
-11.542405,600,340.755296
6.317536,224,341.786882
-0.823372,600,344.281887
-10.697697,600,346.760764
6.785971,48,346.971734
-7.696729,600,356.238961
-9.088756,600,358.784384
11.083758,82,359.135722
12.78049,155,359.888563
1.610498,66,360.184528
3.017068,216,361.100516
-7.458143,600,363.69123
2.413514,177,364.424081
22.65426,511,373.31791
3.433632,110,373.789465
-10.487981,600,376.31173
12.395219,330,377.736298
5.177167,43,377.906173
0.095878,600,387.021719
-14.317772,600,389.584636
16.913897,415,391.464997
6.573927,266,392.517397
4.080785,49,392.754389
-7.218293,600,402.187783
-10.712944,600,404.737212
-5.636185,600,407.281292
-19.538061,600,409.882498
9.841473,42,410.04515
-21.594795,600,419.279634
10.733569,64,419.562207
2.623791,51,419.821708
-10.50429,600,422.348456
8.207335,23,422.456572
3.567142,600,424.95061
14.427864,421,433.382148
-18.290969,600,435.917929
10.253086,238,436.971415
-4.261198,600,439.449562
3.708761,59,439.713719
15.690679,329,441.161911
-3.918216,600,450.246185
-7.668693,600,452.700071
10.480106,62,452.968527
3.500514,32,453.087034
5.709128,48,453.267222
-14.43219,600,455.900856
-7.989752,600,465.220303
14.187339,308,466.519884
4.293614,208,467.440637
2.979298,44,467.66991
1.023014,600,470.190424
9.212505,128,470.73704
-10.236824,600,480.101028
22.754264,458,482.125175
2.809444,131,482.690519
7.019234,600,485.176352
31.691895,552,487.59613
2.758659,26,487.712779
-3.72271,600,497.139663
2.972144,124,497.677667
2.871654,45,497.873514
3.330501,52,498.101587
3.647739,82,498.466232
10.392701,157,499.11716
-26.626443,600,501.625478
15.704861,211,502.491843
3.224139,68,502.801265
3.714585,43,502.984817
4.800075,141,510.18884
-21.921801,600,512.788354
4.41794,600,515.480323
-0.041057,600,518.102577
5.615937,43,518.311953
15.307204,201,525.870076
2.821586,21,525.959349
15.332711,82,526.292802
1.7764,90,526.672344
-3.769405,600,529.245021
10.414594,43,529.411242
5.13515,39,529.567233
5.09304,249,530.651645
-10.343845,600,533.238374
10.915939,33,533.376131
5.553887,87,533.733154
4.160306,110,534.214198
4.156089,25,534.315281
-2.952777,600,543.579264
3.490153,29,543.689862
3.754621,31,543.828516
16.454226,466,545.825176
2.348599,59,546.083131
3.429628,26,546.192479
-3.876963,600,548.765226
11.773,140,549.430475
