#{"t_start": 1738241098.9353702, "env_id": "None"}
r,l,t
-13.34248,1600,7.302301
-11.974431,1600,19.90013
28.614088,194,20.742918
-48.745267,1600,33.715958
29.145839,187,34.500776
-15.380533,1600,47.576845
-10.433185,1600,60.576827
27.543355,62,60.848422
-14.160527,1600,67.909351
-22.911342,1600,80.717163
-6.642902,1600,93.716077
35.36777,246,94.926091
10.619036,1600,107.77882
9.879563,1600,120.766717
25.990731,74,121.087611
-51.967654,1600,128.034938
-4.561759,1600,140.763143
-19.742158,1600,153.985434
-24.73494,1600,166.907532
30.770147,1348,172.865102
-11.261686,1600,185.937684
-20.149901,1600,198.511392
30.859965,29,198.656514
21.848475,42,198.843511
-50.875656,1600,211.912644
-10.55309,1600,224.835768
9.468938,1600,231.715848
25.624676,231,238.736464
23.156678,30,238.877618
-9.022398,1600,245.753726
31.03912,38,245.899053
20.803562,68,246.190845
23.569254,45,246.384439
-22.025753,1600,259.147258
29.776049,48,259.349686
-37.861451,1600,272.137318
-1.103166,1600,284.774928
38.677227,75,285.118407
-19.193046,1600,298.152133
9.184244,1600,305.160454
-18.259206,1600,318.218598
30.31205,41,318.376949
-16.527256,1600,331.383405
31.738435,24,331.487233
22.30813,63,331.783513
20.525041,1600,344.782697
21.265074,61,345.05299
-41.018401,1600,357.827646
-2.7529,1600,364.774805
31.604672,44,364.992379
25.415571,39,365.175744
30.198233,95,365.567469
25.379614,63,365.843143
24.975603,1600,378.754431
24.598459,40,378.945576
23.92872,63,379.229465
38.183729,432,387.14899
-44.566238,1600,394.351736
46.022682,336,395.811039
1.80449,1600,408.609623
25.72934,44,408.785836
39.519247,440,410.599306
21.861635,31,410.729049
22.874968,33,416.613289
24.349094,40,416.782503
25.731634,58,417.01166
22.733563,36,417.150459
22.355802,39,417.307573
23.850297,35,417.453851
23.261563,27,417.557686
-10.722035,1600,424.791855
-15.133308,1600,437.821194
30.577771,45,438.007689
23.759546,36,438.148753
22.310283,27,438.273004
-4.783064,1600,450.897078
30.77385,47,451.110761
-6.578608,1600,464.0884
30.9453,39,464.242166
22.823513,25,464.352442
33.111122,329,465.81167
24.456178,1600,478.907152
32.909688,32,479.061493
35.789062,789,482.665317
39.753069,293,483.978654
22.94044,30,484.112239
26.248309,46,484.33412
29.490574,52,484.572932
23.806163,41,484.756496
5.629682,1600,497.804256
66.790509,1524,510.629552
22.162157,28,510.756459
22.055743,37,510.903403
23.473467,48,511.120107
23.240583,41,511.312491
22.889561,44,511.50476
22.692198,32,511.641321
35.24161,198,512.489302
23.218646,29,512.612233
35.67395,361,514.087305
24.362854,64,514.346358
40.649054,1600,527.476842
25.836888,43,527.66408
30.020928,370,529.274925
22.716222,26,529.397337
-29.636238,1600,542.618204
30.680184,39,542.781029
-14.309323,1600,556.100708
33.250241,55,556.346963
23.589756,33,556.504617
24.410156,86,556.881258
57.447093,1600,570.276525
36.471752,40,570.447442
21.559781,39,570.631808
27.876205,43,570.820701
22.48521,32,570.954271
23.141348,45,571.160087
22.78552,28,571.27834
22.674024,57,571.511126
24.731238,34,571.65392
21.02697,1600,584.857655
56.296428,963,589.200694
21.859559,32,589.336026
17.782717,63,589.631609
23.522144,34,589.795747
23.018066,30,589.927751
21.68691,35,590.089818
23.495144,30,590.214856
23.786131,28,590.333869
22.747687,50,590.539451
24.259321,38,590.705848
24.129515,39,590.873098
69.622816,864,600.429209
62.808425,957,604.536938
25.637371,38,604.696365
21.803501,69,604.968994
2.634319,1600,618.128936
29.594454,31,618.257912
21.919521,29,618.369358
23.375571,35,618.530869
22.848525,45,618.72217
53.089634,500,621.055457
24.722267,28,621.181366
-23.273733,1600,634.350267
30.835359,28,634.48547
24.027996,33,634.627559
28.838833,98,635.101779
23.863206,36,635.25611
24.958809,57,635.538454
27.430205,64,635.844104
44.17688,350,643.39169
22.500592,31,643.536294
30.731708,110,644.064076
74.716006,1600,651.411914
24.091512,61,651.681488
21.950245,38,651.851954
23.597847,49,652.105676
25.071589,31,658.10829
24.543864,42,658.301569
47.008685,383,659.925481
23.388897,36,660.067154
21.871171,35,660.239406
26.380553,67,660.5554
23.330683,34,660.720405
24.51995,28,660.856814
22.275163,30,661.007135
23.511488,25,661.132048
22.611196,33,661.27745
69.759088,860,665.288547
23.380953,37,665.452262
22.152226,27,665.568935
20.370039,75,665.916572
21.561335,35,666.076834
23.676704,41,666.267051
26.620516,75,666.612728
21.659891,36,666.774408
23.666136,35,666.93053
26.478792,64,667.192385
23.821555,40,673.306355
24.670504,44,673.497767
25.509974,80,673.861001
73.582562,1491,680.799556
24.110814,36,680.965517
23.452621,57,681.214341
28.05422,73,681.523002
67.833421,730,690.621152
22.026154,46,690.843405
43.145626,299,692.164492
23.127401,86,692.569254
50.998352,558,695.158087
75.193694,858,705.097076
24.508025,40,705.280166
24.090733,37,705.453341
23.773191,29,705.584551
22.596728,30,705.720498
30.070454,61,706.020483
23.3871,31,706.15909
69.081715,618,708.999214
25.233829,82,709.397816
26.827895,47,709.637699
38.144498,207,710.611594
33.493836,159,711.352888
74.993987,568,719.668989
24.653752,40,719.832892
23.437042,26,719.949373
23.974231,27,720.068782
24.429807,29,720.212929
23.557117,29,720.342032
55.839338,672,723.464531
23.868054,36,723.635162
23.243492,30,723.784853
47.271037,488,726.163447
22.976546,32,726.324944
22.675406,37,726.504324
24.229549,29,726.6371
35.044356,293,727.994054
21.942918,61,728.288955
23.871887,27,728.421056
22.167452,26,728.523838
22.456639,23,728.624309
25.452828,61,734.659413
24.818642,32,734.814429
25.547708,44,734.988068
21.440224,43,735.168913
23.686451,29,735.292993
24.870146,108,735.76169
23.936095,38,735.932632
22.060252,27,736.065329
21.889919,26,736.175585
22.448718,34,736.309986
20.261404,1600,743.680266
28.683227,57,749.660147
23.899352,38,749.839874
24.836108,29,749.98789
86.212992,1140,755.225544
22.058604,28,755.364777
34.729081,281,756.592276
24.689274,30,756.721679
78.998726,736,765.937973
24.549602,32,766.092837
24.025082,31,766.242905
24.018192,38,766.443403
68.236329,530,768.828635
31.162007,113,769.36029
24.347768,34,769.503796
22.747892,25,769.612812
23.823742,29,769.7502
36.708077,284,771.047631
24.53133,39,771.225137
29.445851,55,771.459805
23.976044,48,771.66997
25.122449,30,771.804344
84.56074,1600,785.358213
24.839237,41,785.516433
27.632164,76,785.856507
23.909045,30,786.001406
22.991337,46,786.21574
26.19475,43,786.432131
25.341003,29,786.57236
96.840235,926,796.56627
24.695169,48,796.793384
28.43854,74,797.161301
24.214014,49,797.394499
27.991416,83,797.811416
23.063456,43,798.013706
24.570097,26,798.13947
25.277536,32,798.272346
25.085534,55,798.491045
23.71107,28,798.641472
24.287365,32,798.792022
24.923259,30,798.934412
28.588695,75,799.2474
28.014585,47,799.461636
27.832978,83,799.805684
26.453227,35,799.962357
23.677244,30,800.09453
30.662495,50,800.314486
22.628634,30,800.435552
26.212414,35,800.585388
104.413967,1077,811.558372
41.461161,317,812.981274
80.9293,1273,818.962049
28.512563,37,819.131696
25.084109,30,819.27574
26.635246,32,819.405507
52.623063,393,827.162821
27.108773,32,827.324348
28.795203,36,827.497221
27.387694,27,827.606796
33.537273,121,828.203141
28.213747,35,828.392243
30.531367,58,828.683465
27.36015,33,828.838982
28.166956,30,828.992282
26.858188,27,829.119829
71.287305,620,831.771395
27.119561,36,831.914869
27.585256,30,832.036206
29.59355,37,832.196768
28.491031,30,832.332349
25.342415,31,832.497222
25.703834,31,832.645648
26.668388,33,832.803869
27.133739,24,832.913504
67.132783,591,841.781335
26.977003,25,841.905652
29.340536,41,842.095177
29.911503,105,842.613448
26.775299,33,842.772552
47.236194,397,844.71193
29.112403,67,845.029585
-4.363746,1600,858.154376
37.561531,35,858.293248
29.145721,36,858.447707
28.241796,30,858.59593
29.460774,62,858.852122
46.237725,274,860.034938
28.57272,36,860.193819
39.726282,201,861.11933
29.733949,34,861.272275
30.190913,33,861.446477
29.86573,30,861.603175
31.300024,43,861.817179
60.12442,1600,875.149386
33.958759,29,875.295517
