#{"t_start": 1738270435.9195313, "env_id": "None"}
r,l,t
-413.39424,361,18.322457
-222.699402,255,20.509108
-89.236516,120,21.556675
-4.557764,74,22.170786
-106.32187,800,29.773843
-121.935079,146,31.027003
-770.420044,428,47.254231
-13.47141,62,47.824065
24.125543,91,48.650285
-2.811296,562,53.444243
4.32006,106,54.31043
-275.308742,283,56.531801
-75.837795,99,57.548447
-27.243765,68,58.184465
-70.670197,77,58.813066
-9.501475,67,59.341378
-1.171266,61,59.828421
-61.997288,69,60.368318
-4.920766,278,62.666244
-602.042273,314,75.950644
-64.453712,153,77.107458
-24.194585,68,77.747495
-16.095952,66,78.323833
50.282439,244,80.251667
-123.960205,74,80.844295
-170.354935,196,82.356315
23.51226,68,82.91775
-1418.034013,800,89.479845
-379.827837,449,103.802774
10.414538,78,104.389472
-29.677293,70,104.906136
-118.737005,110,105.852357
-203.863782,126,106.815184
-237.960806,242,108.647147
-119.043837,170,110.04039
-1110.072238,800,116.228673
-28.820868,195,127.003692
-126.101376,304,129.387385
-12.992309,149,130.525653
-25.616645,125,131.602852
68.838242,286,133.753324
-917.832047,800,140.444845
3.907256,154,141.658885
-19.655097,78,142.33717
-88.150626,246,155.428185
27.594968,99,156.474314
64.090308,82,157.15933
21.570887,67,157.724923
-60.746579,68,158.32618
-1065.674394,800,165.094422
-168.927603,155,166.390772
-307.605931,569,170.951083
9.031955,66,171.463866
-461.731541,800,185.159052
-9.901497,87,185.820958
1.785824,76,186.407359
6.849471,143,187.5319
-89.433732,62,188.031217
-126.183344,63,188.524515
48.720529,178,190.281878
-29.259318,104,191.50744
-130.199525,399,194.951585
5.185686,92,195.818702
-0.657497,66,207.511269
-107.506524,70,208.128623
-34.815646,142,209.263198
-81.01289,66,209.921792
-74.741896,73,210.56407
-4.971943,81,211.669604
-137.569417,92,212.825799
-27.821294,134,214.405229
28.6678,82,215.121502
35.904244,86,215.890346
39.551294,141,217.253068
-196.144558,215,219.14996
11.943001,118,220.11462
-67.447187,60,220.582912
-56.633388,660,226.038172
-15.600965,69,236.419027
-13.200103,164,237.925744
-747.897535,532,243.605077
-225.029201,157,245.012424
-7.640264,109,246.211674
-18.18267,205,248.142966
-31.287356,65,248.674392
