#{"t_start": 1738270436.6323879, "env_id": "None"}
r,l,t
-52.343614,206,15.669736
-76.826289,110,17.265885
-1361.558994,800,23.978283
-51.689921,490,29.012049
-67.861277,75,29.710983
21.791941,64,30.224921
34.779008,97,31.006746
-76.381415,541,48.390916
59.695072,156,49.677685
10.920483,76,50.264606
26.680275,80,50.903362
-1295.43853,800,57.80303
-41.497165,132,58.855972
-812.889716,566,74.230018
27.070042,96,75.003111
-9.032358,64,75.489656
-106.545629,161,76.781712
-147.643592,235,78.695199
-71.638183,86,79.39821
-1097.352806,800,85.748849
-120.264701,73,86.297103
65.660303,109,87.346844
14.188902,97,88.194304
-6.44182,67,88.694072
-478.913124,335,102.164684
-1.193671,65,102.665031
-765.471727,800,108.889674
27.4898,115,109.776978
24.561266,71,110.291017
-139.080373,70,110.804984
-653.979178,800,126.356293
-186.330497,378,129.277627
-39.73824,82,129.936674
-7.055361,65,130.495657
30.379062,88,131.221608
13.796758,73,131.77348
-4.429272,241,133.607676
-181.731752,91,134.369504
-14.528103,65,134.874996
18.12936,800,141.569192
42.071455,97,142.421221
-85.890731,158,154.761636
55.340787,127,156.031122
-39.906835,80,156.6817
-10.612969,63,157.269866
-287.888155,181,158.88798
-858.793283,605,163.927732
233.311498,800,170.384926
2.445234,153,179.012919
-46.446129,100,179.784427
-8.11552,73,180.364951
13.195415,81,180.995358
-8.294595,381,183.980979
71.082169,186,185.41876
10.666307,107,186.263487
-278.475663,158,187.510198
-196.107004,694,194.003153
-41.782621,62,194.552907
-0.415415,132,206.888963
-471.940733,372,210.25179
16.911584,65,211.117007
-266.268287,442,215.712809
-63.229279,60,216.359535
22.038957,78,217.063059
6.373025,67,217.640309
-401.339184,203,219.376437
40.820381,169,220.804895
82.420424,800,237.323677
-534.374245,308,240.328433
0.839919,131,242.138797
-140.309151,92,243.005437
-7.109823,61,243.564776
-276.318304,168,245.264572
-9.434352,67,245.893356
24.678142,68,246.589325
2.177806,116,247.621443
-64.005396,137,248.910794
-239.76288,243,251.218255
-86.173956,112,252.19228
-441.956519,425,263.383891
-623.864075,800,272.089197
-62.054316,70,272.677759
-21.216771,69,273.267812
-299.323899,263,275.367687
-82.554243,141,276.477314
11.96103,152,277.687084
4.348591,70,278.257629
-608.845728,800,292.163996
44.103914,125,293.139889
-36.892486,82,293.823566
-24.782333,64,294.423486
-7.282766,97,295.157345
37.99643,84,295.836833
28.34228,90,296.545695
1.868365,71,297.107703
-10.928184,77,297.726623
4.237753,69,298.467665
13.434405,86,299.551656
1.253738,63,300.571861
28.858583,134,301.758381
7.184081,67,302.359783
11.517246,104,303.237075
36.208886,91,303.966876
16.445752,67,304.529289
-4.185753,85,305.309503
-144.05864,71,305.987559
-49.349479,75,306.621022
0.56455,122,317.976103
-7.114434,66,318.574119
23.761944,101,319.507793
-21.926164,94,320.930539
-293.444133,506,326.809767
-764.0444,800,333.929353
-82.296478,67,334.51984
28.606751,79,335.205128
-535.885276,430,350.584977
14.226228,139,351.779926
7.130191,74,352.425514
-54.986322,60,352.912961
-85.76111,292,355.389085
53.59238,153,356.746215
-16.89491,71,357.327662
-474.000869,654,362.846881
-176.114539,139,364.023251
-6.633855,96,364.843371
79.249018,175,373.962027
-1317.293143,800,380.520115
60.232076,126,381.572727
-16.31251,60,382.052255
-7.892591,83,382.723128
31.679905,76,383.355136
-134.602923,672,390.223593
-62.071761,74,390.850343
-516.678699,800,404.746999
-26.509842,72,405.945154
-166.46806,340,409.475892
-11.11176,79,410.318929
-5.657732,74,411.102625
-5.693463,64,411.775704
6.72862,78,412.592721
54.749755,68,413.288302
-4.611766,60,413.91702
-131.017311,160,415.644868
8.291613,69,416.372477
-283.460994,197,418.410022
-151.146639,218,427.889726
18.917605,80,428.529851
-312.098417,197,430.1002
24.149669,77,430.68484
-157.598677,181,432.063273
-9.253666,64,432.564428
-42.419511,99,433.325908
-233.401039,193,434.882478
-100.707274,71,435.435003
13.284414,107,436.294448
-40.631538,74,436.874814
-1181.781668,610,441.662088
-2.579818,74,442.261448
-2.19486,61,442.749314
-406.363372,800,456.23711
-224.353374,373,461.072689
9.118622,77,461.99295
-159.563909,183,464.13561
11.648842,63,464.876692
-127.04641,218,467.533035
10.019151,76,468.391019
13.83721,63,468.909181
31.376504,154,470.069138
104.399237,264,479.481042
-18.422342,162,480.705237
-18.438983,90,481.430973
44.517958,127,482.406684
-102.844121,124,483.350716
23.339857,72,483.912235
16.477816,69,484.431534
60.872353,208,486.007233
19.399819,67,486.523002
-484.661858,289,488.728225
-423.168335,269,490.76521
-22.910817,81,491.361725
13.419002,63,491.838122
-167.311078,90,492.532485
-629.408055,800,505.889725
24.18007,69,506.408927
-23.175918,80,507.023665
-195.599726,98,507.799822
-356.631141,500,511.698949
-116.427266,132,512.714236
7.679953,67,513.231405
-222.594061,500,524.752267
-13.124534,800,530.837092
-38.447345,122,531.753609
-40.247621,184,533.150704
-16.655879,84,533.80187
16.653351,81,534.423757
163.824796,533,538.52587
14.264386,65,539.009703
-754.041134,718,551.821777
-48.363514,76,552.409269
-94.557583,164,553.710519
-137.609617,65,554.203125
-5.916997,63,554.674881
5.811428,128,555.643656
12.41262,74,556.212225
-128.851139,70,556.764573
25.717207,244,558.623719
27.352985,178,559.984602
15.429948,67,560.485808
80.526737,800,573.98687
26.289796,97,574.738775
-938.04343,800,580.910887
-535.770793,800,594.494913
9.571465,73,595.068066
-141.426093,81,595.698848
-6.097504,130,596.679016
-20.300592,62,597.170984
10.886139,68,597.691287
-66.099613,61,598.164295
-69.422974,127,599.139575
-24.945882,64,599.626832
41.107041,207,601.231894
2.323363,106,602.01845
8.285163,219,603.717401
-4.269967,65,604.220042
-2.646824,69,604.76619
-15.376311,142,605.870108
-16.562553,234,607.669415
31.298925,126,608.627367
55.900999,212,617.537548
-10.166047,263,619.527599
-182.551835,557,623.768887
191.746735,323,626.158584
97.702608,331,628.671247
49.043703,193,630.237807
28.646478,152,631.492345
-155.328299,97,632.300761
-244.677812,302,642.096522
-90.518601,178,643.438308
8.454385,269,645.46223
52.238266,114,646.33931
-271.646815,487,650.001186
-0.184543,182,651.348418
43.60833,291,653.522579
-6.151931,133,654.492473
0.242674,148,655.582514
-45.333777,278,665.541368
57.767314,95,666.301518
53.960399,104,667.111953
10.885455,68,667.621919
-6.449512,465,671.09651
-122.601684,269,673.114898
-197.28613,800,686.769147
1.241179,98,687.506811
22.70772,87,688.166521
3.080005,72,688.702818
21.916492,72,689.245253
2.57964,185,690.604807
-9.889009,66,691.093011
17.781286,171,692.383193
34.892654,133,693.391771
-9.855076,134,694.414373
-3.247204,72,694.960716
19.437921,77,695.560942
3.298151,65,696.042486
36.33349,605,700.657763
38.913946,242,710.68512
14.313951,407,713.716501
-7.912764,68,714.225317
-25.796127,67,714.754174
-211.331404,161,715.946084
2.28856,81,716.54133
-130.839624,800,722.598776
55.890837,128,723.567298
-15.718138,123,724.50535
-36.441012,800,738.538741
19.827001,67,739.032594
-12.896235,152,740.155748
8.333464,85,740.779668
18.023606,71,741.31265
24.383074,88,742.029483
-15.024172,68,742.549155
-7.106387,116,743.416384
19.837719,332,745.909823
-13.830558,72,746.462826
140.032954,404,756.923627
55.730018,129,757.891542
29.711729,115,758.750661
15.030372,589,763.158742
-21.007478,66,763.660227
6.325958,62,764.130496
-35.772171,166,765.391429
90.062816,223,767.095589
26.784195,105,767.895575
-25.854905,175,769.174245
14.544723,254,771.071402
-161.795456,214,780.001433
-100.970891,666,785.107235
40.522953,119,786.009681
3.258616,131,786.972142
-38.135739,77,787.539803
-15.786496,172,788.825564
-15.097949,800,802.32619
-7.818776,63,802.791644
-20.938896,164,804.056108
94.583001,726,809.491253
-9.06097,79,810.086384
-35.342196,131,811.075176
17.004507,134,812.094207
-47.254435,69,812.642979
55.549492,99,813.439492
-22.743529,299,815.676457
23.706708,139,816.709872
48.845288,135,825.035865
7.200702,68,825.557116
-19.861311,66,826.083703
-34.88402,90,826.780834
-58.927786,68,827.30104
0.251333,77,827.878293
60.532183,105,828.680159
10.462237,146,829.795918
12.434437,84,830.426253
-12.104972,68,830.962282
3.465908,90,831.637157
-107.326466,79,832.221817
71.062818,105,833.013057
44.106332,199,834.515973
-8.954625,63,835.000436
21.621669,800,848.713333
45.204322,116,849.593843
-24.031292,248,851.487365
98.630696,389,854.447494
-7.648737,87,855.10503
10.339492,81,855.737911
25.823138,117,856.647453
-10.896517,63,857.138365
47.849558,155,858.30641
36.654777,129,859.278035
26.116492,86,859.922037
69.284659,292,862.138989
-17.340026,61,862.602044
40.670413,88,863.285311
28.565693,131,871.557514
-19.210073,301,873.833849
13.109961,83,874.455241
1.833473,123,875.377174
39.885401,224,877.06601
-2.899371,73,877.605798
6.325052,93,878.317282
15.111951,73,878.86607
-25.225556,64,879.34455
24.265747,104,880.132022
50.233518,57,880.553464
11.964448,77,881.122915
-25.152171,84,881.746655
67.346689,156,882.950602
102.059263,204,884.470523
42.253013,103,885.228998
53.84597,95,885.975504
35.624669,91,894.017934
40.633917,355,896.697876
89.547713,149,897.815027
14.170633,88,898.505131
24.610779,160,899.698536
205.254619,468,903.186541
9.435183,83,903.832502
3.652554,63,904.311955
-19.626323,58,904.775253
55.107963,134,905.812708
8.410824,61,906.284398
33.357719,355,908.969579
36.245229,92,916.908742
31.235234,85,917.540219
23.216201,207,919.06379
-10.090024,67,919.569947
59.193795,113,920.40654
72.952071,298,922.741707
-37.701226,153,923.895837
8.075344,83,924.588859
-8.162872,60,925.032568
122.445428,726,930.511087
4.293875,61,930.984664
16.680669,125,931.906056
-40.295373,64,939.736338
32.065439,117,940.641452
20.728999,149,941.768781
10.122758,76,942.348914
-61.412075,74,942.922948
7.862958,80,943.548824
-4.032783,68,944.06431
17.807336,71,944.598054
26.144961,72,945.154402
20.939057,69,945.680408
31.925757,102,946.457834
54.475125,205,948.056831
0.969004,217,949.748481
31.843087,96,950.487706
21.334577,78,951.089091
8.32108,66,951.586828
67.783518,173,952.922999
-11.150181,205,954.54753
1.804364,60,955.042557
38.855248,800,968.795004
-18.444318,440,972.16827
-9.544445,61,972.642518
23.417093,105,973.48623
19.658057,98,974.255468
0.212659,77,974.857853
69.37667,400,978.014984
45.328187,173,986.796205
17.27568,160,988.04458
59.691586,76,988.628526
-131.942423,70,989.15074
-8.670546,77,989.731225
-16.605144,66,990.22219
16.14591,82,990.852682
11.796505,205,992.400864
8.888091,202,993.933676
-129.548193,74,994.48889
13.383361,84,995.132561
-20.008761,63,995.61138
-5.483162,131,996.599645
76.759392,90,997.283033
51.848848,90,997.95647
84.329485,261,999.911538
20.780975,306,1009.500334
-5.97239,97,1010.241577
21.139004,99,1010.983354
18.584501,104,1011.763749
15.676532,141,1012.894636
19.687904,90,1013.576784
78.346249,187,1015.00442
26.857543,158,1016.197593
8.349711,85,1016.851393
-17.124091,62,1017.332184
-97.210149,123,1018.305697
184.966973,283,1020.487101
49.708726,117,1021.37552
8.609906,61,1021.817307
21.060121,120,1022.730454
47.843377,166,1023.977441
28.268104,81,1024.585296
492.014162,800,1037.979725
14.164113,64,1038.457518
53.721761,186,1039.8749
17.918414,334,1042.424865
23.63961,205,1043.976728
8.225574,64,1044.460209
2.822779,68,1044.98167
72.389591,247,1046.92026
14.854545,80,1047.552361
53.203974,151,1056.022202
-0.60364,64,1056.506437
71.603404,200,1058.016868
60.714517,128,1059.022146
0.412519,80,1059.644192
8.609946,61,1060.117834
1.404818,66,1060.637717
-12.73625,100,1061.416611
16.081969,73,1061.998272
17.333843,123,1062.942321
46.517302,222,1064.690832
55.403379,168,1065.981553
24.321188,107,1066.775175
5.063882,66,1067.284105
31.793423,83,1067.906721
26.174812,155,1069.083824
59.175905,122,1070.004734
-1.474969,75,1070.57322
-16.999604,69,1078.620034
-6.565874,105,1079.445298
58.124182,122,1080.361366
-74.835353,104,1081.175639
39.881612,186,1082.620094
20.56159,73,1083.180148
13.523946,67,1083.714103
127.803734,466,1087.195628
39.963208,168,1088.44392
-7.43145,136,1089.459839
2.143071,64,1089.936643
10.330786,91,1090.621129
-31.892677,277,1092.713391
107.02895,163,1101.141003
24.974949,160,1102.336094
57.033235,107,1103.148958
124.277583,351,1105.787794
-16.699949,122,1106.739161
214.335923,432,1109.982493
13.855226,68,1110.498057
