#{"t_start": 1738270436.288757, "env_id": "None"}
r,l,t
-133.515365,108,15.188062
-126.443307,83,15.882636
-8.801752,103,16.976663
-466.207606,362,20.499752
11.927618,66,21.045544
9.288973,134,22.185853
-177.199594,280,24.526297
27.26742,92,25.346498
-144.48869,75,25.964925
-42.347786,204,28.478051
-604.567496,438,32.168341
-97.612679,201,46.532384
-56.967323,74,47.241522
-0.683899,67,47.830292
-21.805998,81,48.581207
0.400422,61,49.141407
-59.698487,142,50.27326
3.641114,70,50.805274
-94.219404,226,52.819643
-1600.146056,800,59.519677
-74.073654,83,60.158412
-235.535969,311,62.707186
2.834096,64,74.007692
-3.123164,144,75.194533
-8.27644,73,75.743285
-5.27581,69,76.262584
-15.692498,69,76.787937
35.655042,103,77.721916
-21.859374,332,80.380274
37.097083,95,81.126499
23.601086,79,81.728623
29.114493,102,82.559325
-220.327657,145,83.708035
-152.146345,72,84.339436
7.077866,66,84.888252
-5.495322,76,85.446925
8.810813,277,87.781559
-88.217879,122,88.808872
-85.179874,78,89.382953
76.277977,204,101.739086
12.015828,63,102.311226
24.436563,83,102.973565
-23.365703,61,103.422982
-22.536404,167,104.690566
-14.964123,69,105.279192
-26.202051,288,107.498289
13.940164,80,108.099002
-494.666922,281,110.320641
-682.469503,618,115.0797
-18.088975,140,116.244121
-147.280903,281,127.740261
13.956147,70,128.287664
5.632404,124,129.190928
-937.373185,588,133.791655
-406.950153,202,135.408426
-38.653468,103,136.186788
-166.953646,181,137.585769
2.409609,75,138.238159
-91.710469,249,140.577671
34.072186,121,141.509979
-13.646721,77,142.199264
-596.902714,478,157.441736
-94.943292,77,158.116181
7.087109,85,158.901719
-66.290267,298,161.399538
-47.283169,73,161.969632
-1369.944833,793,168.592174
-83.268202,59,169.055408
-293.511644,145,170.167031
-522.16785,800,183.882485
-41.880639,132,184.900043
12.682417,69,185.420084
4.373936,71,185.968441
8.76734,70,186.51837
16.026905,65,187.022663
-275.147437,152,188.246365
73.291882,115,189.33297
17.523315,76,190.183689
-31.701643,492,194.690508
-154.479512,205,207.654042
-171.058673,198,209.319386
84.779192,164,211.180079
2.248976,80,212.096488
-19.474296,218,214.55988
-75.872816,611,219.975587
-620.421229,447,223.726725
19.628706,88,224.420671
-771.623108,389,237.564943
16.142428,72,238.173205
-54.414256,92,238.961456
-103.876234,67,239.518174
3.294477,68,240.237649
-570.359514,449,245.37675
-23.136264,71,246.061534
-1296.482362,800,253.42146
6.476795,69,253.97435
-16.887742,68,254.539279
-255.429901,238,264.188185
5.948762,58,265.691947
70.967408,127,267.536321
-551.248173,275,269.946281
40.808412,95,270.742275
15.838368,71,271.365914
14.589249,74,272.063267
-133.12793,79,272.702989
-26.93962,130,273.827731
-20.246087,63,274.346674
52.321112,95,275.078534
-10.312877,117,276.014532
-210.347027,207,277.637871
13.530899,82,278.29547
29.789138,281,280.737017
21.205395,67,281.304315
-268.532129,145,289.717174
-187.214731,322,292.315891
14.724096,59,292.777789
59.77899,145,293.925013
-115.553489,86,294.725214
-242.15825,800,302.329523
7.7646,65,302.888518
-195.944482,136,304.020873
-141.370232,74,304.634349
-3.229311,99,305.525765
-97.468264,800,323.909648
-2.219457,69,325.125464
11.992826,70,326.019376
9.037822,64,326.675275
-29.048632,127,327.871878
-49.205469,61,328.40318
46.046588,67,328.989319
9.724308,67,329.536719
-28.323208,81,330.271664
-627.744994,485,334.623994
-23.863493,138,335.82703
-194.908992,107,336.748597
9.26478,64,337.31453
-99.108958,80,349.683247
16.407407,69,350.269999
32.017316,125,351.341217
9.734204,64,351.892031
5.330134,123,352.946816
-753.915901,475,357.006537
-92.676574,61,357.520778
-24.052607,68,358.082534
-126.635411,130,359.185735
9.410329,71,359.808959
-39.226994,572,364.621852
166.992858,484,376.321703
-65.40846,280,378.576115
-53.966967,223,380.408288
-58.007063,83,381.101243
25.054737,84,381.806467
43.685146,96,382.574542
-131.952717,67,383.117659
-0.310246,90,383.875053
15.776474,69,384.441983
-304.447798,290,388.111906
53.304911,264,390.33464
-112.554713,63,390.876723
9.116505,62,391.375574
-2.832724,217,400.533727
1.707924,70,401.12371
-1409.186172,800,408.742582
1.218541,86,409.640795
9.060542,65,410.344102
-83.238747,91,411.305152
-155.58926,530,416.91024
-35.332487,57,417.495685
1.471588,68,418.184227
-1.937087,66,418.879898
-81.808925,80,419.721508
-183.633643,93,427.972973
-493.683187,800,434.2578
-24.303738,72,434.828842
41.235256,96,435.56528
37.073981,250,437.574623
-131.920053,210,439.222435
22.030381,68,439.743545
-392.144923,212,441.388213
-0.733501,63,441.889248
-2.77322,81,442.537004
-1.55396,68,443.078216
19.917972,68,443.613693
-7.048752,166,452.223485
-79.472039,71,452.768863
-15.027799,482,456.464884
42.168114,171,458.828325
-55.061644,153,460.64399
-490.411798,800,469.684147
-47.950215,339,479.655173
-50.264507,60,480.100864
-111.369172,800,486.244871
-52.676224,65,486.728376
98.072312,332,489.284863
-42.646708,79,489.884909
-124.723119,175,491.195446
-776.366411,569,502.740324
9.580666,65,503.220159
26.623961,84,503.857871
-0.074671,93,504.592981
24.011706,187,506.046095
-3.174302,82,506.666966
3.045633,70,507.197687
15.109635,134,508.258978
-205.525629,116,509.143668
-399.672346,776,515.195181
1.381434,89,515.866072
-98.264679,67,516.37738
-209.211967,103,517.143702
-157.702416,84,525.476327
134.712252,205,527.031564
39.564022,83,527.693023
56.615169,73,528.237671
-757.437835,800,534.319932
-43.864931,90,535.01148
-133.662354,163,536.257138
-226.490943,410,539.40605
-56.173789,67,539.897754
-110.27054,60,540.337251
-173.996483,88,548.340656
17.591573,76,548.934841
71.393594,707,554.395138
-97.864448,800,560.512323
-7.454049,94,561.209899
18.604585,76,561.815593
205.664033,541,573.20806
-28.767243,150,574.493356
29.783896,100,575.240409
39.435938,492,579.048866
60.831211,357,581.781391
94.282955,130,582.780451
22.841003,69,583.311221
-152.091091,113,584.163731
-532.052769,800,597.801042
43.877568,212,599.41186
-147.075273,182,600.823283
-19.138727,72,601.379706
59.004717,155,602.562232
-80.430765,177,603.919723
11.583981,148,605.068472
-5.238544,76,605.663287
11.78267,206,607.24161
-22.226254,499,618.352303
-11.628988,78,618.938834
-5.937254,73,619.496508
13.25505,124,620.459844
-116.995249,279,622.607882
6.996734,80,623.205894
-18.858063,79,623.786611
65.107774,178,625.083717
-3.171126,108,625.88631
-74.545038,800,632.186905
-7.301716,68,632.76458
-18.885945,90,640.976789
-66.272151,74,641.541915
-27.477542,63,641.99732
49.244026,117,642.867596
-180.753714,487,646.546558
67.021,123,647.474848
-44.516064,381,650.333009
-18.786079,132,651.320651
-90.428907,76,651.876508
5.065506,63,652.347507
-561.664922,800,666.181732
-18.662488,143,667.312168
12.436618,71,667.855607
-34.646594,83,668.475176
-27.050718,205,670.00635
13.2808,66,670.495482
-168.452701,517,674.415996
1.542467,114,675.267429
41.369648,130,676.281073
6.9927,62,676.755352
19.205564,70,677.275762
26.456311,83,677.90413
40.700663,180,679.253421
-168.926972,95,687.529575
5.740713,99,688.279667
-11.7557,110,689.102412
144.559213,534,693.086246
22.101691,76,693.663777
-91.024874,260,695.650755
552.268779,800,701.771184
-68.53577,800,715.947792
318.22578,800,721.961209
14.199794,533,726.023281
-85.052113,183,735.402568
13.6644,158,736.59416
25.621441,123,737.517075
18.850134,83,738.139592
-8.248827,97,738.863299
-98.738951,217,740.465607
51.358511,178,741.803658
-372.448553,654,746.770499
20.025947,76,747.330914
16.209329,67,747.821881
9.221136,70,748.347008
1.681268,89,749.016946
18.094405,66,756.964794
-80.356707,414,760.045131
-33.094312,122,760.958747
-6.388804,71,761.483298
107.387082,429,764.736412
-15.22499,72,765.278302
-107.031083,143,766.358343
37.403432,354,769.052096
-14.312505,62,769.488131
-0.36233,61,769.952579
-16.149479,65,770.420763
34.682318,173,771.72783
-38.514636,666,784.123401
-18.741377,89,784.83503
9.741602,122,785.75614
310.485041,800,791.745645
-13.500196,60,792.192361
3.792824,293,794.405902
49.388945,88,795.060147
19.751922,91,803.209276
52.591599,108,804.045212
8.270506,70,804.56316
-33.365046,229,806.292424
15.651979,121,807.19355
9.613785,98,807.921394
42.952461,104,808.719635
71.591862,141,809.75552
-41.949103,195,811.225228
-22.711499,171,812.528467
4.716981,70,813.104051
24.318542,163,814.354761
48.730979,285,816.486732
-2.355758,62,816.947911
-3.701114,146,825.356785
1.489781,116,826.274148
9.839287,70,826.798618
-8.29261,72,827.350141
-55.677228,105,828.152531
63.567876,112,829.004253
42.574322,111,829.857449
-0.193343,71,830.390733
18.886053,80,831.008602
1.403976,71,831.552512
22.059845,69,832.068483
47.576459,163,833.286773
17.926568,92,833.987981
6.12399,125,834.932119
44.971432,56,835.362821
58.058684,210,836.941828
1.731909,76,837.543104
102.773824,284,839.854651
35.127848,98,840.600439
187.074863,687,853.305302
-21.093682,67,853.822852
52.066525,159,855.016941
-4.541396,68,855.534126
23.888912,96,856.281037
-0.526721,164,857.561517
0.357333,87,858.196869
28.277896,82,858.837125
-1.781348,67,859.331966
41.919243,124,860.261959
15.041483,65,860.749622
101.51876,543,872.174043
34.473488,160,873.373032
85.078804,175,874.702702
14.318997,62,875.167789
17.12529,243,876.982168
59.105823,142,878.051308
70.552997,87,878.718797
-16.04753,71,879.257779
26.324378,79,879.840273
18.435543,85,880.491395
38.065166,160,881.67038
69.244778,157,882.879768
28.647705,88,883.539839
93.276551,220,885.174924
51.265449,121,886.099496
550.584222,800,899.51879
-6.118595,80,900.108409
30.837601,93,900.779381
-11.421598,63,901.24045
47.626136,133,902.229222
-14.145982,62,902.704946
22.968528,89,903.376979
52.091771,139,904.449684
0.010764,192,905.947708
-0.147281,109,906.796927
-6.417712,150,907.940022
41.536592,112,908.785965
63.695702,118,909.66151
54.831702,160,918.110711
185.773466,504,921.891597
11.965318,92,922.627927
17.030063,101,923.401001
-2.278943,62,923.870358
-13.468815,77,924.469718
0.061091,132,925.508312
-10.523314,77,926.089345
2.284305,99,926.82342
26.658375,106,927.609176
56.004414,228,929.333407
-1.534453,461,940.168293
57.998279,140,941.254613
43.079383,124,942.188782
57.371269,113,943.056707
59.176488,83,943.713267
29.939381,88,944.373393
118.977662,354,947.073363
5.683418,118,947.990988
73.759409,361,950.80493
17.172,69,951.333252
121.004965,499,955.247576
128.741377,341,965.351713
8.955682,61,965.825195
2.219813,66,966.368535
-10.379733,74,966.947103
56.067399,107,967.801804
331.161338,800,974.033756
29.362811,364,976.903444
-29.169198,179,978.298514
491.979124,800,991.86972
28.873535,73,992.422679
55.654751,531,996.445776
-4.789609,78,997.037636
-62.17704,87,997.699741
6.220198,59,998.148848
43.142715,90,998.811069
18.320291,82,999.43055
3.801441,74,999.970732
33.119089,88,1000.656128
107.756392,392,1010.881915
16.744421,79,1011.491421
80.275699,488,1015.22267
14.729753,83,1015.882337
114.546612,325,1018.388706
11.041903,87,1019.062464
-3.307875,69,1019.595361
5.654618,69,1020.124616
54.209236,130,1021.12366
115.98613,483,1024.753759
8.925346,69,1032.611483
63.812536,95,1033.334957
3.60021,64,1033.810893
20.166605,144,1034.902133
74.640183,143,1035.985944
15.094384,165,1037.225362
70.344585,800,1043.316184
-14.099526,62,1043.789762
-31.965556,73,1044.347897
16.152694,160,1045.555112
19.842869,75,1046.14985
358.809524,800,1059.64403
-1.620707,61,1060.114021
-27.473265,72,1060.680312
31.563312,149,1061.848872
82.353411,207,1063.454291
176.24817,359,1066.254333
49.495985,302,1068.531348
62.735368,76,1069.094948
237.890786,498,1080.42301
10.250017,61,1080.892401
-7.215068,63,1081.389746
9.157034,67,1081.905047
50.4309,131,1082.919428
-5.140404,92,1083.630262
61.087403,187,1085.064694
39.009739,57,1085.495845
1.445546,64,1085.972668
49.388263,106,1086.76148
-20.227173,175,1088.051037
45.919017,191,1089.486662
-7.009649,57,1089.904018
5.586081,182,1091.271677
2.332085,76,1091.861809
48.708754,137,1092.880408
187.47417,287,1102.230673
170.126527,412,1105.342802
12.091577,73,1105.88326
-68.683421,63,1106.356077
168.343411,403,1109.428519
10.646393,88,1110.085207
0.710293,62,1110.550209
15.435775,83,1111.175651
298.826428,383,1114.099408
2.890992,62,1114.568308
22.897916,148,1115.686005
127.472206,378,1125.919708
38.44143,121,1126.822733
-14.595608,63,1127.278337
26.728976,75,1127.833247
58.758254,216,1129.480019
-19.194061,67,1129.981212
22.598946,91,1130.698846
-1.685633,61,1131.170635
109.217398,476,1134.779758
14.669621,141,1135.846059
-2.866649,62,1136.328696
83.645903,182,1137.677155
566.799689,800,1151.107436
21.474746,73,1151.653875
-17.509809,95,1152.367064
25.24397,71,1152.9095
20.647248,67,1153.451121
11.732298,64,1153.930288
98.171895,577,1158.326484
6.826839,69,1158.866227
-37.931369,105,1159.669032
-83.117779,139,1160.745735
1.356754,61,1161.208896
-14.884813,65,1161.701635
7.671302,65,1162.232209
23.637487,84,1170.267958
43.217422,240,1172.046719
-8.380237,96,1172.759186
-4.873209,800,1178.73593
57.935169,88,1179.396089
150.828561,349,1181.987252
-35.63281,69,1182.546141
2.099019,63,1183.012798
86.209959,780,1196.282639
137.641495,800,1202.298545
44.93011,147,1203.391852
53.9769,103,1204.156149
694.533337,800,1217.585865
37.204608,349,1220.279722
2.909772,268,1222.296038
30.447795,94,1222.99359
10.150174,80,1223.57566
28.692701,124,1224.49451
-8.778186,97,1225.222956
-6.473022,96,1225.944882
24.800731,67,1226.472585
-1.125579,78,1227.093981
16.705342,90,1227.778514
68.844489,177,1229.103429
0.961935,67,1229.595588
11.510047,62,1230.053907
10.808833,63,1230.508712
124.911327,800,1244.300886
9.399701,68,1244.830317
26.309658,136,1245.873486
-6.767586,62,1246.344891
122.457378,386,1249.255056
-5.180901,164,1250.503731
69.561451,77,1251.093741
115.330921,800,1264.402063
6.965458,66,1264.905275
92.960717,143,1265.996973
23.986335,74,1266.555966
0.98658,79,1267.143641
-151.15378,88,1267.810178
16.426893,64,1268.289454
-8.136936,65,1268.777722
-15.659218,60,1269.220287
24.158262,71,1269.737408
-12.750012,66,1270.237244
9.128234,129,1271.199664
18.446821,151,1272.348841
35.696964,163,1273.633432
609.676615,800,1287.243701
58.847628,318,1289.640496
53.953566,54,1290.060277
13.494875,67,1290.585217
-8.171928,66,1291.140323
-29.575878,69,1291.712856
84.237213,194,1293.170081
-22.827073,431,1296.376106
0.870011,159,1297.584048
16.639216,91,1298.294932
18.881157,77,1298.88498
654.661217,800,1312.299055
20.237275,117,1313.169229
20.548507,68,1313.684998
34.929964,213,1315.294346
57.68233,78,1315.87632
130.936249,279,1317.977358
13.846416,99,1318.74245
7.383994,64,1319.207828
-18.434869,86,1319.902225
-0.125573,61,1320.365117
19.497787,225,1322.027158
26.172368,264,1331.370747
112.126035,318,1333.750093
280.789256,470,1337.256481
36.330343,95,1337.990854
4.258903,74,1338.550616
52.086554,72,1339.081004
58.754199,181,1340.433426
51.20983,157,1341.597399
1.652601,88,1342.264499
11.145795,92,1343.009588
7.544042,72,1343.556372
66.724621,230,1345.30038
-11.029418,800,1358.695422
91.58027,120,1359.604172
26.614591,84,1360.242979
34.153414,135,1361.270958
171.51969,360,1363.971074
75.587187,250,1365.881048
2.766227,65,1366.382956
-56.775982,77,1366.993686
5.04051,78,1367.606424
217.340802,800,1381.001977
31.137453,93,1381.714602
59.956251,134,1382.72288
1.860875,62,1383.175206
57.279817,154,1384.36778
699.874057,800,1390.366991
85.49812,162,1399.017854
124.055112,414,1402.074625
-12.418523,61,1402.547764
-10.177647,93,1403.278093
36.031381,112,1404.140054
12.374738,68,1404.64974
27.748312,81,1405.261054
5.382942,131,1406.218274
-6.758087,81,1406.814017
-9.649747,73,1407.356762
19.841772,75,1407.977817
-11.098134,64,1408.462531
1.033775,64,1408.945918
30.078272,80,1409.549324
150.710911,800,1422.732372
-8.488968,143,1423.776857
7.73451,79,1424.36902
-31.836577,129,1425.411319
33.872283,84,1426.073214
57.610305,141,1427.140332
87.063182,196,1428.658295
115.399627,800,1434.690305
1.712415,71,1435.22241
48.985481,321,1445.149929
1.873296,61,1445.605949
14.8473,172,1446.897793
6.444999,92,1447.576458
22.556015,289,1449.768066
19.847408,70,1450.29393
63.46318,165,1451.534856
-1.209502,62,1451.996105
15.86862,69,1452.523048
8.910499,61,1452.973258
-33.894092,184,1454.355737
34.576974,141,1455.424402
41.486789,800,1469.001549
144.842493,623,1473.643518
9.94142,146,1474.721881
90.950849,122,1475.617181
-40.678704,110,1476.454579
117.727799,359,1479.147746
-7.517734,63,1479.62911
-25.667807,79,1480.211424
30.878697,93,1480.907554
37.066106,116,1481.846793
-4.638442,118,1482.715102
13.222001,63,1490.490991
1.021553,68,1490.99438
7.706692,74,1491.565322
43.343892,117,1492.434961
44.960655,800,1498.571436
9.896387,68,1499.101583
19.493073,132,1500.08536
-7.887886,145,1501.209789
28.03253,128,1502.153846
12.476711,80,1502.751359
22.36247,68,1503.283433
-12.806063,67,1503.806838
24.887104,88,1504.473625
45.452908,86,1505.127866
3.062648,64,1505.618954
51.610424,51,1513.341728
-1.644307,66,1513.846026
50.505903,58,1514.277251
12.416532,71,1514.829881
25.465331,76,1515.403118
9.503541,67,1515.905706
-9.345578,83,1516.532099
196.779053,391,1519.43429
30.122319,184,1520.811394
25.927593,162,1522.016595
0.575231,60,1522.46301
25.38913,204,1523.957568
61.722192,90,1524.67058
47.948955,56,1525.10319
44.919349,110,1525.925857
-10.437961,62,1526.398907
4.861637,79,1527.004646
135.308367,253,1538.162455
33.386068,150,1539.298078
4.729007,70,1539.818554
-10.466961,85,1540.443152
2.132316,59,1540.882573
-14.089262,67,1541.400708
