#{"t_start": 1738270436.7237148, "env_id": "None"}
r,l,t
-70.513464,81,14.498607
-173.636581,800,21.951423
41.882304,124,22.989925
-17.67178,58,23.46063
-102.682139,61,23.985197
-42.709009,471,28.822893
-18.152797,79,29.563636
-8.418111,67,30.098002
-375.182187,307,32.590917
-47.0305,92,46.044491
-1602.802437,800,52.982034
-1083.089834,582,57.931803
-152.129661,92,58.654568
-1508.094936,800,75.855617
-133.673899,67,76.366916
-281.828886,363,79.385805
-17.452664,69,79.927323
-7.943434,115,80.846035
-107.724864,67,81.340676
31.376222,106,82.210332
49.614589,65,82.703259
-348.070221,170,84.150447
-12.160139,92,84.843463
-13.736436,78,85.445572
-21.737383,144,86.541493
-47.900176,120,87.734841
31.710959,76,88.350223
-49.824842,141,89.385217
-1109.756081,800,106.48583
28.407263,83,107.123766
8.779522,65,107.597477
-10.87588,63,108.10421
-15.12247,71,108.693333
-82.904337,87,109.394943
-11.732928,67,109.887851
-6.123034,58,110.301199
-53.039519,147,111.395014
61.52503,176,112.834048
0.068663,91,113.498692
14.401059,64,113.982507
-122.379887,61,114.441445
-888.094221,800,130.039444
-151.513344,78,130.714056
13.944056,77,131.316711
63.318428,130,132.293957
-143.646555,168,133.593318
-9.939421,63,134.121619
5.888511,94,134.857263
-3.863339,82,135.460294
13.190312,81,136.07058
-34.424636,77,136.649367
-91.060008,90,137.424979
-128.210244,72,138.008614
9.989523,74,138.767305
-40.958355,84,139.599421
-19.483044,68,140.173861
7.416048,150,141.338855
-13.771558,56,141.875235
40.959801,110,153.322223
23.304612,136,155.091897
-750.953116,800,161.958263
-3.909572,62,162.535484
-343.995663,284,164.841388
-135.962253,78,165.500812
66.519167,187,167.083798
9.749928,64,167.606766
-7.630023,74,168.186551
13.17247,82,168.82037
-59.952964,99,169.575481
-399.588682,395,180.095425
15.601404,141,181.199538
-58.933646,74,181.769289
49.47055,155,183.001228
39.97621,119,183.932148
-732.490521,772,190.757987
-51.16298,63,191.354303
3.401568,73,191.963252
-25.940904,66,192.533367
-185.053743,95,193.298619
-14.041903,151,194.631772
10.860556,74,195.354942
-41.647365,95,207.279487
-11.40216,179,208.714102
-525.919639,593,215.18334
18.789028,70,215.767252
-61.715964,70,216.52879
-5.326246,107,217.458433
15.196644,103,218.390992
-129.254535,66,218.940577
-36.785535,92,219.649999
-24.279473,71,220.30851
21.979797,75,220.924908
-109.79022,124,221.953669
2.882035,71,222.547812
-163.352559,201,224.159998
-65.289285,124,225.142408
-24.981119,65,235.484757
-27.277727,73,236.159813
12.945498,63,236.760839
-25.932181,132,237.893042
29.387337,89,238.661863
-107.627041,103,239.576925
-8.88373,382,244.008787
20.667853,154,245.60481
9.150611,80,246.405943
-150.592895,81,247.106297
2.848552,62,247.673889
-13.830736,71,248.239944
26.062466,92,249.206391
-46.269973,150,250.492251
-73.564807,66,251.296499
-19.604112,300,253.804117
15.818384,122,262.529008
23.492456,174,264.491242
-317.955261,517,270.182067
-52.262796,87,270.929251
-4.663182,58,271.47203
19.010773,74,272.094356
-100.454878,81,272.783703
-40.504015,118,273.792095
-59.914313,160,275.028986
-229.354259,394,278.167967
56.788891,99,278.975747
-27.527683,321,289.010056
14.86195,62,289.512111
-21.421709,84,290.187957
-148.403948,79,290.813988
3.874666,91,291.541046
84.533257,97,292.31995
-31.040096,70,292.872187
-22.803419,65,293.382864
-91.755939,75,294.08884
-2.80299,70,294.654149
24.948595,80,295.274202
-191.624589,800,302.974261
-16.461807,81,303.64459
-21.011695,66,304.184142
-7.455003,144,305.497214
-13.42528,64,306.069658
14.265596,72,306.671513
-105.939032,65,317.54242
-267.353582,461,322.526073
31.566237,96,323.48367
-271.282194,145,325.654888
-46.611834,129,326.950767
-60.341748,77,327.630112
55.647628,63,328.192797
-107.724244,80,328.856972
74.174264,131,330.027545
15.826116,140,331.269063
15.470573,80,331.956059
-11.088886,119,333.049238
1.478486,75,333.746861
-112.908889,94,334.568871
1.47101,226,336.510616
10.688061,90,348.992574
5.221552,96,349.809277
-9.633631,74,350.43531
-117.937311,61,350.970952
-126.304954,156,352.316846
-25.668181,141,353.487968
-30.543156,172,354.950375
-446.031159,540,359.578779
-1030.649202,556,364.268579
-45.892347,78,364.931109
-54.671271,82,365.633692
18.311881,67,366.172863
30.222641,302,376.299524
-72.952088,228,378.149833
4.842054,79,378.793426
2.28151,68,379.344582
-239.203469,122,380.371433
16.117312,71,380.959064
-266.104348,258,383.075869
18.478732,71,383.668607
-111.520524,165,385.896958
18.579967,129,387.265045
-139.142077,87,388.177559
-249.56245,179,389.60231
