#{"t_start": 1738270436.538878, "env_id": "None"}
r,l,t
-342.667598,193,15.657194
-1.857176,75,16.260507
17.792052,140,18.087103
-16.237558,104,18.98562
-0.922482,144,20.253814
-2.754975,61,20.744476
-15.903476,139,21.935922
-253.808739,145,23.138234
-107.479451,76,23.757067
-1601.214755,800,31.390242
-172.304949,153,32.611329
-17.189128,65,45.863748
-1010.441755,800,52.792889
-280.292191,181,54.250288
-239.803717,307,56.889193
-1590.421052,800,74.24812
14.722243,67,74.787359
-121.021646,197,76.283741
-141.826553,75,76.95828
-2.625153,62,77.486544
-129.347631,76,78.120506
-1529.725694,800,84.522985
-155.90398,108,85.33176
-1227.674233,800,102.64981
30.095634,92,103.349544
50.220437,98,104.077091
-50.741481,67,104.615167
-212.278856,225,106.394555
0.812263,65,106.880782
-87.553795,205,108.472695
-249.396639,122,109.472509
-44.865101,73,110.012857
-40.764891,69,110.509969
-22.249378,69,111.016091
-12.572349,145,112.155191
-223.282287,337,114.781609
-200.367601,220,116.59562
8.865975,114,126.70295
-852.590669,456,130.266537
-8.053178,62,130.80711
3.848108,74,131.397969
-3.330439,61,131.856055
-376.913977,293,134.126697
-37.161285,64,134.648463
-202.528463,531,138.997606
-678.71021,800,157.017934
-72.262994,64,157.596377
-53.773574,404,161.051562
-929.964203,777,167.547687
52.690913,225,169.301209
-562.324589,800,182.999416
-10.80994,76,183.598332
62.279048,107,184.42782
-4.02465,140,185.492966
-569.356298,800,192.774379
90.12855,123,193.760969
-6.51804,80,194.482316
23.985005,86,195.29474
-128.700179,212,208.211102
55.692986,191,209.904187
25.391519,102,211.237236
-18.440792,83,212.327972
-31.393173,89,213.365975
96.379674,188,215.126611
-455.568912,365,218.45731
-259.968322,247,220.542705
-94.324513,181,222.029325
-8.294679,62,222.549092
7.394351,68,223.11367
-5.260704,148,224.287135
-109.887398,72,224.862569
-13.234643,98,235.448723
-55.773231,83,236.214573
67.52433,77,236.923324
3.288458,91,237.715968
-10.51917,64,238.251274
17.977859,66,238.824546
15.937079,78,239.487681
-20.715377,91,240.907768
-98.892106,65,241.832739
-934.169208,485,246.551676
-1302.012237,800,253.796606
-88.338275,69,254.381291
10.30972,75,262.696278
12.086782,74,263.270634
22.178408,80,263.936185
-267.060211,474,269.810594
-30.160077,76,270.451841
-13.445621,180,272.057959
-156.077774,115,273.021041
-26.865441,71,273.639923
29.634037,114,274.536912
-119.340946,62,275.020175
-0.556973,73,275.613708
18.401186,70,276.142953
65.825282,104,276.962591
6.545617,68,277.514112
-478.212697,392,280.867087
25.859049,78,281.49042
5.132668,60,289.242474
-3.652714,72,289.833833
-238.618378,800,296.291501
-131.485941,122,297.260415
-136.454631,157,298.835812
-13.271031,216,301.459734
51.624294,96,302.278407
-129.953471,311,304.925857
-28.760227,186,306.578707
-1.923074,70,317.470117
11.355313,102,318.373316
-745.46325,800,327.508271
170.630373,800,334.61341
-67.312217,78,335.288218
11.216236,71,335.894223
-17.348257,85,336.622419
16.55763,78,349.009855
45.604972,82,349.70182
15.65136,310,352.362231
-81.157515,79,353.018313
-7.057382,161,354.389816
-16.665889,134,355.52549
0.536358,81,356.224365
126.073063,353,359.227967
2.072485,62,359.775887
-1041.303872,800,374.146932
25.027986,81,374.82013
13.898604,74,375.427626
0.500261,83,376.127653
-7.64831,120,377.064031
0.950969,64,377.606299
26.597352,124,378.617176
9.746846,132,379.68867
33.876831,91,380.453938
-304.186452,190,382.023363
55.581371,108,382.902656
-80.397738,162,384.247858
-46.354162,311,388.180079
-85.945589,69,388.726182
68.882588,82,389.377099
-116.815064,78,390.022961
-194.395238,98,390.841931
-178.335243,130,391.890626
-111.023231,189,400.847211
-48.16556,68,401.381743
-720.960121,363,404.344346
-94.241632,81,404.990963
-11.465159,69,406.20382
-182.152335,90,407.126607
128.718088,470,412.072098
-37.456434,137,413.503766
6.207761,69,414.222974
-98.841092,63,414.880183
-96.608169,249,417.524945
20.709384,77,418.321263
-285.347244,163,427.40623
-139.894198,93,428.150954
5.749308,66,428.678716
24.816023,123,429.65994
-9.838128,342,432.288339
-23.135375,186,433.767298
-7.767481,71,434.327942
-328.003597,800,440.631158
-62.745787,72,441.18487
28.247297,91,441.900648
29.571123,105,442.745983
-107.693223,216,451.765547
6.680766,80,452.374495
-13.404585,64,452.867094
-183.162372,164,454.120633
6.483552,67,454.626639
-191.106854,150,455.785414
-122.578665,65,456.280842
-51.591022,71,456.818161
21.975789,125,458.966165
1.427639,63,459.704857
0.506972,75,460.611904
28.299182,99,461.818449
-14.580107,157,463.660414
12.387475,74,464.528925
-26.570943,64,465.288855
-134.298173,96,466.438576
30.341687,80,467.425233
1.811388,112,468.675107
5.095695,59,469.123955
62.123836,480,480.162736
-137.653069,78,480.748261
-4.354254,68,481.306887
37.714002,99,482.076792
24.4711,102,482.861543
59.960549,79,483.455859
-170.225949,241,485.290664
74.433303,309,487.655284
10.745942,76,488.223948
-1054.071873,800,501.500916
-9.950432,62,501.98211
22.195963,72,502.539712
8.110093,89,503.207783
15.017692,74,503.77209
-38.557134,94,504.503973
28.044011,261,506.522418
-2.49394,192,508.025006
-73.247512,71,508.568805
48.501245,91,509.258471
7.028685,133,510.266611
-292.876413,333,512.911301
75.483349,130,513.921085
