#{"t_start": 1738270436.4055307, "env_id": "None"}
r,l,t
-7.269522,115,15.140613
-33.658375,79,15.801256
83.757583,213,18.208688
-23.174673,299,20.787342
-16.821875,92,21.578251
-239.147844,183,23.106892
13.686854,70,23.686926
-1067.223539,800,31.30892
-1057.458979,627,49.429303
-1002.340329,577,54.224855
9.403885,64,54.714109
-58.198528,100,55.482813
-121.611679,84,56.165368
32.934511,93,57.152829
-261.633164,286,59.525778
15.886098,85,60.178727
24.665131,81,60.829231
-2.021904,153,62.126914
17.005032,74,62.703385
28.615202,126,74.527534
-379.752713,210,76.146109
-319.910912,342,78.952493
-453.42082,635,84.044475
35.653268,203,85.645085
6.916755,289,88.135496
-40.750633,62,88.63563
-126.723245,94,89.336843
-184.003606,123,101.011649
-249.457612,129,102.116275
-13.291925,136,103.207671
-394.602168,800,109.459442
-1050.733569,800,115.655578
-12.103244,71,116.254044
-16.420222,63,116.755756
-483.654936,237,127.882646
-8.858172,68,128.397742
-74.101235,343,131.100398
-129.358385,69,131.636162
-775.059845,800,137.873417
-14.550821,155,139.311303
-235.199802,146,140.629446
-87.196565,75,141.197894
31.739593,134,142.374591
-237.846975,127,154.173392
50.308077,83,155.227566
-383.002101,800,162.14886
-123.315165,67,162.75687
4.695606,66,163.331695
-145.598821,487,167.349055
-291.674868,173,168.733391
10.583807,123,169.674677
-1.143261,178,178.52801
-18.547473,65,179.004229
4.456175,98,179.764285
-86.22671,72,180.331782
162.787505,253,182.309532
-131.857571,77,182.927005
-12.345391,114,183.830283
-32.119208,264,185.855376
-123.410941,71,186.416346
14.817754,65,186.917572
27.672791,69,187.467901
-395.783465,376,191.251464
-5.974183,83,191.972474
4.303554,73,192.575045
-66.09026,800,211.069408
-929.913063,502,216.243235
4.074441,72,217.019025
57.469186,53,217.476514
92.332197,344,220.391732
-309.088312,337,223.218011
-0.622573,78,223.843146
-49.066503,150,225.035652
-35.677969,317,237.619169
-1008.897826,800,245.954012
22.526646,84,246.789111
-374.977971,236,248.954439
-118.668136,61,249.488687
6.011257,69,250.092716
-399.135462,394,253.671222
-25.846487,96,254.45869
0.018326,68,255.046797
-148.069315,113,263.619144
64.646911,379,268.768323
50.89605,119,269.705662
-221.131113,174,271.181672
-348.4793,800,277.746569
-19.202687,185,279.243842
20.874696,86,280.055282
