#{"t_start": 1738270436.6512642, "env_id": "None"}
r,l,t
47.548316,217,15.737401
-1274.192847,800,23.160034
-209.251652,100,23.972273
-48.742917,70,24.61092
-74.081446,111,25.558774
7.466135,57,26.036679
-20.407234,66,26.964153
-50.320018,92,28.176042
-5.358822,73,28.808822
-1.64188,86,29.615612
-1.595421,120,30.590062
-97.880806,287,45.618511
-787.156044,742,51.950181
-16.060287,56,52.540068
-91.38113,86,53.240693
-1491.378396,800,59.901696
-983.299253,776,76.988594
63.525615,800,83.373132
-248.418882,263,85.485008
-84.069579,86,86.127004
-76.894532,139,87.422836
-632.734881,364,101.042482
-1.236099,88,101.784949
24.609462,105,102.670036
-34.76412,70,103.190187
13.839938,82,103.797974
-149.672901,800,110.053663
-87.280499,154,111.174705
122.825239,242,113.113504
-301.4106,286,115.362263
-139.08117,97,116.17412
-4.452275,64,116.676817
31.921445,173,127.294869
-6.18378,67,127.827195
-146.811222,146,128.896456
2.920931,60,129.338311
-14.882467,69,129.888474
-56.082558,66,130.457862
-2.894032,65,131.006917
-365.157825,185,132.406136
-220.960965,351,135.157722
15.757687,85,135.799052
-5.718377,105,136.574524
-161.824682,90,137.333992
-99.575741,298,140.098925
-783.676035,800,158.009883
7.199297,143,159.369017
33.393327,109,160.260269
43.471818,496,164.354057
-142.67392,800,170.80846
18.114149,76,178.828492
16.921271,84,179.476451
-1.694995,112,180.364268
-52.889307,106,181.184874
48.701667,148,182.348317
-28.089535,138,183.443983
8.022344,86,184.11051
-608.469846,800,191.232914
-103.298633,66,191.788415
-191.252557,284,194.190157
20.885618,189,207.01773
-268.442282,401,210.905954
40.679339,398,215.170022
-26.307382,68,215.752217
-643.239911,400,219.341999
12.67087,260,221.517416
3.11336,154,222.816544
23.283667,120,223.776794
11.491702,76,224.380701
-96.842195,168,235.526255
13.327763,64,236.137665
-8.027811,155,237.534306
15.147635,61,238.040423
-221.996704,143,239.258557
48.601886,102,240.764298
-155.268527,97,242.019482
27.698945,84,242.8099
-46.544432,64,243.39977
-120.304054,58,243.941565
44.832425,74,244.610309
-59.566844,69,245.414528
-2.011066,65,246.005004
-283.028838,513,250.700113
-13.46235,71,251.529973
-0.114606,59,252.025495
-23.080733,83,252.756803
-94.749984,104,253.587837
10.341959,65,254.127927
-558.972224,800,270.393085
-407.12108,800,276.982313
-45.329164,61,277.479024
-5.803702,113,278.392655
-644.338337,484,289.762961
-87.18146,66,290.291882
-3.118208,80,290.922277
-108.931689,67,291.457008
-5.881926,224,293.244981
-406.832569,471,297.070758
-85.340847,70,297.633765
-11.879062,104,298.839588
-17.218021,69,299.642034
-183.681649,273,302.482812
31.852805,134,303.593917
-61.522577,66,304.12954
-21.352963,65,304.730568
27.631103,86,305.497634
21.307374,78,306.209129
-67.755769,91,317.283189
-72.874532,60,317.80319
-135.662068,76,318.497468
-115.786764,185,320.702123
51.569844,149,322.278553
-11.598957,74,323.074358
-1.425776,63,323.657439
16.020641,88,325.135546
-34.708336,203,327.28456
-287.143766,509,331.737702
-312.99323,491,336.112021
-20.314376,63,336.644979
-201.293498,107,349.271868
-10.747038,100,350.111376
53.759247,119,351.155378
32.243998,92,351.934191
-7.540148,316,354.610637
-105.338543,71,355.214626
0.845026,91,355.991603
-801.245691,800,362.776981
-0.028428,69,363.353284
-58.753534,142,364.565997
-501.851407,800,378.804221
35.593722,141,379.963342
6.100911,73,380.576443
-14.538098,155,381.847033
-178.24843,113,382.765479
-20.212029,68,383.332033
-6.801098,72,383.928627
-101.636427,294,387.583757
42.470811,61,388.22237
-49.922184,81,388.870396
-73.583388,158,390.150131
7.416028,77,390.798991
-24.227894,97,391.582907
24.52085,83,399.65887
-6.988318,63,400.169671
41.881332,126,401.197941
-15.95227,75,401.79609
20.704658,75,402.439168
-104.465955,111,403.345175
18.299911,70,403.897063
14.70295,331,407.535254
60.939267,169,409.297916
58.363644,183,411.251494
29.653497,77,412.059311
-301.29193,280,414.986019
-575.719078,800,429.929304
-12.328136,71,430.481825
3.403336,66,430.979064
31.091968,281,433.138894
-8.217542,84,433.841047
-18.261682,100,434.622499
2.277113,62,435.098708
-65.961301,80,435.730693
-37.684453,132,436.784353
-3.487993,81,437.471814
-34.441597,96,438.204962
-229.191691,465,441.835454
-3.040654,201,450.774118
20.127838,69,451.29725
-49.018471,800,458.480667
-393.272769,202,460.893131
13.941734,67,461.702245
-422.376093,212,464.196299
-84.880358,77,465.093146
-106.59525,394,469.319905
-95.358242,301,479.009383
-234.684211,149,480.142102
24.412567,94,480.846263
-96.707384,91,481.590652
-22.74552,76,482.171402
-40.530728,103,482.969411
-4.122686,71,483.505067
-67.138081,134,484.521753
-96.721686,81,485.13039
30.634259,122,486.057191
4.820972,87,486.731166
-10.260916,97,487.470754
-36.083229,115,488.346058
13.446171,70,488.881352
26.893399,91,489.582181
-434.100202,247,491.422187
-43.630354,74,491.976964
21.564562,125,492.921427
6.35219,93,493.608812
-93.528311,95,501.580637
-26.444225,592,506.137519
411.351788,800,512.370898
-262.395554,800,526.179723
63.516384,198,527.702254
-8.656643,63,528.177241
-27.59503,109,528.996037
-105.224208,800,535.088752
-5.463986,71,535.637366
-6.81534,112,536.491832
-115.463024,60,536.977809
-146.25399,72,537.52389
-27.709894,85,538.170558
21.144278,68,538.682507
-110.60185,540,550.158284
-147.985529,110,550.980176
52.043055,132,551.97872
-12.155509,118,552.896834
29.018045,79,553.509447
-221.171129,251,555.438726
-34.4604,68,555.942093
14.968674,76,556.546992
52.304074,231,558.310373
19.300967,68,558.82992
-19.238396,61,559.301979
-150.622897,204,560.838682
35.686941,101,561.655825
-92.338606,503,572.73508
16.360555,71,573.355895
16.563103,97,574.160798
-9.109051,75,574.719665
11.467004,101,575.496674
-42.731662,800,581.658921
2.205828,125,582.614924
7.278518,61,583.086777
16.433967,336,585.630384
21.151958,80,586.242017
12.82724,112,594.604094
34.806891,93,595.331232
-6.075329,154,596.492496
21.980359,69,597.036451
-103.688432,110,597.878453
119.326137,283,600.053871
2.627232,87,600.730795
-104.078011,64,601.232794
3.878821,92,601.910298
48.83037,102,602.694742
-8.691268,61,603.153977
0.077746,234,604.990434
-166.058494,101,605.781589
-16.623752,333,608.325275
-103.990828,61,608.79784
-190.758148,197,617.596843
-21.500717,77,618.169823
10.10504,66,618.666961
16.814122,65,619.168582
-77.022905,64,619.660083
-41.277577,295,621.938091
63.219525,364,624.621578
21.724274,66,625.108468
-501.744881,800,631.370941
-20.636329,79,632.036069
-90.265565,196,641.094667
16.563901,192,642.50365
4.380539,71,643.030515
-370.971676,372,645.847573
-14.623935,83,646.47746
-8.297659,65,646.968916
-20.833725,56,647.400615
-47.219801,65,647.894578
24.510959,87,648.530918
7.687502,77,649.103948
10.279395,63,649.57773
67.114368,152,650.712759
86.989831,332,653.17972
-167.811134,800,667.090651
60.179978,195,668.546057
-319.926402,800,674.580656
124.121322,800,688.205667
-81.917251,63,688.67379
30.4656,197,690.129258
13.295536,72,690.666477
-78.191005,80,691.264436
1.133046,159,692.467732
14.334409,62,692.92468
-19.582896,61,693.396835
45.738955,189,694.831612
29.967962,80,695.451039
462.261507,800,701.565279
-3.400419,61,702.025735
-6.103989,69,710.719992
-38.546379,64,711.191225
33.141454,92,711.879343
26.318297,71,712.401343
175.940954,654,717.314954
-7.975397,63,717.781994
44.256732,68,718.292681
23.27925,76,718.854532
21.44312,78,719.457331
7.579818,65,719.937114
-50.673489,228,721.67306
1.822349,63,722.160621
12.319056,65,722.662414
-653.071604,326,725.139948
-5.381683,66,725.638443
20.158291,82,734.263607
-12.772779,112,735.104214
-87.960682,255,737.002017
21.166256,82,737.628718
20.14862,63,738.110269
-114.671791,423,741.24257
17.09516,73,741.835873
13.737341,77,742.427619
5.043024,86,743.076458
26.799877,79,743.667384
27.235423,79,744.28038
-500.816185,432,747.498088
39.683209,105,748.285426
35.448123,102,749.04759
-2.551381,63,756.97828
28.817389,111,757.804753
364.033253,800,763.79601
4.968416,87,764.460699
41.361271,106,765.266944
-23.196712,144,766.339833
-40.460124,88,767.02903
-24.165876,102,767.809598
133.1957,413,770.872992
18.646434,106,771.670303
67.456027,137,780.020665
269.635117,800,786.145825
56.94844,137,787.149508
46.808388,170,788.419566
-3.822362,139,789.450435
9.248577,67,789.945479
-13.362745,69,790.477569
86.799083,105,791.278532
-3.543109,77,791.867747
2.867341,67,792.370777
17.05547,94,793.084575
0.90784,67,793.596127
106.564187,122,794.493179
7.674052,77,802.530348
-2.254298,65,803.044046
5.965054,74,803.606965
38.954693,212,805.20364
6.970002,81,805.817134
54.801899,250,807.676068
54.836528,406,810.722748
26.125732,80,811.325398
18.090191,66,811.832037
17.465629,64,812.332339
121.856197,521,816.30288
30.437858,93,816.981202
-3.83713,84,817.594775
35.607718,88,825.630113
-6.810685,61,826.093527
21.593189,68,826.620008
110.416478,314,829.008994
6.329461,66,829.517736
26.370862,146,830.628103
-15.791834,129,831.606731
76.94358,137,832.62582
24.645574,101,833.393676
9.716782,82,834.018218
-19.697624,66,834.517871
6.084376,66,835.030443
-78.350364,154,836.188773
-86.714001,79,836.778474
74.483985,164,838.158917
-30.193391,222,839.891066
-99.301471,800,853.46221
21.191727,87,854.109847
-124.202025,122,855.030497
-53.68746,74,855.59796
15.144886,75,856.193408
36.007404,101,856.968755
547.046909,800,863.032261
12.834534,74,863.610261
10.123292,139,871.937884
51.317306,165,873.181934
43.856221,106,873.984079
57.442541,72,874.524208
77.311727,168,875.78387
-17.801273,63,876.265239
47.747879,72,876.798682
122.87175,800,882.833031
7.711243,69,883.356164
-55.044832,72,883.880749
-15.075379,65,884.368002
59.989386,73,884.910504
6.373364,141,886.000706
-9.932523,65,886.48665
7.801195,123,894.778428
1.58919,59,895.227844
46.041947,99,895.963344
-137.373152,162,897.180172
224.78251,390,900.113335
35.332859,136,901.105223
58.83052,69,901.615398
15.544881,90,902.304789
53.582394,193,903.788344
48.974696,119,904.709436
71.242608,305,907.070233
-11.652665,71,907.608619
107.442619,542,918.887738
-20.354911,84,919.51999
-26.603386,71,920.047802
52.020949,111,920.890366
11.194231,67,921.40064
22.683579,100,922.207798
106.464574,229,923.958757
-19.292001,66,924.514296
4.347327,188,925.932907
