#{"t_start": 1736017099.3438869, "env_id": "None"}
r,l,t
-5.026645,188,5.108213
64.886426,138,5.857286
274.012204,412,8.212226
40.936616,138,9.021512
190.680965,256,10.517259
-23.750192,162,11.422867
54.185589,157,12.345997
70.678197,326,14.178079
98.499945,600,28.889228
125.327198,243,31.048265
85.098915,146,32.351251
131.542149,141,33.621433
95.061004,151,35.145396
443.896867,600,40.781805
10.216224,451,54.264486
24.409607,268,56.599242
166.4676,228,58.571667
411.421888,600,63.691148
232.747522,520,68.041944
150.472741,323,70.74416
-12.672861,198,81.789496
-10.090448,321,84.574327
-15.881987,352,87.492441
205.149556,265,89.732768
51.066795,394,93.184207
2.590398,247,95.279572
53.074057,600,109.81368
169.986263,222,111.858801
62.886328,150,113.19975
176.590377,205,114.942341
28.504208,167,116.362211
84.718537,243,118.43966
423.851435,600,123.636177
278.408256,327,135.661904
229.204302,509,139.926626
12.281115,203,141.639474
39.941658,313,144.409805
346.876577,600,149.452007
393.629935,600,163.870155
141.671228,246,165.957788
171.102137,234,167.894086
92.302642,340,170.803815
75.291299,142,171.979486
87.128802,142,173.152678
-7.665971,177,174.679547
119.857945,237,176.685937
146.391107,251,178.756844
34.87902,225,189.901407
264.632152,382,193.135988
85.000726,296,195.543949
67.73716,171,197.000327
163.388333,464,200.85694
187.14601,277,203.175161
131.576166,398,215.87503
126.547161,219,217.754706
95.633493,149,218.960387
29.789806,243,221.002161
118.221963,142,222.165394
105.927189,173,223.591635
171.65373,194,225.173035
266.995258,414,228.77099
98.981656,262,230.94014
121.415314,151,241.890913
114.867119,335,244.749029
174.569764,266,246.990762
447.773503,600,252.081847
-18.381441,244,254.143471
237.67093,464,257.973092
102.844657,150,268.22105
111.881222,279,270.516557
66.430574,179,272.006588
136.839721,299,274.49006
161.309208,253,276.584857
77.521063,141,277.754498
117.824732,155,279.098315
94.341234,167,280.508641
98.132869,149,281.799046
65.552958,204,283.601379
92.176773,248,295.760587
42.638696,146,296.986576
80.850392,174,298.401299
177.679896,247,300.425124
134.906599,282,302.982474
148.238186,296,305.491378
185.273978,272,307.810327
59.59218,137,309.266326
25.802944,136,310.557066
68.598413,289,322.817642
68.581537,150,324.072918
54.582689,141,325.250012
171.834411,277,327.549453
23.028946,228,329.446215
168.365337,246,331.454915
166.387183,311,334.069703
77.902235,152,335.323022
179.25454,244,337.328119
150.258187,298,348.937056
156.547358,263,351.096884
198.258879,289,353.487224
65.689806,143,354.732018
116.638725,165,356.096215
193.106781,280,358.507895
168.328926,333,361.21634
524.67978,600,375.670282
174.070237,311,378.225128
399.367008,600,383.228112
303.578448,486,387.217772
70.346925,151,388.432091
462.199979,600,402.300972
120.645133,259,404.527172
213.287985,281,406.815306
330.619678,380,409.931967
545.855735,600,415.020884
311.855516,600,429.402904
223.326084,377,432.49705
96.848372,212,434.302453
40.44964,144,435.556789
215.561317,306,438.287658
88.470055,145,439.740526
35.730658,200,441.5703
138.298719,172,443.17161
48.889412,138,444.570719
71.533745,141,455.457779
110.390407,162,456.753732
492.275011,600,461.817619
287.901826,410,465.258224
57.867455,163,466.664831
513.419095,600,471.644462
92.793283,145,482.345115
159.466071,206,484.156928
297.892685,392,487.591698
192.894584,325,490.218687
523.385391,600,495.244238
137.42615,261,497.48924
143.955178,270,508.800171
71.055888,235,510.748722
131.583298,314,513.323621
42.398151,189,514.891798
91.159941,173,516.347727
100.441652,178,517.78673
188.196434,226,519.649411
115.744217,283,522.018572
211.271109,295,524.446697
60.343026,148,534.951938
86.725521,139,536.128748
93.721962,138,537.28885
96.133662,183,538.802952
106.857682,157,540.09599
200.829668,344,543.010059
74.470179,148,544.224992
523.558332,600,549.318455
261.938535,380,561.961639
271.046487,335,564.770344
70.845792,157,566.030751
231.246808,294,568.561774
420.737138,600,573.562527
246.522097,365,576.568827
173.935636,258,587.602561
212.897745,322,590.3399
114.583582,152,591.611009
184.004832,253,593.712665
115.405094,235,595.648908
77.752773,137,596.755293
141.10733,349,599.647083
177.030188,294,602.075149
359.152637,600,616.347112
